"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
23,595978,"Hedges, Austin","2026-05-06",824118,23,100,0.333,0,0.333,0.333,0.401,0.303,0.184,1,3,88.6,4.7,2503,90.5,90.73,2,7,16,0.20000000000000284,6.45,110,151,125,148,296,321,283,"-0.39","0.39","70.3","7.0",4,3,1,0,0,0,0,0,1,25,2.09826,0.70696,0.34391,-0.31,"89.7",109,33.33333333333333,0,0,5.83,-1.38,0.38,1.97,0.5,0,"1.695652174",0.388,0.206,"-1.695652174",0.149,0.11199999999999999,0.127,0.098,28.6,"36.7",8.305648514396987,-4.375836351169575,27.108105264356368,0.7142857142857143,36.67270221259691,33.662838072585274
21,595978,"Hedges, Austin","2026-05-16",824435,21,100,0,0,0,0,0.352,0.395,0.092,0,2,74.2,5,2407,89.7,90.13,2,5,16,0.3999999999999915,6.63,112,152,116,146,288,322,279,"0.062","-0.062","66.2","10.9",4,1,0,0,0,0,1,25,2,50,2.03048,0.83667,-0.04,-0.04,"88.0",136,0,0,0,6.06,-1.82,0.67,2.19,0.5,0,"-0.295238095",0.546,0.111,"0.295238095",-0.092,-0.04600000000000004,-0.111,-0.043,40,"45.4",8.338447526588634,-12.428555543799936,25.369984170005985,0.75,43.118399423175475,36.15831207736403
20,595978,"Hedges, Austin","2026-05-02",825014,20,100,0.6,1,0.667,1.6,0.929,0.244,0.224,3,5,88.9,5,2370,85.1,85.06,1,8,12,0,6.52,108,152,120,146,306,324,297,"-2.008","2.008","64.7","7.0",5,4,0,2,0,1,1,20,0,0,2.894,0.388,0.2555,-0.2315,"93.1",151,50,0,0,5.55,0.84,0.23,1.81,0.6,0,"10.04",0.224,0.351,"-10.04",0.376,0.376,1.249,0.685,12.5,"34.9",4.658798865348414,0.6278789390834918,27.83427150963705,0.5,36.320439695534866,31.95001372228024
18,595978,"Hedges, Austin","2026-04-16",824453,18,100,0,0,0,0,0,0.036,0.038,0,4,79.5,-21,2446,90.2,90.54,5,9,9,0.29999999999999716,6.53,105,154,120,147,300,311,293,"1.06","-1.06","66.2","7.6",4,2,0,0,0,0,2,50,0,0,2.34778,0.46722,-0.08778,-0.08778,"90.1",83,0,0,0,6.14,-1.14,0.53,1.83,0,0,"-5.888888889",0.038,0.041,"5.888888889",-0.038,-0.038,-0.041,-0.036,55.6,"42.0",12.483786539152645,-16.686505816511357,26.461864185698488,0.5555555555555556,41.71095499229128,41.35019749894618
18,595978,"Hedges, Austin","2026-04-11",824939,18,100,0.333,0,0.333,0.333,0.401,0.395,0.319,1,3,84.9,19.3,2201,87.9,87.97,1,7,11,0.09999999999999432,6.27,112,153,127,146,308,326,298,"-0.272","0.272","66.9","7.0",4,3,1,0,0,0,0,0,1,25,2.46333,0.50667,0.38278,-0.22944,"90.0",195,33.33333333333333,0,0,5.55,0.31,0.25,2.14,0.5,0,"1.511111111",0.489,0.366,"-1.511111111",0.014,0.01100000000000001,-0.033,0.006,14.3,"28.3",7.50695783498078,-8.039609209187308,27.599783336253413,0.42857142857142855,37.20442620396606,33.29147168614464
18,595978,"Hedges, Austin","2026-04-05",824460,18,100,0.5,0.25,0.5,0.75,0.545,0.275,0.24,2,4,96.7,-0.5,2395,89.6,89.67,0,7,11,0.10000000000000853,6.39,109,154,114,149,303,309,286,"-0.519","0.519","67.0","6.6",4,4,1,1,0,0,0,0,0,0,2.01667,0.87,0.15333,-0.10333,"93.6",187,75,0,0,5.57,-0.51,0.35,1.9,0.5,0,"2.883333333",0.24,0.414,"-2.883333333",0.26,0.26,0.336,0.27,0,"40.2",2.578039271293862,10.27514790851101,25.560614149440738,0.5,39.19598950117716,27.596107176616893
17,595978,"Hedges, Austin","2026-03-30",823972,17,100,0.5,0.25,0.667,0.75,0.545,0.452,0.491,2,4,91.5,-0.3,2186,90.8,90.95,2,7,10,0.10000000000000853,6.32,105,154,124,148,299,312,287,"-0.629","0.629","61.8","6.8",4,3,1,1,0,0,1,25,0,0,2.23353,0.55353,0.16176,0.16059,"92.3",146,33.33333333333333,0,0,6.01,-0.32,-0.14,1.89,0.5,0,"3.7",0.491,0.547,"-3.7",0.009,0.009000000000000008,0.203,0.093,28.6,"43.2",7.38100778149734,-3.063930079643103,26.74082734781467,0.7142857142857143,31.77471903682022,31.626325491387952
16,595978,"Hedges, Austin","2026-03-09",831881,16,100,0.333,0,0.333,0.333,0.3,,,1,3,90.7,18.7,2407,88.9,89.36,3,8,8,0.5,6.4,108,151,122,147,292,328,303,"0.128","-0.128",,,3,3,1,0,0,0,0,0,0,0,2.17562,0.72562,0.28687,0.28687,"93.4",210,33.33333333333333,0,0,5.95,-1.4,0.61,2.24,0.333,0,"-0.8",,,"0.8",,,,,37.5,,,,,,,
16,595978,"Hedges, Austin","2026-04-08",824455,16,100,0.25,0,0.5,0.25,0.225,0.076,0.084,1,4,53.6,-28,2428,92.7,92.91,4,11,5,0.20000000000000284,6.61,113,152,124,148,280,307,277,"0.368","-0.368","66.7","7.3",4,2,1,0,0,0,2,50,0,0,2.11,0.57812,0.10625,0.10625,"88.0",144,0,0,0,5.96,-2.14,0.41,2,0.25,0,"-2.3",0.084,0.085,"2.3",0.166,0.16599999999999998,0.165,0.149,36.4,"47.9",9.440868861533632,-5.114042118427823,25.83242238785882,0.7272727272727273,40.24590863364616,33.909012423266034
16,595978,"Hedges, Austin","2026-03-16",831924,16,100,0.5,0,1,0.5,0.535,,,1,2,107.8,6,2395,89.9,90.02,4,7,9,0.09999999999999432,6.4,112,152,122,149,292,334,299,"-0.726","0.726",,,3,1,1,0,0,0,1,33.3,1,33.3,2.34688,0.52063,-0.33,-0.33,"99.5",68,100,0,0,5.94,-1.87,0.27,1.75,0.667,0,"4.5375",,,"-4.5375",,,,,57.1,,,,,,,
16,595978,"Hedges, Austin","2026-05-08",824443,16,100,0.25,0,0.333,0.25,0.225,0.173,0.184,1,4,96.7,19,2251,90.8,90.25,2,7,9,-0.5,6.27,102,147,115,140,290,318,268,"0.267","-0.267","69.9","10.2",4,3,1,0,0,0,1,25,0,0,1.97875,0.84063,0.22938,-0.22938,"93.2",117,33.33333333333333,0,0,5.84,2.13,0.2,3.09,0.25,0,"-1.66875",0.184,0.207,"1.66875",0.066,0.066,0.043,0.052,28.6,"36.2",3.8264682828162195,7.5565879984442965,23.419796058840678,0.25,38.11521721238013,26.209459443740823
15,595978,"Hedges, Austin","2026-03-02",831874,15,100,0,0,0,0,0.235,,,0,2,65.6,3.5,2255,92,92.74,0,4,11,0.7000000000000028,6.57,113,153,124,147,296,320,302,"0.078","-0.078",,,3,2,0,0,0,0,0,0,1,33.3,1.88067,0.81133,0.48467,0.19667,"91.9",62,0,0,0,5.66,-1.48,0.51,2.32,0.333,0,"-0.52",,,"0.52",,,,,0,,,,,,,
15,595978,"Hedges, Austin","2026-04-13",823073,15,100,0,0,0,0,0.176,0.313,0.272,0,2,90.1,20.3,2319,90,90.33,1,6,9,0.29999999999999716,6.49,109,150,115,144,307,315,291,"0.314","-0.314","65.1","6.4",4,3,0,0,0,0,0,0,1,25,2.21133,0.62933,0.43733,-0.44933,"93.1",207,66.66666666666666,0,0,5.82,0.95,0.14,2.4,0.25,0,"-2.093333333",0.392,0.298,"2.093333333",-0.272,-0.14200000000000002,-0.298,-0.137,16.7,"43.6",4.923286065771546,11.40268696075032,24.68538147572121,0.6666666666666666,37.342446939086685,25.755346761697986
14,595978,"Hedges, Austin","2026-03-07",831774,14,100,0.333,0,1,0.333,0.3,,,1,3,91.4,8,2208,88.7,88.2,4,7,7,-0.5,5.99,99,152,127,146,290,298,281,"0.199","-0.199",,,3,1,1,0,0,0,2,66.7,0,0,2.10786,0.81429,0.25714,0.25714,"89.7",112,0,0,0,6.16,-1.27,0.64,2.23,0.333,0,"-1.421428571",,,"1.421428571",,,,,57.1,,,,,,,
13,595978,"Hedges, Austin","2026-04-27",824446,13,100,0.5,0,0.5,0.5,0.535,0.426,0.306,1,2,81.5,2,2098,87.9,88.02,0,4,9,0.09999999999999432,6.48,100,154,118,147,299,322,288,"-0.601","0.601","71.7","10.2",3,2,1,0,0,0,0,0,1,33.3,2.46,0.53923,0.90769,-0.90769,"89.7",39,0,0,0,5.62,1.98,-0.23,1.81,0.667,0,"4.623076923",0.538,0.348,"-4.623076923",0.194,0.129,0.152,0.109,0,"35.0",6.374535986403191,-5.884715703254313,26.235501937238322,0.6666666666666666,33.403756469514775,31.538034095204445
13,595978,"Hedges, Austin","2026-04-19",824452,13,100,0,0,0,0,0,0.116,0.126,0,4,91.4,-17,2346,91.6,91.79,4,8,5,0.20000000000000284,6.46,106,151,113,145,301,319,284,"0.362","-0.362","66.0","7.1",4,2,0,0,0,0,2,50,0,0,1.87,0.86846,0.26231,-0.23462,"91.9",110,50,0,0,6.46,-0.11,0.45,2.42,0,0,"-2.784615385",0.126,0.139,"2.784615385",-0.126,-0.126,-0.139,-0.116,50,"45.3",10.880518992125683,-1.7194931023479691,27.401684689652235,0.5,40.90161209238799,31.472843208153808
13,595978,"Hedges, Austin","2026-05-18",824277,13,100,0,0,0,0,0,0.257,0.273,0,3,72.1,-1.5,2430,89.9,89.56,0,6,7,-0.30000000000001137,6,104,151,113,146,300,324,296,"0.861","-0.861","60.0","5.9",4,4,0,0,0,0,0,0,0,0,2.28154,0.57,0.38692,0.06846,"90.5",130,25,0,0,5.53,-1.08,-0.06,2.41,0,0,"-6.623076923",0.273,0.32,"6.623076923",-0.273,-0.273,-0.32,-0.257,0,,-0.5925931409405123,30.648661734776578,32.06133360452204,0.3333333333333333,33.08163200999192,29.570760162842788
13,595978,"Hedges, Austin","2026-05-09",824444,13,100,0,0,0,0,0.235,0.322,0.145,0,2,100.4,-3,2373,89.4,89.47,3,5,8,0.09999999999999432,6.55,119,154,120,147,296,318,280,"0.097","-0.097","61.9","7.1",3,1,0,0,0,0,1,33.3,1,33.3,2.26615,0.67385,-0.00769,-0.00769,"104.1",206,100,0,0,5.3,-2.09,0.75,2.33,0.333,0,"-0.746153846",0.43,0.16,"0.746153846",-0.145,-0.09699999999999998,-0.16,-0.087,60,"38.4",11.736676583475536,-13.120078779559252,16.61721925535181,1,45.10702416450161,39.01896677773577
13,595978,"Hedges, Austin","2026-02-21",831878,13,100,0,0,0,0,0.235,,,0,2,80.2,49,2462,88.9,89.99,2,4,9,1.0999999999999943,6.77,98,151,118,148,303,319,289,"0.079","-0.079",,,3,1,0,0,0,0,1,33.3,1,33.3,2.5,0.40077,-0.00077,-0.00077,"88.0",113,0,0,0,5.16,-2.03,0.11,1.58,0.333,0,"-0.607692308",,,"0.607692308",,,,,50,,,,,,,
12,595978,"Hedges, Austin","2026-03-20",831743,12,100,,,,,0.705,,,0,0,,,2560,87.4,88,1,3,9,0.5999999999999943,6.58,115,151,119,146,288,316,288,"-0.767","0.767",,,2,0,0,0,0,0,0,0,2,100,2.35,0.64,0.05583,0.05583,"88.0",156,,,,5.95,-2.51,0.74,2.39,1,,"6.391666667",,,"-6.391666667",,,,,33.3,,,,,,,
11,595978,"Hedges, Austin","2026-03-14",831877,11,100,0.333,0,0.5,0.333,0.3,,,1,3,83.4,35.5,2067,87.7,87.65,2,5,6,0,6.5,120,154,127,148,302,330,297,"0.104","-0.104",,,3,2,1,0,0,0,1,33.3,0,0,2.48818,0.54818,0.24,-0.18545,"88.0",238,0,0,0,6.2,1.41,0.13,2.72,0.333,0,"-0.945454545",,,"0.945454545",,,,,40,,,,,,,
11,595978,"Hedges, Austin","2026-02-28",831917,11,100,0,0,0,0,0.352,,,0,1,94.7,-3,2302,95.1,95.89,0,2,9,0.8000000000000114,6.88,114,153,127,148,291,330,309,"-0.164","0.164",,,2,1,0,0,0,0,0,0,1,50,1.47818,1.05273,0.96727,0.96727,"91.4",114,0,0,0,5.6,-1.83,0.92,2.1,0.5,0,"1.490909091",,,"-1.490909091",,,,,0,,,,,,,
