"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
22,622761,"Mateo, Jorge","2026-05-03",824364,22,100,0.4,0.6,0.333,1,0.597,0.524,0.33,2,5,84.8,16,2394,90.2,90.43,5,14,8,0.20000000000000284,6.19,105,145,107,139,317,344,301,"-2.29","2.29","71.1","7.8",5,4,1,0,0,1,1,20,0,0,2.44091,0.39182,-0.05545,-0.06636,"91.5",135,50,25,20,5.69,-1.72,0.29,2.05,0.4,1,"10.409090909",0.33,0.929,"-10.409090909",0.07,0.07,0.071,0.073,35.7,"31.7",12.99258394274316,-13.747575202148193,27.673725029941057,0.4166666666666667,37.53442263888959,35.33883218045785
21,622761,"Mateo, Jorge","2026-03-06",831521,21,100,0,0,0,0,0.176,,,0,3,91.3,48,2302,87.7,87.77,1,9,12,0.09999999999999432,6.39,116,152,121,148,294,328,276,"0.678","-0.678",,,4,2,0,0,0,0,1,25,1,25,2.38476,0.61762,0.20286,0.20286,"89.0",209,50,0,0,5.95,-1.54,0.34,2.51,0.25,0,"-3.228571429",,,"3.228571429",,,,,11.1,,,,,,,
19,622761,"Mateo, Jorge","2026-05-17",824923,20,95,0.333,0.333,0.5,0.667,0.496,0.407,0.316,1,3,93,-7,2133,89.9,90.33,1,8,11,0.3999999999999915,6.49,111,154,116,147,309,320,284,"-0.574","0.574","75.3","7.6",4,2,0,1,0,0,1,25,1,25,2.41947,0.41684,0.25421,0.25421,"90.2",131,50,0,0,5.73,-1.76,-0.13,2.28,0.5,0,"3.021052632",0.487,0.397,"-3.021052632",0.017,0.013000000000000012,0.27,0.089,12.5,"40.4",9.86246328668829,-9.596442278225833,27.147727498856845,1,31.36981300490142,32.414768629876534
18,622761,"Mateo, Jorge","2026-04-12",824938,18,100,1,0,1,1,0.9,0.685,0.73,4,4,95.4,9.5,2286,89.5,89.76,1,11,7,0.29999999999999716,6.56,106,155,119,147,312,331,284,"-1.994","1.994","69.4","7.5",4,4,4,0,0,0,0,0,0,0,1.90444,0.97611,0.20222,-0.07778,"91.2",132,50,0,0,6.1,-0.54,0.39,2.36,1,0,"11.077777778",0.73,0.826,"-11.077777778",0.27,0.27,0.174,0.215,9.1,"54.6",4.002738473718363,3.084316125401761,28.06967346556213,0.45454545454545453,37.17003203110456,24.28871494319743
18,622761,"Mateo, Jorge","2026-05-02",824365,18,100,0.5,0.25,0.667,0.75,0.545,0.382,0.285,2,4,94.3,4,2363,94.7,95.58,3,10,8,0.8999999999999915,6.39,104,153,119,146,304,334,302,"-0.693","0.693","72.3","7.6",4,3,1,1,0,0,1,25,0,0,1.885,0.64833,0.67333,0.67333,"92.9",190,66.66666666666666,33.33333333333333,25,5.35,-2.08,0.4,1.94,0.5,1,"3.85",0.285,0.625,"-3.85",0.215,0.21500000000000002,0.125,0.163,30,"26.5",1.8264169566533173,-0.7329388239122037,32.15228288956274,0.3,37.22510232389035,25.190195090525545
17,622761,"Mateo, Jorge","2026-04-20",822749,17,100,0,0,0,0,0.176,0.334,0.231,0,3,103,-9,2308,90.3,90.81,1,6,11,0.5,6.67,103,151,121,149,308,324,308,"-0.194","0.194","72.5","7.4",4,2,0,0,0,0,1,25,1,25,2.02882,0.81,0.25353,0.25353,"94.5",126,100,0,0,5.81,-2.09,-0.01,3.02,0.25,0,"1.141176471",0.423,0.251,"-1.141176471",-0.231,-0.173,-0.251,-0.158,16.7,"33.7",4.355902397675724,1.0954731020372006,27.466307278334604,0.3333333333333333,35.88045743241884,27.08322651909223
16,622761,"Mateo, Jorge","2026-03-09",831569,16,100,0.25,0,0.333,0.25,0.225,,,1,4,88.4,22.7,2297,88,88.75,3,8,8,0.7999999999999972,6.61,100,142,114,136,310,321,278,"0.127","-0.127",,,4,3,1,0,0,0,1,25,0,0,2.41375,0.56188,0.1325,0.1325,"91.1",199,33.33333333333333,0,0,5.57,-2.15,0.44,2.11,0.25,0,"-0.79375",,,"0.79375",,,,,37.5,,,,,,,
16,622761,"Mateo, Jorge","2026-03-17",831504,16,100,0.333,0.333,0.333,0.667,0.496,,,1,3,89.6,-19.3,2307,89.6,90.68,0,5,11,1.1000000000000085,6.94,93,150,119,144,284,313,299,"-0.339","0.339",,,4,3,0,1,0,0,0,0,1,25,2.33375,0.53063,0.05875,-0.00125,"92.6",65,33.33333333333333,0,0,5.67,-1.24,0.03,1.87,0.5,0,"2.11875",,,"-2.11875",,,,,0,,,,,,,
16,622761,"Mateo, Jorge","2026-03-12",831466,16,100,0,0,0,0,0,,,0,4,87.1,38.5,2394,89.5,89.31,5,11,5,-0.20000000000000284,6.63,104,152,118,147,294,322,280,"1.028","-1.028",,,4,2,0,0,0,0,2,50,0,0,2.36625,0.59563,-0.14063,0.12437,"89.0",138,0,0,0,5.66,-0.13,0.36,2.44,0,0,"-6.425",,,"6.425",,,,,45.5,,,,,,,
15,622761,"Mateo, Jorge","2026-04-05",825102,15,100,0.667,0.333,0.667,1,0.721,0.467,0.369,2,3,104.3,22.7,2284,88.3,88.27,1,7,8,0,6.42,108,152,101,147,307,328,288,"-1.204","1.204","66.1","7.0",4,3,1,1,0,0,0,0,1,25,2.808,0.17467,0.35667,0.35667,"100.2",188,66.66666666666666,33.33333333333333,25,4.99,-3.01,-0.17,2.08,0.75,1,"8.026666667",0.526,0.542,"-8.026666667",0.298,0.22399999999999998,0.458,0.254,14.3,"21.2",3.937146216579864,-38.273794452166186,34.609754201873365,0.8571428571428571,28.40074966342128,32.0339562888396
