"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
21,663647,"Hayes, Ke'Bryan","2026-04-21",822995,21,100,0.333,1,0,1.333,0.699,0.56,0.317,1,3,95.7,23.3,2382,90.6,90.47,0,6,15,-0.09999999999999432,6.49,102,153,119,149,313,333,289,"-2.943","2.943","71.3","6.5",5,3,0,0,0,1,0,0,2,40,1.96429,0.86,0.56476,-0.28571,"91.9",241,66.66666666666666,33.33333333333333,20,5.47,-0.33,0.12,2.27,0.6,1,"14.014285714",0.59,0.81,"-14.014285714",0.016,0.010000000000000009,0.523,0.139,0,"36.4",-1.7779766406571214,8.328303412340015,26.549719593590982,0.16666666666666666,34.49125988303405,31.32167234591031
18,663647,"Hayes, Ke'Bryan","2026-03-02",831930,18,100,1,0.5,1,1.5,0.961,,,2,2,107.1,7.5,2497,88.9,89.46,1,9,9,0.5999999999999943,6.47,111,153,113,146,303,320,277,"-1.536","1.536",,,3,2,1,1,0,0,0,0,1,33.3,2.38611,0.50556,-0.17556,-0.08111,"93.5",187,100,0,0,5.89,-0.59,0.17,2.52,1,0,"8.533333333",,,"-8.533333333",,,,,11.1,,,,,,,
18,663647,"Hayes, Ke'Bryan","2026-04-25",824527,18,100,0.5,0.25,1,0.75,0.545,0.403,0.367,2,4,106.3,15,2403,88.9,89.1,3,10,8,0.19999999999998863,6.61,111,151,122,148,307,323,282,"-0.623","0.623","67.7","6.4",4,2,1,1,0,0,2,50,0,0,2.44556,0.48611,-0.04833,0.15722,"94.1",233,100,50,25,5.76,-0.54,0,2.56,0.5,1,"3.461111111",0.367,0.584,"-3.461111111",0.133,0.133,0.166,0.142,30,"41.4",4.149568298107121,6.641842933217689,23.471729265654133,0.4444444444444444,36.800488602454976,32.69592228016614
18,663647,"Hayes, Ke'Bryan","2026-03-23",832078,18,100,0.25,0,0.5,0.25,0.225,,,1,4,99.9,-11,2247,90.5,89.76,1,8,10,-0.7000000000000028,5.99,97,148,123,147,305,324,294,"0.278","-0.278",,,4,2,1,0,0,0,2,50,0,0,2.40889,0.43167,0.38333,-0.36556,"91.4",116,100,0,0,6.16,0.15,0.02,2.6,0.25,0,"-1.544444444",,,"1.544444444",,,,,12.5,,,,,,,
17,663647,"Hayes, Ke'Bryan","2026-04-11",824535,17,100,0,0,0,0,0,0.234,0.192,0,4,93,9.7,2204,87.8,88.38,2,8,9,0.6000000000000085,6.95,94,150,114,144,307,325,287,"1.109","-1.109","69.9","6.9",4,4,0,0,0,0,0,0,0,0,2.00471,1.06647,0.29941,-0.20059,"91.3",177,33.33333333333333,0,0,5.75,0.17,0.78,2.68,0,0,"-6.523529412",0.192,0.368,"6.523529412",-0.192,-0.192,-0.368,-0.234,25,"40.8",6.917572842515084,-3.717759881341973,25.12309355070512,0.375,37.890581069162074,38.44878894956932
17,663647,"Hayes, Ke'Bryan","2026-04-29",824525,17,100,0.25,0,0.25,0.25,0.225,0.19,0.199,1,4,94.3,6.5,2472,86.9,85.74,1,7,10,-1.2000000000000028,5.81,96,152,121,147,300,323,285,"0.389","-0.389","71.0","7.0",4,4,1,0,0,0,0,0,0,0,2.70941,0.37118,0.30882,0.10765,"93.2",114,25,0,0,5.35,-1.27,0.14,2.13,0.25,0,"-2.288235294",0.199,0.238,"2.288235294",0.051,0.05099999999999999,0.012,0.035,14.3,"22.9",8.217044131436447,-5.294951220066551,27.198632549643342,0.5,36.33716949839654,39.622270878138536
17,663647,"Hayes, Ke'Bryan","2026-04-10",824534,17,100,0,0,0,0,0.176,0.532,0.316,0,3,89.5,27,2254,90.6,90.71,1,6,11,0.10000000000000853,6.48,115,150,115,147,311,330,293,"0.437","-0.437","64.3","6.3",4,3,0,0,0,0,0,0,1,25,2.60882,0.22,0.83059,0.23059,"92.1",301,50,50,25,6.11,-0.83,0.07,2.28,0.25,1,"-2.570588235",0.544,0.771,"2.570588235",-0.316,-0.29400000000000004,-0.771,-0.356,16.7,"39.1",2.6105539837858243,4.4248553544781455,25.40099919336616,0.5,32.82850261687379,32.84276416916415
16,663647,"Hayes, Ke'Bryan","2026-04-15",824532,16,100,0,0,0,0,0.176,0.689,0.559,0,3,82.8,32.7,2477,89.1,89.41,2,6,10,0.30000000000001137,6.58,99,149,119,147,290,321,285,"0.317","-0.317","70.9","7.0",4,3,0,0,0,0,0,0,1,25,2.215,0.68625,0.17875,0.17875,"93.0",257,33.33333333333333,33.33333333333333,25,5.73,-1.97,0.44,2.18,0.25,1,"-1.98125",0.669,1.054,"1.98125",-0.559,-0.41900000000000004,-1.054,-0.513,33.3,"43.2",8.202502100361299,-4.808485581756068,28.156119278277114,0.6666666666666666,41.11146356804092,40.47284595815186
16,663647,"Hayes, Ke'Bryan","2026-05-15",824439,16,100,0.25,0,0.333,0.25,0.225,0.302,0.314,1,4,75.2,2.3,2446,88.2,88.31,3,8,8,0.09999999999999432,6.41,106,147,125,144,300,317,282,"0.477","-0.477","67.7","9.5",4,3,1,0,0,0,1,25,0,0,2.4975,0.46875,-0.11875,-0.11875,"90.2",201,33.33333333333333,0,0,6.25,-2.22,0.23,2.49,0.25,0,"-2.98125",0.314,0.38,"2.98125",-0.064,-0.064,-0.13,-0.077,37.5,"53.7",0.029338452712383167,8.072503718600354,23.616540531465617,0.25,33.37084296886059,28.229696836251176
15,663647,"Hayes, Ke'Bryan","2026-03-09",831943,15,100,0,0,0,0,0.235,,,0,2,104.5,-16,2302,92.3,91.87,2,4,11,-0.3999999999999915,6.09,114,152,117,149,291,300,281,"0.101","-0.101",,,3,1,0,0,0,0,1,33.3,1,33.3,2.248,0.46533,0.40733,0.40733,"96.2",146,100,0,0,5.91,-1.54,-0.01,2.11,0.333,0,"-0.673333333",,,"0.673333333",,,,,50,,,,,,,
15,663647,"Hayes, Ke'Bryan","2026-03-12",831894,15,100,0,0,0,0,0.235,,,0,2,85.8,26.5,2087,87.3,88.13,0,3,12,0.7999999999999972,6.81,112,153,119,147,303,324,288,"0.199","-0.199",,,3,2,0,0,0,0,0,0,1,33.3,2.308,0.70933,0.30467,-0.246,"88.0",146,0,0,0,5.88,0.42,0.58,2.3,0.333,0,"-1.326666667",,,"1.326666667",,,,,0,,,,,,,
15,663647,"Hayes, Ke'Bryan","2026-05-10",824520,15,100,0.25,0,0.333,0.25,0.225,0.196,0.209,1,4,90.3,26,2488,91.9,92.03,2,7,8,0.09999999999999432,6.51,116,151,119,151,300,315,275,"0.292","-0.292","69.8","6.5",4,3,1,0,0,0,1,25,0,0,2.034,0.70667,0.26467,0.26467,"91.3",182,33.33333333333333,0,0,5.44,-2.4,0.54,2.26,0.25,0,"-1.946666667",0.209,0.25,"1.946666667",0.041,0.04100000000000001,0,0.029,28.6,"32.7",2.718765160781982,8.702949120966986,24.90011811415932,0.2857142857142857,39.36300734976914,30.77458085493856
14,663647,"Hayes, Ke'Bryan","2026-05-04",824684,14,100,0.333,1,0,1.333,0.698,0.544,0.315,1,3,103.5,-19.5,2127,92.7,93.02,1,4,10,0.29999999999999716,6.5,103,151,117,151,307,330,302,"-1.919","1.919","68.9","6.6",4,2,0,0,0,1,1,25,1,25,2.24286,0.42643,0.76929,0.76929,"95.7",123,50,50,25,5.93,-1.27,-0.33,2.15,0.5,1,"13.707142857",0.543,0.797,"-13.707142857",0.018,-0.04300000000000004,0.536,0.154,25,"33.3",12.30400687705908,-0.7187489429595164,23.088918084612096,0.75,32.94662484736183,33.61745303027596
14,663647,"Hayes, Ke'Bryan","2026-04-05",822917,14,100,0.25,0,0.25,0.25,0.225,0.286,0.296,1,4,93.3,26,2438,91.9,91.95,1,6,8,0.09999999999999432,6.81,105,147,113,145,310,332,310,"0.255","-0.255","62.8","6.7",4,4,1,0,0,0,0,0,0,0,2.07857,0.69071,0.32643,0.32643,"96.2",155,50,0,0,5.61,-1.49,0.38,1.82,0.25,0,"-1.821428571",0.296,0.365,"1.821428571",-0.046,-0.045999999999999985,-0.115,-0.061,16.7,"45.5",6.072650959555306,-3.605793388593467,23.028456139152457,0.8,34.76977761675575,35.53622898407045
14,663647,"Hayes, Ke'Bryan","2026-02-25",831901,14,100,0,0,0,0,0,,,0,3,74.1,2.3,2334,92.5,92.35,2,7,7,-0.20000000000000284,6.21,103,151,125,142,299,326,289,"0.832","-0.832",,,3,3,0,0,0,0,0,0,0,0,2.075,0.60571,0.4,0.4,"89.7",135,33.33333333333333,0,0,6.03,-2.11,0.19,2.57,0,0,"-5.942857143",,,"5.942857143",,,,,28.6,,,,,,,
14,663647,"Hayes, Ke'Bryan","2026-03-18",831866,14,100,0,0,0,0,0,,,0,3,66,-30,2087,88.5,88.12,2,7,7,-0.4000000000000057,5.95,107,150,115,148,294,310,281,"0.799","-0.799",,,3,2,0,0,0,0,1,33.3,0,0,2.04143,0.87143,0.46571,-0.46571,"89.1",152,0,0,0,5.64,2.51,-0.53,2.12,0,0,"-5.707142857",,,"5.707142857",,,,,28.6,,,,,,,
13,663647,"Hayes, Ke'Bryan","2026-04-24",824529,13,100,0,0,0,0,0,0.015,0.011,0,3,88.1,34,2403,91.8,91.68,1,4,9,-0.09999999999999432,6.31,117,146,123,146,309,321,287,"0.807","-0.807","63.9","6.6",3,2,0,0,0,0,1,33.3,0,0,2.02,0.74308,0.56692,0.11462,"88.1",309,0,0,0,5.78,-0.59,0.16,2.58,0,0,"-6.207692308",0.011,0.025,"6.207692308",-0.011,-0.011,-0.025,-0.015,25,"48.1",4.568413072887012,0.22474446663494163,25.85512970689663,0.75,36.94916029246586,35.2032271783557
13,663647,"Hayes, Ke'Bryan","2026-05-05",824682,13,100,0,0,0,0,0,0.03,0.032,0,4,75.8,37.3,2407,88.2,88.96,0,6,7,0.7999999999999972,6.7,97,139,103,144,307,325,299,"1.117","-1.117","63.1","6.8",4,3,0,0,0,0,1,25,0,0,2.19846,0.76462,-0.11538,-0.27538,"88.0",157,0,0,0,5.95,-0.17,0.15,2,0,0,"-8.592307692",0.032,0.039,"8.592307692",-0.032,-0.032,-0.039,-0.03,0,"47.0",5.817134111689919,1.9916481443119993,29.027229092502306,0.5,38.77059393508721,35.5691184638805
13,663647,"Hayes, Ke'Bryan","2026-04-26",824528,13,100,0.25,0.5,0.333,0.75,0.405,0.537,0.324,1,4,91.7,15,2245,94,93.74,2,8,5,-0.29999999999999716,6.38,120,154,121,148,319,322,284,"-0.14","0.14","69.9","6.7",4,3,0,0,1,0,1,25,0,0,1.90769,0.70692,0.77769,0.77769,"93.1",215,66.66666666666666,66.66666666666666,50,5.62,-2.29,0.21,2.16,0.25,2,"1.076923077",0.324,0.973,"-1.076923077",-0.074,-0.07400000000000001,-0.223,-0.132,25,"41.2",1.1986711065922302,4.496682058971757,25.779175229148272,0.25,36.781018008849315,31.579277783728855
13,663647,"Hayes, Ke'Bryan","2026-03-04",831852,13,100,0.5,0,0.333,0.5,0.3,,,1,2,84.3,31.7,2215,87.7,87.33,0,5,8,-0.4000000000000057,6.02,98,131,116,129,294,322,299,"0.122","-0.122",,,3,3,1,0,0,0,0,0,0,0,2.26,0.71692,0.6,0.1,"89.4",148,33.33333333333333,0,0,6.09,-1.51,0.02,2.03,0.333,0,"-0.938461538",,,"0.938461538",,,,,0,,,,,,,
13,663647,"Hayes, Ke'Bryan","2026-04-20",822994,13,100,0.25,0,0.333,0.25,0.225,0.103,0.114,1,4,82.6,-34.3,2254,90.8,90.95,2,7,6,0.10000000000000853,6.66,108,154,119,149,305,335,287,"0.121","-0.121","69.0","6.7",4,3,1,0,0,0,1,25,0,0,1.80769,0.99846,0.57077,0.57077,"90.3",46,33.33333333333333,0,0,5.63,-1.46,0.14,1.94,0.25,0,"-0.930769231",0.114,0.117,"0.930769231",0.136,0.136,0.133,0.122,28.6,"35.8",3.171875213137458,-0.28921173414164536,27.434969147738972,0.42857142857142855,30.756762575632376,30.78158505873062
12,663647,"Hayes, Ke'Bryan","2026-05-02",823388,12,100,0,0,0,0,0,0.125,0.139,0,4,98.5,-8.5,2084,90.1,90.72,3,8,4,0.6000000000000085,6.67,113,151,117,149,312,321,282,"1.105","-1.105","63.3","6.1",4,2,0,0,0,0,2,50,0,0,2.52667,0.31167,0.66667,0.66667,"92.2",60,50,0,0,5.13,-1.72,-0.2,2.35,0,0,"-9.208333333",0.139,0.151,"9.208333333",-0.139,-0.139,-0.151,-0.125,37.5,"29.4",-0.18260100295750137,-5.722825062533917,29.07573037799264,0.375,35.19759387087711,34.0033529358297
11,663647,"Hayes, Ke'Bryan","2026-04-08",823885,11,100,0,0,0,0,0,0.34,0.175,0,3,100.8,31,2522,89,88.73,4,5,6,-0.29999999999999716,6.52,104,153,123,147,299,327,299,"0.768","-0.768","62.6","7.0",3,1,0,0,0,0,2,66.7,0,0,2.22909,0.72273,-0.11182,-0.11182,"100.8",381,100,100,33.33333333333333,5.79,-1.88,0.36,1.66,0,1,"-6.981818182",0.175,0.651,"6.981818182",-0.175,-0.175,-0.651,-0.34,80,"36.3",7.5660420933616335,-10.18678512074531,27.251084062710575,0.8,34.98832334933343,40.15465303700522
11,663647,"Hayes, Ke'Bryan","2026-03-31",824537,11,100,0.333,0,0.333,0.333,0.401,0.5,0.37,1,3,96.2,19.5,2310,93.4,93.95,0,3,8,0.5999999999999943,6.56,97,145,109,143,292,325,277,"-0.943","0.943","70.0","6.6",4,3,1,0,0,0,0,0,1,25,1.86364,0.77818,0.45909,-0.32273,"96.2",260,100,0,0,5.6,0.66,0.21,2.97,0.5,0,"8.572727273",0.58,0.56,"-8.572727273",-0.037,-0.07999999999999996,-0.227,-0.099,0,"38.5",1.5199113247920866,2.957725274449709,27.433425776960238,0.3333333333333333,33.036527395234714,30.925236551411647
11,663647,"Hayes, Ke'Bryan","2026-03-21",831916,11,100,0,0,0,0,0.47,,,0,1,105,-15,2398,89.5,89.38,0,1,10,-0.09999999999999432,6.24,98,151,131,146,308,327,296,"-0.446","0.446",,,3,1,0,0,0,0,0,0,2,66.7,2.56818,0.33727,0.12273,0.17,"105.0",7,100,0,0,5.72,-1.67,0.51,1.82,0.667,0,"4.054545455",,,"-4.054545455",,,,,0,,,,,,,
11,663647,"Hayes, Ke'Bryan","2026-04-14",824531,11,100,0,0,0,0,0,0.319,0.34,0,3,85.9,1,2379,90.9,90.56,1,6,5,-0.30000000000001137,6.17,103,151,118,148,290,323,287,"0.754","-0.754","68.9","6.2",3,3,0,0,0,0,0,0,0,0,2.10091,0.758,0.52364,-0.24727,"91.4",109,33.33333333333333,0,0,5.59,-0.19,0.3,2.73,0,0,"-6.854545455",0.34,0.391,"6.854545455",-0.34,-0.34,-0.391,-0.319,16.7,"33.3",1.7741265537050837,7.708684662566603,26.509539705131388,0.3333333333333333,34.025156402563546,30.97894112916394
11,663647,"Hayes, Ke'Bryan","2026-03-28",824540,11,100,0,0,0,0,0,0.115,0.119,0,4,92.1,38.5,2487,88.1,88.32,0,4,7,0.20000000000000284,6.67,115,153,126,148,299,313,275,"0.347","-0.347","70.2","6.7",4,4,0,0,0,0,0,0,0,0,2.60727,0.38273,0.03909,0.00091,"92.1",202,0,0,0,5.61,-0.73,-0.08,2.18,0,0,"-3.154545455",0.119,0.146,"3.154545455",-0.119,-0.119,-0.146,-0.115,0,"44.1",5.601052548247269,-3.563842058271256,24.562101793338933,0.5,35.16069566495902,36.15826064634898
10,663647,"Hayes, Ke'Bryan","2026-05-08",824522,10,100,0,0,0,0,0,0.164,0.182,0,2,104.1,-3,2123,91.8,91.76,0,4,6,0,6.43,118,153,120,151,315,317,278,"0.508","-0.508","71.5","7.3",2,1,0,0,0,0,1,50,0,0,1.741,0.985,0.659,0.659,"93.4",75,100,0,0,5.73,-1.63,0.58,1.95,0,0,"-5.08",0.182,0.203,"5.08",-0.182,-0.182,-0.203,-0.164,0,"37.4",7.144943215132313,-11.17862008514314,29.105600031062163,0.5,34.824295588861354,41.60889670124947
10,663647,"Hayes, Ke'Bryan","2026-04-18",823721,10,100,0,0,0,0,0,0.117,0.126,0,3,87.4,-11.7,2188,89.4,89.3,0,5,5,-0.10000000000000853,6.14,102,150,114,147,298,321,286,"0.854","-0.854","53.6","5.2",3,3,0,0,0,0,0,0,0,0,2.545,0.341,0.488,0.488,"89.2",53,0,0,0,5.79,-1.55,-0.38,2.28,0,0,"-8.54",0.126,0.145,"8.54",-0.126,-0.126,-0.145,-0.117,0,"40.8",-10.928433343316243,-25.879837669924513,31.435606812040007,0.4,30.077636874022314,28.562799004782793
