"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
27,701398,"Stewart, Sal","2026-05-14",824517,27,100,0,0,0,0,0.141,0.166,0.031,0,4,75.6,44,2154,84.8,84.33,3,10,17,-0.5,5.99,105,150,120,148,303,327,294,"0.807","-0.807","73.7","7.7",5,1,0,0,0,0,3,60,1,20,2.61407,0.60926,0.0863,-0.0463,"88.0",99,0,0,0,6.03,1.01,0.31,1.98,0.2,0,"-2.988888889",0.225,0.039,"2.988888889",-0.031,-0.024999999999999994,-0.039,-0.025,30,"46.1",17.14730249111399,0.6403048285932673,32.38152073121441,0.6,36.95064697792449,29.197073939007222
26,701398,"Stewart, Sal","2026-04-25",824527,26,100,0.75,0.75,0.667,1.5,0.918,0.448,0.328,3,4,94.8,10.7,2354,89.3,89.55,4,16,10,0.29999999999999716,6.58,112,150,121,148,305,324,289,"-2.003","2.003","72.1","7.7",5,4,2,0,0,1,0,0,1,20,2.31269,0.60962,0.18154,0.18154,"90.7",182,66.66666666666666,0,0,5.35,-2.46,0.54,2.35,0.8,0,"7.703846154",0.496,0.518,"-7.703846154",0.422,0.30400000000000005,0.982,0.47,25,"31.6",10.195945884760063,2.5562987214312476,31.48584573644487,0.625,40.72927217813768,29.897594787446437
24,701398,"Stewart, Sal","2026-04-21",822995,24,100,0.5,0,0.4,0.5,0.418,0.532,0.424,2,4,94.3,9.6,2418,90.4,89.99,2,10,14,-0.4000000000000057,6.38,105,153,122,148,312,352,300,"-0.698","0.698","66.5","7.0",6,5,2,0,0,0,0,0,1,16.7,1.97458,1.07708,0.50708,0.01625,"94.0",185,60,20,16.666666666666664,5.68,0.1,0.02,2.5,0.5,1,"2.908333333",0.531,0.521,"-2.908333333",0.076,-0.031000000000000028,-0.021,-0.114,20,"42.8",8.232891176154453,16.78951457321186,28.118949091714157,0.7,39.078923318236534,22.24102166061664
23,701398,"Stewart, Sal","2026-05-07",824681,23,100,0.25,0.75,0,1,0.558,0.454,0.21,1,4,85.9,1.3,2166,86.6,86.55,3,11,12,-0.09999999999999432,6.27,105,154,119,150,307,326,302,"-0.742","0.742","68.2","7.8",5,3,0,0,0,1,1,20,1,20,2.72217,0.3487,0.26609,-0.48609,"90.2",153,33.33333333333333,33.33333333333333,20,5.51,-0.68,0.39,2.4,0.4,1,"3.226086957",0.368,0.741,"-3.226086957",0.04,0.03200000000000003,0.259,0.104,27.3,"35.0",16.80387858534299,-2.816190252428898,31.45911540792431,0.5454545454545454,39.53831054299825,34.658226879656596
23,701398,"Stewart, Sal","2026-04-11",824535,23,100,0,0,0,0,0.282,0.4,0.215,0,3,78.8,8.5,2334,90,90.29,4,11,12,0.29999999999999716,6.63,112,152,116,149,313,330,295,"-0.194","0.194","67.9","7.1",5,2,0,0,0,0,1,20,2,40,2.19826,0.68217,0.3887,0.21826,"88.7",167,0,0,0,5.67,-1.29,0.34,2.46,0.4,0,"0.843478261",0.529,0.241,"-0.843478261",-0.215,-0.129,-0.241,-0.118,36.4,"38.5",6.756071194150685,9.176372282548915,28.695415305557123,0.2727272727272727,38.180043496481694,26.520783572010348
22,701398,"Stewart, Sal","2026-04-14",824531,22,100,0.333,1,,1.333,0.695,0.384,0.201,1,3,101.4,28,2150,89.8,89.88,2,8,14,0.10000000000000853,6.33,106,151,127,148,290,325,292,"-0.771","0.771","66.0","7.6",3,1,0,0,0,1,2,66.7,0,0,1.94409,0.89864,0.51682,-0.34045,"91.3",261,100,100,33.33333333333333,6.03,1.6,-0.18,1.76,0.333,1,"3.504545455",0.201,0.731,"-3.504545455",0.132,0.132,0.602,0.311,25,"45.1",8.525656305072168,10.01727364181977,34.606842353464856,0.375,38.583131370048164,24.15697847447616
22,701398,"Stewart, Sal","2026-04-08",823885,22,100,0.5,1,0.333,1.5,0.841,0.576,0.371,2,4,94.1,11.8,2582,92.3,92,2,12,10,-0.29999999999999716,6.5,106,151,129,148,299,329,298,"-2.143","2.143","68.9","7.4",4,4,0,1,0,1,0,0,0,0,1.74091,1.00773,0.26409,0.26409,"92.3",186,50,25,25,5.74,-1.79,0.3,2.11,0.5,1,"9.740909091",0.371,1.018,"-9.740909091",0.129,0.129,0.482,0.265,16.7,"32.8",10.229348319035186,6.285372861469766,32.22157003869293,0.6363636363636364,36.71357493809547,26.524837070802725
21,701398,"Stewart, Sal","2026-04-19",823718,21,100,0,0,0,0,0,0.273,0.262,0,5,88.3,0.3,2263,87,87.16,2,11,10,0.20000000000000284,6.46,103,150,119,144,300,325,289,"1.332","-1.332","71.8","7.4",5,4,0,0,0,0,1,20,0,0,2.30381,0.74429,-0.08619,-0.08619,"91.6",194,50,25,20,6.24,-1.41,0.57,2.07,0,1,"-6.342857143",0.262,0.375,"6.342857143",-0.262,-0.262,-0.375,-0.273,18.2,"46.3",9.93679498976516,9.551342695222077,27.653331021098253,0.6363636363636364,40.71364000870796,26.93180753304919
21,701398,"Stewart, Sal","2026-03-02",831930,21,100,0.667,1.333,0.5,2,1.017,,,2,3,104.4,13,2517,88.4,88.83,3,11,10,0.3999999999999915,6.45,103,154,116,148,301,326,280,"-2.532","2.532",,,4,3,0,1,0,1,0,0,1,25,2.32762,0.61619,-0.31429,-0.31429,"94.8",236,100,33.33333333333333,25,5.98,-2.12,0.23,2.41,0.75,1,"12.057142857",,,"-12.057142857",,,,,27.3,,,,,,,
21,701398,"Stewart, Sal","2026-03-31",824537,21,100,0.25,0.75,0,1,0.558,0.523,0.296,1,4,93.5,20,2386,95.8,96.4,3,9,12,0.6000000000000085,6.66,112,153,118,149,292,324,280,"-0.471","0.471","63.5","6.6",5,2,0,0,0,1,2,40,1,20,1.57714,0.93333,0.55762,-0.15952,"95.4",251,50,50,20,5.59,0.42,-0.21,2.59,0.4,1,"2.242857143",0.437,0.86,"-2.242857143",-0.046,-0.03699999999999998,0.14,0.035,33.3,"40.2",1.1214789144475517,24.735998011411947,32.44094290667109,0.3333333333333333,37.74590229931297,16.295726595819396
