"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
56,693686,"Miles, Spencer","2026-05-16",824278,56,100,0.167,0,0.286,0.167,0.229,0.272,0.216,2,12,79.8,11.1,2483,88.7,89.35,11,28,28,0.7000000000000028,6.68,105,150,114,151,294,321,290,"1.561","-1.561","68.2","7.0",14,7,2,0,0,0,5,35.7,2,14.3,2.92964,0.02589,0.15679,-0.06321,"91.0",143,28.57142857142857,0,0,5.8,-1.22,0.36,2.2,0.286,0,"-2.7875",0.328,0.24,"2.7875",-0.049,-0.04200000000000004,-0.073,-0.043,39.3,"37.1",12.097902682823658,-2.374095018376468,36.48961327181311,0.2222222222222222,35.819064579349124,30.274335577469863
43,693686,"Miles, Spencer","2026-04-11",822830,43,100,0.091,0,0.111,0.091,0.134,0.223,0.193,1,11,82.4,-7.4,2437,89.8,90.26,5,22,21,0.5,6.66,109,148,122,149,285,317,285,"1.861","-1.861","66.6","6.9",12,9,1,0,0,0,2,16.7,1,8.3,2.62744,0.26605,0.19907,0.15721,"90.7",111,22.22222222222222,0,0,5.92,-1.17,0.09,2.52,0.167,0,"-4.327906977",0.261,0.218,"4.327906977",-0.102,-0.094,-0.127,-0.089,22.7,"39.5",5.798207567807634,7.0186675697422665,30.630082610919292,0.4090909090909091,38.124277575006936,24.307721988546156
41,693686,"Miles, Spencer","2026-03-30",822834,41,100,0.429,0.429,0.5,0.857,0.574,0.551,0.414,3,7,89.3,29,2494,90.8,91.23,3,17,24,0.4000000000000057,6.64,108,148,118,151,288,321,290,"-1.386","1.386","70.1","6.6",8,5,2,0,0,1,2,25,1,12.5,2.40439,0.42049,0.25415,0.21366,"90.8",217,40,20,12.5,5.89,-1.16,0.17,2.81,0.5,1,"3.380487805",0.488,0.839,"-3.380487805",0.015,0.01200000000000001,0.018,0.023,17.6,"39.0",7.205036010484537,7.367462104634809,33.72545977724735,0.5625,37.18870747905288,26.695003452283682
38,693686,"Miles, Spencer","2026-05-10",822819,38,100,0.182,0.091,0.222,0.273,0.198,0.223,0.233,2,11,75.6,2.8,2320,93.8,94.67,3,24,14,0.9000000000000057,6.84,110,149,115,146,288,318,280,"1.309","-1.309","68.6","6.5",11,9,1,1,0,0,2,18.2,0,0,2.06,0.57703,0.72053,0.57421,"91.9",138,33.33333333333333,0,0,5.85,-1.04,0.08,2.67,0.182,0,"-3.444736842",0.233,0.277,"3.444736842",-0.051,-0.05100000000000002,-0.004,-0.025,12.5,"36.7",0.5018442941919657,10.771530214277242,35.35957622823493,0.18181818181818182,32.281596370691986,22.8279673977874
35,693686,"Miles, Spencer","2026-03-18",831600,37,94.6,0.333,0.444,0.333,0.778,0.5,,,3,9,88.4,7.9,2279,91.8,92.38,5,18,17,0.6000000000000085,6.73,112,151,122,148,305,326,294,"-0.61","0.61",,,10,7,1,1,0,1,2,20,0,0,2.08,0.65086,0.45829,0.15257,"93.0",226,42.857142857142854,14.285714285714285,10,5.96,-1.47,0.44,2.72,0.4,1,"1.742857143",,,"-1.742857143",,,,,27.8,,,,,,,
35,693686,"Miles, Spencer","2026-03-02",831640,35,100,0.222,0.333,0.2,0.556,0.369,,,2,9,79.5,3.2,2303,91.2,91.84,4,18,17,0.5999999999999943,6.73,117,148,121,148,284,317,287,"-0.612","0.612",,,10,6,1,0,0,1,3,30,1,10,2.31943,0.47571,0.51486,0.14971,"90.1",156,33.33333333333333,16.666666666666664,10,5.94,-1.34,0.57,2.7,0.3,1,"1.748571429",,,"-1.748571429",,,,,22.2,,,,,,,
29,693686,"Miles, Spencer","2026-04-17",825101,29,100,0.333,0,0.4,0.333,0.358,0.31,0.26,2,6,90.4,-10.6,2335,93.2,93.71,4,14,15,0.5,6.68,108,147,113,152,289,322,298,"-1.011","1.011","70.5","7.0",7,5,2,0,0,0,1,14.3,1,14.3,2.27897,0.37828,0.49862,-0.33241,"89.7",101,0,0,0,5.89,-1.29,0.59,2.13,0.429,0,"3.486206897",0.366,0.301,"-3.486206897",0.073,0.063,0.032,0.048,28.6,"36.8",3.2300907081456987,10.43213205566197,30.375573457001444,0.42857142857142855,36.36916227658916,22.645665809943722
28,693686,"Miles, Spencer","2026-02-26",831541,29,96.6,0.333,0,0.5,0.333,0.462,,,1,3,102.2,6.5,2305,93.4,94.34,1,13,15,0.8999999999999915,6.81,117,145,124,151,290,326,288,"-0.777","0.777",,,5,2,1,0,0,0,1,20,2,40,1.84929,0.78107,0.5075,-0.18036,"90.8",135,100,0,0,5.92,-1.53,0.18,2.67,0.6,0,"2.775",,,"-2.775",,,,,7.7,,,,,,,
28,693686,"Miles, Spencer","2026-04-24",822827,28,100,0.222,0.111,0.286,0.333,0.242,0.219,0.231,2,9,88.3,22.6,2389,91.5,91.55,0,10,18,0,6.67,112,141,109,146,279,319,287,"-0.168","0.168","68.6","6.6",9,7,1,1,0,0,2,22.2,0,0,2.48393,0.32536,0.43,-0.30571,"93.3",150,28.57142857142857,0,0,5.91,-1.05,0.25,2.55,0.222,0,"0.6",0.231,0.276,"-0.6",-0.009,-0.009000000000000008,0.057,0.023,0,"38.6",3.904227956989961,5.337447390518309,30.1690218587591,0.5555555555555556,33.934974131686324,28.85561462642643
27,693686,"Miles, Spencer","2026-05-04",822984,27,100,0.429,0,0.5,0.429,0.386,0.202,0.219,3,7,88.6,-8.3,2468,89.7,90.03,1,10,17,0.29999999999999716,6.79,107,150,115,150,298,326,283,"-0.27","0.27","67.7","7.0",7,6,3,0,0,0,1,14.3,0,0,2.61667,0.31074,0.29815,0.29667,"91.0",79,33.33333333333333,0,0,5.84,-1.24,0.37,2.72,0.429,0,"1",0.219,0.239,"-1",0.21,0.21,0.19,0.184,10,"39.9",5.0411962182165615,14.423776196438917,21.966723531227867,0.6,39.07748368973219,24.600090882523926
