"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
22,624428,"Frazier, Adam","2026-04-10",824534,22,100,0.5,0,0.5,0.5,0.603,0.537,0.293,1,2,83.6,29,2307,88.4,87.35,0,5,17,-1.1000000000000085,5.66,115,146,111,150,282,319,289,"-1.156","1.156","65.4","6.8",5,2,1,0,0,0,0,0,3,60,2.51909,0.78364,0.70273,-0.03545,"88.0",129,0,0,0,5.96,-0.58,0.32,2.37,0.8,0,"5.254545455",0.717,0.348,"-5.254545455",0.207,0.08300000000000007,0.152,0.066,0,"38.1",14.915193917860709,4.740131631115911,36.47479526293765,1,31.073914232284373,24.504846281045072
22,624428,"Frazier, Adam","2026-04-20",824046,22,100,0,0,0,0,0,0.088,0.091,0,4,88.6,3,2407,94.2,94.36,5,14,8,0.30000000000001137,6.68,111,150,114,153,281,307,292,"1.054","-1.054","60.3","6.6",4,1,0,0,0,0,3,75,0,0,1.57318,1.05136,0.65955,-0.65955,"88.2",149,0,0,0,5.72,-2.41,-0.01,2.05,0,0,"-4.790909091",0.091,0.104,"4.790909091",-0.091,-0.091,-0.104,-0.088,35.7,"43.0",5.021147053272738,13.809581284227777,42.897327325960575,0.6428571428571429,32.68299387371926,19.874130666479
20,624428,"Frazier, Adam","2026-03-06",831826,20,100,0.5,0.25,0.5,0.75,0.545,,,2,4,91,14.3,2157,89.3,89.84,0,9,11,0.5,6.7,112,145,112,145,284,313,300,"-0.661","0.661",,,4,4,1,1,0,0,0,0,0,0,2.2675,0.642,0.608,-0.608,"91.3",186,50,25,25,6.01,-2.31,-0.04,2.51,0.5,1,"3.305",,,"-3.305",,,,,0,,,,,,,
20,624428,"Frazier, Adam","2026-03-29",824215,20,100,0,0,0,0,0.176,0.213,0.05,0,3,82.7,28.5,2163,87.6,87.49,3,8,12,-0.09999999999999432,6.35,121,148,99,151,273,316,290,"0.413","-0.413","63.0","7.6",4,2,0,0,0,0,1,25,1,25,2.262,0.7665,0.2325,-0.5725,"88.6",49,0,0,0,5.64,-0.73,-0.47,2.59,0.25,0,"-2.065",0.288,0.061,"2.065",-0.05,-0.03799999999999998,-0.061,-0.037,37.5,"35.1",27.021494853363695,-19.314844391564165,37.738556850004386,0.125,28.941140998089693,38.383724637087255
20,624428,"Frazier, Adam","2026-03-23",831821,20,100,0,0,0,0,0.352,,,0,2,91.4,17.5,2221,93.2,93.67,0,4,16,0.5,6.59,123,147,117,151,286,309,295,"-0.252","0.252",,,4,2,0,0,0,0,0,0,2,50,1.724,0.915,0.2335,-0.3045,"89.7",132,0,0,0,6.02,-1.06,-0.57,2.62,0.5,0,"1.26",,,"-1.26",,,,,0,,,,,,,
17,624428,"Frazier, Adam","2026-03-09",831816,17,100,0,0,,0,0.352,,,0,1,,,2105,90.5,91.25,1,7,10,0.7999999999999972,6.82,122,149,115,151,290,335,295,"-0.065","0.065",,,2,0,0,0,0,0,1,50,1,50,2.29824,0.53529,0.66941,-0.27059,"88.2",228,,,,5.69,-0.43,-0.35,2.58,0.5,,"0.382352941",,,"-0.382352941",,,,,14.3,,,,,,,
16,624428,"Frazier, Adam","2026-04-19",824047,16,100,0,0,,0,0,0,0,0,2,25.9,20,2302,88,87.34,3,11,5,-0.7000000000000028,6.01,99,140,110,148,279,305,290,"0.51","-0.51","52.3","5.8",3,1,0,0,0,0,2,66.7,0,0,2.57125,0.442,0.48687,-0.14563,"88.0",105,0,0,0,5.42,-2.26,-0.34,2.14,0,0,"-3.1875",0,0,"3.1875",0,0,0,0,27.3,"26.6",12.92734422173994,-9.3556590442933,37.360759452839986,0.2727272727272727,34.677689316386626,22.38276713720409
15,624428,"Frazier, Adam","2026-03-19",831822,15,100,,,,,0.705,,,0,0,27.8,7,2223,89,89.6,1,6,9,0.5999999999999943,6.62,120,146,107,152,282,317,299,"-0.767","0.767",,,3,1,0,0,0,0,0,0,2,66.7,2.37267,0.53533,0.216,0.06933,"88.0",113,0,0,0,5.77,0.56,,,1,0,"5.113333333",,,"-5.113333333",,,,,16.7,,,,,,,
15,624428,"Frazier, Adam","2026-05-01",824041,15,100,0,0,0,0,0,0.155,0.149,0,3,62.7,-12,,90.7,90.69,2,12,3,0,6.49,124,149,128,153,302,316,304,"0.459","-0.459","59.7","6.6",3,2,0,0,0,0,1,33.3,0,0,1.998,0.812,0.384,-0.384,"88.7",131,0,0,0,5.39,-2.44,-0.46,2.38,0,0,"-3.06",0.149,0.208,"3.06",-0.149,-0.149,-0.208,-0.155,16.7,"38.0",8.951940639613946,-6.120030511949459,40.8201534055542,0.25,35.19850472636229,25.103768414826604
15,624428,"Frazier, Adam","2026-04-07",824051,15,100,0,0,,0,0.352,0.352,,0,1,,,2218,94,93.89,3,8,7,-0.09999999999999432,6.37,130,147,116,148,296,322,301,"-0.182","0.182","64.1","6.4",2,0,0,0,0,0,1,50,1,50,1.448,1.15933,0.65667,-0.65667,"88.0",155,,,,5.81,-1.7,-0.25,2.56,0.5,,"1.213333333",0.5,,"-1.213333333",,0,,0,37.5,"36.0",11.259394781729759,6.009657822222781,42.025462399005946,0.25,29.220325357071772,23.383680556330795
14,624428,"Frazier, Adam","2026-04-18",824049,14,100,0.25,0,0.25,0.25,0.225,0.344,0.377,1,4,78.9,9.5,2244,88,87.4,2,7,7,-0.5999999999999943,6.04,113,145,110,153,279,311,294,"0.326","-0.326","63.7","7.0",4,4,1,0,0,0,0,0,0,0,2.66,0.31714,0.38357,-0.38357,"92.4",154,0,0,0,6.22,-1.41,-0.47,2.32,0.25,0,"-2.328571429",0.377,0.416,"2.328571429",-0.127,-0.127,-0.166,-0.119,28.6,"37.8",16.792390301207313,0.15522381577374128,40.63043319385552,0.2857142857142857,31.057024621424326,27.39382816019186
