"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
25,650859,"Rengifo, Luis","2026-04-06",824783,25,100,0.2,0.2,0.333,0.4,0.256,0.226,0.201,1,5,91.7,0.7,2304,87.1,86.91,5,15,10,-0.19999999999998863,6.28,108,150,105,146,268,314,292,"0.389","-0.389","69.2","7.2",5,3,0,1,0,0,2,40,0,0,2.6932,0.352,0.1992,-0.1992,"90.2",85,33.33333333333333,33.33333333333333,20,5.88,-0.55,-0.37,1.78,0.2,1,"-1.556",0.201,0.333,"1.556",-0.001,-0.0010000000000000009,0.067,0.03,33.3,"51.0",11.48073346385592,-6.629377391516948,36.79342439016799,0.5333333333333333,29.486677624346445,31.542003291595496
24,650859,"Rengifo, Luis","2026-04-08",824779,24,100,0,0,0,0,0,0.174,0.19,0,4,73.9,-21.5,2464,86,86.18,2,11,13,0.20000000000000284,6.64,116,146,109,151,265,310,295,"1.098","-1.098","68.8","7.1",4,4,0,0,0,0,0,0,0,0,3.30292,-0.16125,-0.57083,0.57083,"88.9",38,25,0,0,5.54,-0.87,-0.2,2.06,0,0,"-4.575",0.19,0.201,"4.575",-0.19,-0.19,-0.201,-0.174,18.2,"44.6",11.013801328530512,-2.642928391625031,33.27038941488381,0.7272727272727273,30.724357639011973,31.223124751691515
21,650859,"Rengifo, Luis","2026-04-18",823882,21,100,0.25,0.25,0.25,0.5,0.397,0.367,0.27,1,4,87.7,12,2372,91.4,90.76,2,8,13,-0.6000000000000085,6.11,123,149,102,152,288,318,296,"-0.196","0.196","70.7","6.9",5,4,0,1,0,0,0,0,1,20,2.11143,0.67,0.63905,-0.63905,"92.1",222,25,0,0,5.82,-1.47,-0.23,2.01,0.4,0,"0.933333333",0.416,0.397,"-0.933333333",-0.02,-0.01599999999999996,0.103,0.03,25,"34.5",0.4052011503231757,12.576055171158004,34.145927442371985,0.25,40.3283022443213,20.321448993933153
20,650859,"Rengifo, Luis","2026-04-21",824290,20,100,0.333,0,0.333,0.333,0.401,0.338,0.171,1,3,90.4,31,2419,87.1,87.04,1,6,14,-0.09999999999999432,6.1,104,139,101,138,291,330,302,"-0.305","0.305","70.3","7.1",4,3,1,0,0,0,0,0,1,25,2.579,0.434,0.245,-0.245,"90.9",262,33.33333333333333,0,0,5.81,-0.01,-0.19,2.39,0.5,0,"1.525",0.378,0.343,"-1.525",0.162,0.122,-0.01,0.063,16.7,"42.3",2.291996023418424,11.385108705376986,28.32557540469337,0.3333333333333333,40.08629407643622,24.150019677644813
20,650859,"Rengifo, Luis","2026-03-29",823810,20,100,0.25,0,0.25,0.25,0.321,0.45,0.413,1,4,90.2,-3.8,2270,91.3,91.54,0,8,12,0.20000000000000284,6.49,109,148,117,149,296,325,297,"-0.344","0.344","69.0","6.9",5,4,1,0,0,0,0,0,1,20,2.285,0.4945,0.10158,-0.10158,"91.3",110,25,0,0,5.59,-0.13,-0.13,2.24,0.4,0,"1.72",0.53,0.468,"-1.72",-0.163,-0.13,-0.218,-0.129,0,"38.7",1.348244323743017,7.669672936055254,37.39117329775725,0.25,32.51337747060738,24.714566657540292
20,650859,"Rengifo, Luis","2026-03-16",831785,20,100,0.5,0,0.5,0.5,0.45,,,2,4,95.6,-14.3,2469,90,90.75,0,11,9,0.7000000000000028,6.69,122,147,115,150,289,320,302,"-0.435","0.435",,,4,4,2,0,0,0,0,0,0,0,2.446,0.43632,-0.0835,0.0835,"92.0",128,50,0,0,6.06,-2.22,0.28,2.23,0.5,0,"2.175",,,"-2.175",,,,,0,,,,,,,
20,650859,"Rengifo, Luis","2026-04-30",823795,20,100,0.2,0.2,0.25,0.4,0.256,0.225,0.24,1,5,79,2,2261,81.8,81.49,3,9,11,-0.29999999999999716,6,115,146,109,152,294,317,291,"0.081","-0.081","63.3","6.3",5,4,0,1,0,0,1,20,0,0,4.0285,0.835,0.3435,-0.3435,"90.1",130,0,0,0,5.73,-1.48,-0.41,2.41,0.2,0,"-0.405",0.24,0.28,"0.405",-0.04,-0.03999999999999998,0.12,0.031,33.3,"37.6",-0.5226897296720132,21.46212989415396,30.22927236433028,0.2222222222222222,34.56765797184723,18.708043361134187
18,650859,"Rengifo, Luis","2026-05-01",822744,18,100,0.25,0,0.25,0.25,0.321,0.363,0.237,1,4,86.3,25,2292,85.9,86.86,1,9,9,1,6.86,117,147,118,153,299,319,312,"0.061","-0.061","70.2","7.3",5,4,1,0,0,0,0,0,1,20,2.59778,0.53944,-0.07167,0.07167,"92.1",130,50,0,0,5.83,-1.45,0.22,1.98,0.4,0,"-0.338888889",0.39,0.422,"0.338888889",0.013,0.010000000000000009,-0.172,-0.042,11.1,"31.7",12.16765268744094,-8.177497977480582,38.40994592159788,0.6666666666666666,30.915854228075748,34.111424360594334
18,650859,"Rengifo, Luis","2026-04-04",824132,18,100,0.4,0.4,0.5,0.8,0.512,0.252,0.189,2,5,94.8,31.5,2321,91.6,92.12,1,8,10,0.5,6.57,114,145,105,153,291,315,295,"-0.802","0.802","69.1","6.9",5,4,0,2,0,0,1,20,0,0,2.03167,0.70778,0.37722,-0.37722,"92.4",258,75,25,20,5.91,-1.77,-0.07,2.26,0.4,1,"4.455555556",0.189,0.415,"-4.455555556",0.211,0.21100000000000002,0.385,0.26,12.5,"44.2",4.162142221267143,6.413970502978972,32.20058667389395,0.125,34.94215400048575,25.77430303658682
18,650859,"Rengifo, Luis","2026-04-10",823808,18,100,0,0,0,0,0.176,0.187,0.016,0,3,78.7,-15,2358,88.5,89.33,5,11,7,0.7999999999999972,6.9,116,147,122,153,304,330,297,"0.459","-0.459","65.4","6.5",4,1,0,0,0,0,2,50,1,25,2.13611,0.82444,0.04611,-0.04611,"88.0",122,0,0,0,5.21,-1.65,0.33,2.39,0.25,0,"-2.55",0.262,0.018,"2.55",-0.016,-0.01200000000000001,-0.018,-0.011,45.5,"25.3",-2.022059215950094,15.86730573700375,33.758630583424825,0.18181818181818182,30.196242169471265,18.755739849146273
