"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
24,516782,"Marte, Starling","2026-04-24",824124,24,100,0.333,0,0.333,0.333,0.225,0.276,0.343,1,3,84.8,33.3,2453,90.2,90.16,1,12,12,0,6.33,106,147,109,142,319,342,302,"0.266","-0.266","67.3","7.2",4,3,1,0,0,0,1,25,0,0,2.06458,0.775,0.03,-0.30583,"88.6",190,0,0,0,5.88,0.85,0.08,2.3,0.25,0,"-1.108333333",0.285,0.427,"1.108333333",-0.01,-0.034999999999999976,-0.094,-0.051,8.3,"42.7",3.756270486138998,2.653682419817663,34.7487385486292,0.4166666666666667,38.34675705164727,19.862919841657188
19,516782,"Marte, Starling","2026-05-14",824602,19,100,0.333,0,0.5,0.333,0.401,0.418,0.341,1,3,86,22,2135,92.1,91.21,3,8,11,-0.8999999999999915,5.98,111,154,114,147,299,320,278,"-0.223","0.223","64.5","6.8",4,2,1,0,0,0,1,25,1,25,1.97579,0.79889,0.53263,-0.53263,"91.7",225,0,0,0,5.93,2.25,-0.19,1.98,0.5,0,"1.173684211",0.506,0.408,"-1.173684211",-0.008,-0.006000000000000005,-0.075,-0.017,37.5,"36.4",13.15088580993235,-13.748629106646057,38.77497549863034,0.42857142857142855,32.197320033259615,31.021595888177956
17,516782,"Marte, Starling","2026-03-15",831913,17,100,0,0,0,0,0,,,0,4,81.2,-31.5,2197,90.6,91.42,2,8,9,0.8000000000000114,6.64,87,145,125,136,304,324,288,"0.41","-0.41",,,4,2,0,0,0,0,2,50,0,0,2.30941,0.49176,0.12176,-0.17941,"88.0",128,0,0,0,5.47,-0.72,0.28,2.08,0,0,"-2.411764706",,,"2.411764706",,,,,25,,,,,,,
17,516782,"Marte, Starling","2026-04-14",824292,17,100,0.25,0,0.25,0.25,0.225,0.298,0.261,1,4,93.7,14,2445,91.1,90.84,1,8,9,-0.29999999999999716,6.11,113,153,107,147,304,330,292,"0.382","-0.382","75.3","7.2",4,4,1,0,0,0,0,0,0,0,2.35765,0.43294,0.24235,-0.49882,"94.0",168,50,0,0,6.14,-0.07,-0.08,2.55,0.25,0,"-2.247058824",0.261,0.44,"2.247058824",-0.011,-0.01100000000000001,-0.19,-0.073,12.5,"49.7",8.174016026925333,2.7898709643076476,33.4268118801006,0.625,36.507655700404115,24.574991305713983
16,516782,"Marte, Starling","2026-04-05",824131,16,100,0.25,0,0.5,0.25,0.225,0.158,0.17,1,4,105.7,-8,2129,90.2,89.89,3,10,6,-0.29999999999999716,6.08,106,153,115,149,305,334,296,"0.348","-0.348","69.1","6.9",4,2,1,0,0,0,2,50,0,0,2.44375,0.39063,0.7325,-0.3125,"93.0",68,100,0,0,4.92,2.23,0.43,2.26,0.25,0,"-2.175",0.17,0.188,"2.175",0.08,0.07999999999999999,0.062,0.067,30,"26.9",3.771000944997757,8.296844114359352,34.08052273516261,0.4,39.53879350538023,19.11520184018019
15,516782,"Marte, Starling","2026-05-19",824112,15,100,0.25,0,0.333,0.25,0.225,0.239,0.255,1,4,90.9,-2.7,2007,87.4,87.47,2,7,8,0.09999999999999432,6.38,110,154,121,146,313,319,291,"0.405","-0.405","67.9","7.7",4,3,1,0,0,0,1,25,0,0,2.318,0.71467,0.832,-0.832,"91.4",89,33.33333333333333,0,0,5.81,1.71,-0.28,1.6,0.25,0,"-2.7",0.255,0.294,"2.7",-0.005,-0.0050000000000000044,-0.044,-0.014,28.6,,11.847760220007197,-9.183548012919973,44.182346609302094,0.2857142857142857,36.018620147352266,30.199206882871582
15,516782,"Marte, Starling","2026-04-08",824455,15,100,0.25,0.25,0.5,0.5,0.32,0.249,0.192,1,4,92.9,24,2260,87.9,88.09,3,7,8,0.19999999999998863,6.77,106,152,117,147,301,328,297,"0.031","-0.031","61.7","7.3",4,2,0,1,0,0,2,50,0,0,2.288,0.736,0.28933,0.16267,"94.0",226,50,50,25,5.64,-1.21,0.24,2.37,0.25,1,"-0.206666667",0.192,0.399,"0.206666667",0.058,0.057999999999999996,0.101,0.071,42.9,"41.5",9.212249259052188,-4.054764909852702,35.22055021648045,0.3333333333333333,39.522999437604135,28.999852302544454
14,516782,"Marte, Starling","2026-04-04",824132,14,100,0.333,0.333,1,0.667,0.426,0.323,0.236,1,3,108.2,19,2255,91.5,90.79,2,6,8,-0.7000000000000028,5.81,88,147,113,140,307,327,298,"-0.169","0.169","67.7","7.5",3,1,0,1,0,0,2,66.7,0,0,1.97786,0.75286,0.68786,0.14786,"94.8",230,100,100,33.33333333333333,5.85,-0.46,0.31,2.34,0.333,1,"1.207142857",0.236,0.529,"-1.207142857",0.097,0.09700000000000003,0.138,0.103,33.3,"40.0",14.325692102265924,-9.88842139021372,33.383988880300116,0.5,34.281842402823024,30.409008793345052
14,516782,"Marte, Starling","2026-04-30",825016,14,100,0.75,0,0.75,0.75,0.675,0.61,0.582,3,4,97.9,11,2031,84.5,84.46,2,9,5,0,6.28,96,152,118,148,317,328,290,"-1.034","1.034","70.9","6.9",4,4,3,0,0,0,0,0,0,0,2.43357,0.81857,0.46429,-0.61429,"93.7",175,50,25,25,6.03,0.65,0.64,2.65,0.75,1,"7.385714286",0.582,0.844,"-7.385714286",0.168,0.16800000000000004,-0.094,0.065,22.2,"42.8",7.725273070549786,3.6312932465135197,32.24350208423394,0.5555555555555556,40.7091046211194,23.311016963504187
14,516782,"Marte, Starling","2026-03-17",831806,14,100,1,0.5,1,1.5,0.897,,,2,2,103.3,16,2135,95.9,97.11,0,4,10,1.1999999999999886,6.82,97,153,124,147,300,311,293,"-1.811","1.811",,,4,2,1,1,0,0,0,0,2,50,1.49143,0.98286,0.525,0.39357,"95.6",185,100,50,25,5.95,-1.02,-0.35,2.66,1,1,"12.935714286",,,"-12.935714286",,,,,0,,,,,,,
13,516782,"Marte, Starling","2026-03-19",831822,13,100,0,0,0,0,0,,,0,4,93.6,11.7,2237,89.5,89.42,1,4,9,-0.09999999999999432,6.08,107,147,113,148,302,314,288,"1.174","-1.174",,,4,3,0,0,0,0,1,25,0,0,2.53308,0.34077,0.23692,0.34,"93.6",144,33.33333333333333,0,0,5.98,1.23,,,0,0,"-9.030769231",,,"9.030769231",,,,,25,,,,,,,
12,516782,"Marte, Starling","2026-04-26",824122,12,100,0.333,0.333,1,0.667,0.426,0.081,0.086,1,3,93.4,-10,2202,89.9,89.67,4,7,5,-0.20000000000000284,6.23,114,152,121,149,308,337,293,"-0.066","0.066","70.8","7.3",3,1,0,1,0,0,2,66.7,0,0,1.95667,0.925,0.72583,-0.5075,"89.8",151,0,0,0,5.97,1.13,0.32,2.56,0.333,0,"0.55",0.086,0.098,"-0.55",0.247,0.24700000000000003,0.569,0.345,57.1,"40.7",8.190067960232208,0.7151788765351499,33.32967829581294,0.2857142857142857,41.11284618250684,25.590390779649244
12,516782,"Marte, Starling","2026-03-23",831838,12,100,0.333,0,0.5,0.333,0.3,,,1,3,95.9,-22.5,2189,92.9,92.89,3,6,6,0,6.53,115,153,126,151,313,315,295,"0.097","-0.097",,,3,2,1,0,0,0,1,33.3,0,0,2.01917,0.665,0.675,-0.61167,"94.6",82,50,0,0,5.57,1.47,0.64,2.35,0.333,0,"-0.808333333",,,"0.808333333",,,,,50,,,,,,,
12,516782,"Marte, Starling","2026-03-13",831958,12,100,0.667,0,1,0.667,0.6,,,2,3,75.9,8.5,2182,87.4,87,2,6,6,-0.4000000000000057,5.93,103,153,123,146,304,324,302,"-0.417","0.417",,,3,2,2,0,0,0,1,33.3,0,0,2.58667,0.4,0.5525,0.48083,"88.0",142,0,0,0,5.53,-0.59,-0.09,1.81,0.667,0,"3.475",,,"-3.475",,,,,33.3,,,,,,,
12,516782,"Marte, Starling","2026-05-13",824603,12,100,0.333,0,0.5,0.333,0.401,0.472,0.408,1,3,104,2,2430,92.8,92.07,1,4,8,-0.7000000000000028,6.03,96,154,109,146,295,326,295,"-0.257","0.257","73.5","7.2",4,2,1,0,0,0,1,25,1,25,1.98333,0.695,0.78333,-0.85833,"98.7",126,100,0,0,5.83,1.8,0.14,2.63,0.5,0,"2.141666667",0.556,0.493,"-2.141666667",-0.075,-0.05600000000000005,-0.16,-0.071,25,"22.4",3.331243043884961,5.12751122980582,37.638226887937805,0.25,37.01366947963825,20.710737324484114
11,516782,"Marte, Starling","2026-03-27",824946,11,100,0,0,0,0,0,0.043,0.044,0,3,90.6,11.5,2344,83.7,84.12,1,6,5,0.3999999999999915,6.46,108,149,119,144,311,322,296,"0.797","-0.797","68.5","7.5",3,2,0,0,0,0,1,33.3,0,0,3.12818,0.15364,-0.18364,0.18364,"89.7",135,0,0,0,5.44,2.6,-0.07,2.1,0,0,"-7.245454545",0.044,0.054,"7.245454545",-0.044,-0.044,-0.054,-0.043,16.7,"24.3",12.36395466142627,-9.210220491529473,33.41652484651899,0.4,35.00018227804994,31.32320962824578
8,516782,"Marte, Starling","2026-05-06",824118,8,100,0.5,0,0.5,0.5,0.535,0.388,0.255,1,2,75.2,36,2235,92.9,93.84,0,2,6,0.8999999999999915,6.96,101,154,109,149,304,345,301,"-0.569","0.569","74.0","7.5",3,2,1,0,0,0,0,0,1,33.3,1.1325,1.5225,0.6175,-0.6175,"88.6",221,0,0,0,5.92,0.82,-0.07,3.07,0.667,0,"7.1125",0.503,0.269,"-7.1125",0.245,0.16400000000000003,0.231,0.147,0,"48.2",1.421438055437254,3.5950664287976135,43.78922660345667,0.5,32.984518449670944,20.365625345008958
8,516782,"Marte, Starling","2026-04-19",823556,8,100,0.333,0,0.333,0.333,0.409,0.372,0.272,1,3,72.7,-21.7,2023,89.7,88.65,1,5,3,-1.1000000000000085,5.9,97,150,124,148,305,318,274,"-0.082","0.082","71.5","7.4",4,3,1,0,0,0,0,0,0,0,2.31625,0.66143,0.98375,-0.61125,"89.0",67,0,0,0,5.46,1.91,-0.14,2.55,0.5,0,"1.025",0.454,0.292,"-1.025",0.061,0.045999999999999985,0.041,0.037,20,"31.7",12.536862681262456,-4.358417876178878,36.53779928448409,0,36.88666672199034,28.06179287719271
