"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
97,695505,"Burns, Chase","2026-04-21",822995,97,100,0.19,0.143,0.25,0.333,0.269,0.239,0.192,4,21,96.1,6.8,2535,93.7,93.11,15,45,52,-0.6000000000000085,6.22,113,150,112,149,291,328,293,"1.613","-1.613","65.9","7.4",23,13,3,0,0,1,8,34.8,2,8.7,1.71588,0.942,0.18906,-0.10073,"93.3",149,46.15384615384615,7.6923076923076925,4.3478260869565215,6.52,-1.39,0.23,1.85,0.261,1,"-1.662886598",0.262,0.263,"1.662886598",-0.002,-0.0010000000000000009,0.07,0.03,33.3,"53.7",7.714925773178459,3.547609719312616,27.910084603951894,0.45454545454545453,37.141003360268726,27.029063397042123
97,695505,"Burns, Chase","2026-04-28",824526,97,100,0.28,0.2,0.4,0.48,0.344,0.276,0.21,7,25,84.7,15.4,2619,94.9,94.88,22,55,42,0,6.31,108,149,112,149,292,318,285,"-0.12","0.12","70.8","7.3",26,16,4,2,0,1,9,34.6,1,3.8,1.70134,0.85344,0.17165,-0.15866,"91.8",188,46.15384615384615,7.6923076923076925,3.8461538461538463,6.41,-1.39,0.32,2.17,0.308,1,"0.12371134",0.244,0.396,"-0.12371134",0.07,0.064,0.084,0.068,40,"50.7",10.49163501186606,-0.8548261676984847,33.17242208215436,0.5192307692307693,38.54250379061173,29.770650806849815
95,695505,"Burns, Chase","2026-05-14",824517,95,100,0.1,0.1,0.154,0.2,0.18,0.212,0.15,2,20,86.1,23.4,2594,94.8,94.73,18,50,45,-0.09999999999999432,6.39,114,150,119,150,289,320,291,"2.326","-2.326","69.6","7.3",23,13,0,2,0,0,7,30.4,2,8.7,1.40737,1.15474,0.32479,-0.15649,"90.6",188,25,8.333333333333332,4.3478260869565215,6.48,-1.31,0.3,2.65,0.182,1,"-2.448421053",0.235,0.215,"2.448421053",-0.05,-0.05299999999999999,-0.015,-0.032,36,"52.4",10.677918520088888,-0.21180838757202503,30.811198342072988,0.5,36.47277022390825,29.95411488144677
94,695505,"Burns, Chase","2026-05-03",823387,94,100,0.13,0,0.188,0.13,0.142,0.186,0.156,3,23,87.8,4.1,2505,94.5,94.77,18,46,48,0.29999999999999716,6.24,116,150,119,148,310,317,289,"3.635","-3.635","71.3","7.5",24,16,3,0,0,0,7,29.2,1,4.2,1.69649,0.84926,0.14638,-0.10766,"90.5",143,31.25,0,0,6.43,-1.31,0.15,2.05,0.167,0,"-3.867021277",0.191,0.221,"3.867021277",-0.026,-0.023999999999999994,-0.091,-0.044,39.1,"52.9",13.810576836427643,-4.738466282109598,35.58615573164912,0.5217391304347826,37.25511383991961,31.724794147190305
92,695505,"Burns, Chase","2026-04-10",824534,92,100,0.304,0.304,0.263,0.609,0.44,0.517,0.347,7,23,90.3,20.9,2563,95.1,95.12,9,40,52,0,6.42,113,151,116,149,290,325,289,"-3.166","3.166","72.1","7.5",27,21,4,1,0,2,2,7.4,4,14.8,1.62652,0.91663,0.1822,-0.11495,"93.0",184,47.61904761904761,23.809523809523807,18.51851851851852,6.43,-1.36,0.36,2.23,0.407,5,"3.441304348",0.444,0.807,"-3.441304348",-0.043,-0.03700000000000003,-0.198,-0.077,22.5,"52.4",13.289089870458064,-6.969115362835728,35.068123245950275,0.5,36.909374728561275,31.692411192046407
87,695505,"Burns, Chase","2026-04-16",824530,87,100,0.118,0,0.154,0.118,0.139,0.163,0.139,2,17,87.1,20.5,2525,94.8,95.04,9,46,41,0.20000000000000284,6.42,119,150,118,150,289,318,286,"2.755","-2.755","69.3","7.2",18,13,2,0,0,0,4,22.2,1,5.6,1.53483,1.01414,0.26506,-0.21011,"89.5",150,33.33333333333333,0,0,6.44,-1.42,0.14,2.53,0.167,0,"-3.166666667",0.189,0.158,"3.166666667",-0.021,-0.021999999999999992,-0.04,-0.024,19.6,"50.0",6.937197445901523,-0.9652425204210207,31.085744696770448,0.4888888888888889,35.86497460938676,29.12601441448424
87,695505,"Burns, Chase","2026-04-05",822917,87,100,0.217,0.13,0.308,0.348,0.266,0.249,0.225,5,23,85.3,26.9,2543,95,94.34,21,47,40,-0.7000000000000028,6.34,111,149,114,150,308,338,309,"1.485","-1.485","70.6","7.3",24,14,4,0,0,1,9,37.5,1,4.2,1.61402,0.96471,0.18977,-0.19184,"92.0",133,42.857142857142854,7.142857142857142,4.166666666666666,6.45,-1.19,0.08,2.25,0.25,1,"-1.706896552",0.257,0.307,"1.706896552",-0.008,-0.007000000000000006,0.041,0.017,44.7,"53.1",13.5608855113718,-6.934299335355949,29.120814345146517,0.5957446808510638,37.406630833395745,33.747422151085345
87,695505,"Burns, Chase","2026-05-09",824523,87,100,0.2,0.25,0.176,0.45,0.333,0.331,0.243,4,20,88.2,20.5,2621,95,95.07,9,39,48,0.09999999999999432,6.31,111,151,120,149,301,319,286,"-1.224","1.224","72.4","7.6",23,18,1,2,0,1,2,8.7,3,13,1.62425,0.94179,0.10115,-0.10598,"92.8",156,33.33333333333333,5.555555555555555,4.3478260869565215,6.42,-1.25,0.43,2.28,0.304,1,"1.406896552",0.342,0.401,"-1.406896552",-0.043,-0.038000000000000034,0.049,0.002,23.1,"52.0",14.11756679457032,-3.772833360035059,29.42061466253673,0.5135135135135135,40.00805107437356,31.09638717287691
78,695505,"Burns, Chase","2026-03-30",824539,78,100,0.063,0,0.111,0.063,0.159,0.22,0.122,1,16,83.6,12.4,2578,95.3,95.71,15,34,44,0.4000000000000057,6.44,108,149,119,150,293,323,290,"2.417","-2.417","69.1","7.1",19,9,1,0,0,0,7,36.8,3,15.8,1.57872,0.93615,0.06442,-0.07143,"91.7",161,37.5,0,0,6.44,-1.23,-0.06,2.64,0.211,0,"-3.098717949",0.268,0.162,"3.098717949",-0.059,-0.05700000000000002,-0.099,-0.061,44.1,"52.3",5.3708150958033265,4.1564163052863385,32.957930299869105,0.3333333333333333,36.98492998556051,26.013070837738347
68,695505,"Burns, Chase","2026-03-24",832077,68,100,0.211,0.211,0.273,0.421,0.272,,,4,19,87.4,19.2,2489,95.1,94.98,13,41,27,-0.09999999999999432,6.33,114,150,110,151,286,318,285,"-0.181","0.181",,,19,12,2,1,0,1,7,36.8,0,0,1.57485,0.95662,0.20603,-0.05191,"91.1",232,41.66666666666667,25,15.789473684210526,6.55,-1.34,0.1,2.56,0.211,3,"0.266176471",,,"-0.266176471",,,,,31.7,,,,,,,
68,695505,"Burns, Chase","2026-03-08",831892,68,100,0.267,0.4,0.3,0.667,0.412,,,4,15,93.1,21.3,2419,92.4,92.27,11,36,32,-0.10000000000000853,6.15,115,150,121,150,305,327,306,"-0.814","0.814",,,16,11,1,1,1,1,4,25,1,6.3,2.02735,0.66328,0.09956,-0.09279,"91.3",182,45.45454545454545,18.181818181818183,12.5,6.64,-1.23,0.46,1.94,0.313,2,"1.197058824",,,"-1.197058824",,,,,30.6,,,,,,,
48,695505,"Burns, Chase","2026-03-18",831895,48,100,0.333,0.333,0.429,0.667,0.45,,,3,9,90.5,19.1,2487,94.9,94.88,9,25,23,0,6.28,101,146,118,146,307,328,308,"-1.248","1.248",,,10,7,1,1,1,0,2,20,1,10,1.63625,0.91333,0.20708,-0.08167,"91.8",167,42.857142857142854,14.285714285714285,10,6.71,-1.08,0.48,2.13,0.4,1,"2.6",,,"-2.6",,,,,36,,,,,,,
48,695505,"Burns, Chase","2026-02-26",831773,48,100,0.25,0.375,0.5,0.625,0.439,,,2,8,79,31,2468,94.3,94.35,14,23,25,0.10000000000000853,6.32,114,149,116,150,279,302,281,"-0.623","0.623",,,10,3,1,0,0,1,5,50,2,20,1.59604,0.98042,0.13937,-0.16437,"88.7",211,0,0,0,6.65,-1.07,0.39,2.46,0.4,0,"1.297916667",,,"-1.297916667",,,,,60.9,,,,,,,
32,695505,"Burns, Chase","2026-02-21",831900,32,100,0,0,0,0,0.235,,,0,6,74.5,25.8,2294,94.6,94.23,5,12,20,-0.3999999999999915,6.3,105,145,109,152,278,307,291,"0.571","-0.571",,,9,4,0,0,0,0,2,22.2,3,33.3,1.57906,0.99062,0.60906,-0.36469,"90.4",142,0,0,0,6.64,-1.22,0.44,1.82,0.333,0,"-1.784375",,,"1.784375",,,,,41.7,,,,,,,
24,695505,"Burns, Chase","2026-03-13",831891,24,100,0.143,0.143,0.2,0.286,0.183,,,1,7,95.4,5.6,2519,96,95.66,4,12,12,-0.29999999999999716,6.25,116,151,121,152,310,340,303,"0.996","-0.996",,,7,5,0,1,0,0,2,28.6,0,0,1.36625,1.13667,0.12478,0.0387,"93.6",191,40,20,14.285714285714285,6.65,-1.24,0.29,1.98,0.143,1,"-4.15",,,"4.15",,,,,33.3,,,,,,,
