"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
116,519242,"Sale, Chris","2025-06-18",777470,116,100,0.161,0,0.208,0.161,0.159,0.215,0.209,5,31,79.8,1,2364,87.7,87.86,14,64,52,0.20000000000000284,6.63,112,151,127,151,302,324,299,"4.574","-4.574","69.1","7.2",32,24,5,0,0,0,7,21.9,1,3.1,2.82284,0.23851,0.36086,0.07328,"90.9",159,29.166666666666668,0,0,4.87,3.11,0.13,2.41,0.188,0,"-3.943103448",0.234,0.248,"3.943103448",-0.048,-0.04600000000000001,-0.087,-0.056,21.9,"7.1",6.089730313894939,-0.27772889589905797,33.33838263094484,0.2786885245901639,35.83406765010496,27.441684937832328
112,519242,"Sale, Chris","2025-05-06",778034,112,100,0.2,0.04,0.333,0.24,0.246,0.244,0.174,5,25,89.3,7.9,2276,86.7,87.16,18,52,60,0.5,6.6,112,151,116,150,301,321,290,"2.364","-2.364","64.2","7.0",28,15,4,1,0,0,10,35.7,2,7.1,2.97062,0.1433,0.06893,-0.00679,"90.7",147,26.666666666666668,6.666666666666667,3.571428571428571,4.94,3.17,0.29,2.34,0.286,1,"-2.110714286",0.263,0.266,"2.110714286",0.026,0.022999999999999965,-0.026,0.002,34.6,"8.2",4.768005536898087,-2.0029965594271606,32.44187329503529,0.42857142857142855,38.75610712110292,30.876475428867668
106,519242,"Sale, Chris","2025-09-16",776307,106,100,0.111,0,0.167,0.111,0.098,0.176,0.188,3,27,84.1,-6.1,2222,86.1,86.29,12,51,55,0.20000000000000284,6.68,108,150,114,149,311,320,303,"5.07","-5.07","69.4","7.2",27,18,3,0,0,0,9,33.3,0,0,2.97934,0.19028,0.53425,-0.44575,"90.9",128,33.33333333333333,0,0,4.87,3.02,0.06,2.4,0.111,0,"-4.783018868",0.188,0.214,"4.783018868",-0.077,-0.077,-0.103,-0.078,23.5,"9.1",6.7901227698978115,-0.8191706864477091,32.93652454204984,0.40816326530612246,38.90476402469055,29.705148157345164
104,519242,"Sale, Chris","2025-04-25",778177,104,100,0.25,0.1,0.313,0.35,0.295,0.224,0.178,5,20,83.9,28.8,2170,87.5,87.75,11,53,51,0.29999999999999716,6.59,109,151,119,150,298,327,296,"0.499","-0.499","67.6","7.4",22,16,4,0,1,0,4,18.2,2,9.1,2.70788,0.36692,0.37962,-0.47327,"89.8",158,25,6.25,4.545454545454546,4.9,3.05,0.03,2.36,0.318,1,"-0.479807692",0.253,0.235,"0.479807692",0.072,0.065,0.115,0.071,20.8,"10.0",8.919194102496446,-5.702795785466878,30.965617750572186,0.44680851063829785,36.645575236371364,32.48558833853035
103,519242,"Sale, Chris","2025-06-04",777654,103,100,0.15,0,0.3,0.15,0.245,0.273,0.154,3,20,80,12.3,2332,86.7,87.08,16,51,52,0.3999999999999915,6.64,110,151,123,149,304,322,293,"1.576","-1.576","68.6","7.5",25,10,3,0,0,0,10,40,4,16,2.93689,0.1867,0.12097,-0.11476,"89.8",142,20,10,4,4.94,3.18,0.04,2.47,0.32,1,"-1.530097087",0.323,0.229,"1.530097087",-0.004,-0.0030000000000000027,-0.079,-0.028,31.4,"8.1",10.830221629290461,-9.678296371729346,30.87500057491745,0.42,35.41926577437646,35.16782650210254
103,519242,"Sale, Chris","2025-06-09",777575,103,100,0.2,0.04,0.357,0.24,0.228,0.174,0.132,5,25,84.4,12.1,2236,86.4,86.47,14,50,53,0.09999999999999432,6.52,108,150,116,150,302,317,297,"1.956","-1.956","66.7","7.1",27,14,4,1,0,0,11,40.7,2,7.4,2.89854,0.25627,0.33515,-0.02117,"91.4",144,28.57142857142857,0,0,4.68,3.02,-0.08,2.54,0.259,0,"-1.899029126",0.196,0.17,"1.899029126",0.068,0.063,0.07,0.054,28,"8.2",6.532691335759302,3.624594581800344,30.29213418377587,0.28,37.03207038395917,28.118136446515653
102,519242,"Sale, Chris","2025-05-29",777723,102,100,0.1,0,0.167,0.1,0.19,0.22,0.128,2,20,89.3,16.4,2308,87.5,87.38,8,45,57,-0.09999999999999432,6.45,110,151,122,148,292,318,286,"2.918","-2.918","66.5","7.3",24,12,2,0,0,0,8,33.3,3,12.5,2.74775,0.33137,0.26245,-0.16539,"90.7",170,41.66666666666667,0,0,4.95,3.11,-0.26,2.24,0.25,0,"-2.860784314",0.274,0.155,"2.860784314",-0.028,-0.02400000000000002,-0.055,-0.03,17.8,"8.9",5.914148080043165,4.966939014781828,32.76311054923201,0.3953488372093023,37.65295717960841,26.070475453710465
100,519242,"Sale, Chris","2025-04-30",778102,100,100,0.2,0.2,0.286,0.4,0.252,0.247,0.206,5,25,86.5,15.3,2189,84,84.59,24,51,49,0.5999999999999943,6.38,108,149,118,146,309,338,299,"1.614","-1.614","65.1","7.5",25,15,2,2,0,1,10,40,0,0,3.2158,0.06152,0.0687,-0.0709,"91.0",169,26.666666666666668,13.333333333333334,8,4.8,2.97,-0.16,1.99,0.2,2,"-1.614",0.206,0.379,"1.614",-0.006,-0.005999999999999978,0.021,0.005,47.1,"9.4",15.580975236237979,-10.85821032670431,36.82581697069416,0.2553191489361702,36.67306474185366,35.561885146997795
99,519242,"Sale, Chris","2025-05-11",777967,99,100,0.348,0.043,0.5,0.391,0.353,0.307,0.252,8,23,87.7,4.2,2180,88.6,88.8,18,46,53,0.20000000000000284,6.52,103,150,117,146,305,320,291,"-0.288","0.288","70.5","7.0",27,16,7,1,0,0,8,29.6,2,7.4,2.78121,0.20737,0.34606,-0.34606,"91.3",152,25,6.25,3.7037037037037033,4.89,3.13,0.03,2.39,0.407,1,"0.290909091",0.326,0.37,"-0.290909091",0.096,0.08099999999999996,0.021,0.046,39.1,"10.1",6.303935714089852,8.190140077449358,31.978470511218898,0.30434782608695654,35.78734989349236,25.90356706742312
99,519242,"Sale, Chris","2025-05-16",777908,99,100,0.217,0.217,0.286,0.435,0.306,0.32,0.244,5,23,89.1,13.2,2395,88.2,88.6,15,49,50,0.3999999999999915,6.66,109,151,114,149,281,321,307,"1.11","-1.11","67.7","7.4",25,15,3,0,1,1,8,32,2,8,2.86586,0.14714,0.1302,0.1203,"91.8",177,40,20,12,4.74,3.09,0.01,2.16,0.28,3,"-1.121212121",0.304,0.439,"1.121212121",-0.027,-0.023999999999999966,-0.004,-0.014,30.6,"8.9",10.682545539677161,-1.8867917354001256,32.95089712365412,0.375,37.60269525476917,32.279046015983205
