"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
28,445276,"Jansen, Kenley","2025-08-17",776699,28,100,0.25,0,0.5,0.25,0.378,0.375,0.232,1,4,82.6,50,2519,92.6,93.24,5,14,14,0.6000000000000085,6.86,108,139,116,144,304,319,303,"-0.257","0.257","71.0","7.4",6,2,1,0,0,0,2,33.3,2,33.3,1.36786,1.31393,-0.08519,-0.12444,"88.6",182,0,0,0,6.33,-2.08,0.49,2.97,0.5,0,"0.917857143",0.488,0.258,"-0.917857143",0.018,0.01200000000000001,-0.008,0.003,35.7,"48.9",17.090826887298498,-16.08407245079153,29.18100682951304,0.42857142857142855,35.26661468269532,38.33803642278869
25,445276,"Jansen, Kenley","2025-05-30",777721,25,100,0.25,0,0.25,0.25,0.378,0.429,0.294,1,4,84.9,33.5,2539,92.7,93.84,1,12,13,1.0999999999999943,6.94,106,146,128,150,283,324,306,"-0.44","0.44","72.8","7.4",6,4,1,0,0,0,0,0,2,33.3,1.2784,1.3808,-0.1056,0.0176,"89.8",222,0,0,0,6.26,-2.19,-0.04,2.66,0.5,0,"1.76",0.53,0.389,"-1.76",-0.044,-0.030000000000000027,-0.139,-0.051,8.3,"54.9",11.513452607030715,-3.9601070643368352,31.66247179761664,0.5833333333333334,36.82043435027874,34.654769907821716
23,445276,"Jansen, Kenley","2025-05-23",777798,23,100,0,0,0,0,0.277,0.325,0.065,0,3,90,42,2501,92,92.61,3,9,14,0.5999999999999943,6.88,112,144,116,153,309,327,309,"0.24","-0.24","68.2","6.7",5,2,0,0,0,0,1,20,2,40,1.28522,1.43913,-0.06043,0.00826,"90.0",201,0,0,0,6.42,-2.2,-0.39,3.57,0.4,0,"-1.043478261",0.439,0.122,"1.043478261",-0.065,-0.03899999999999998,-0.122,-0.048,33.3,"54.7",7.833892495776537,10.211902216261734,24.108222689036428,0.3333333333333333,38.71171331407799,24.18927069710778
22,445276,"Jansen, Kenley","2025-09-02",776488,22,100,0,0,0,0,0.173,0.278,0.122,0,3,96.2,19,2647,91.4,92.24,3,10,12,0.7999999999999972,6.83,99,144,125,150,301,331,315,"0.329","-0.329","73.1","7.3",4,1,0,0,0,0,2,50,1,25,1.425,1.32182,-0.08476,-0.04762,"89.6",257,100,0,0,6.27,-2.18,0.09,2.71,0.25,0,"-1.495454545",0.341,0.206,"1.495454545",-0.122,-0.09100000000000003,-0.206,-0.105,30,"50.8",11.098909069977232,-1.1312956031803578,27.133208272013334,0.9,36.30740565867648,29.888033837847924
22,445276,"Jansen, Kenley","2025-08-19",776668,22,100,0.667,0.333,0.667,1,0.591,0.526,0.592,2,3,81.1,30.7,2527,92.1,92.94,0,6,16,0.8000000000000114,6.85,110,146,112,146,313,329,306,"-1.674","1.674","68.0","6.7",6,3,1,1,0,0,1,16.7,1,16.7,1.30591,1.39182,-0.16455,0.04545,"89.5",195,0,0,0,6.25,-2.28,-0.49,2.64,0.667,0,"7.609090909",0.635,0.669,"-7.609090909",0.075,0.03200000000000003,0.331,0.065,0,"50.2",6.761793963060901,5.581147264133622,33.13035263368234,0.6,32.44544422288289,28.170358136797308
22,445276,"Jansen, Kenley","2025-06-16",777487,22,100,0.25,0.25,0.5,0.5,0.313,0.146,0.154,1,4,85.5,-7.5,2612,93.2,94.13,5,16,6,0.8999999999999915,7.04,111,146,111,149,306,334,291,"0.172","-0.172","74.3","7.9",4,2,0,1,0,0,2,50,0,0,1.20864,1.44136,-0.22455,-0.07273,"92.0",150,50,0,0,6.4,-2.06,0.17,2.81,0.25,0,"-0.781818182",0.154,0.175,"0.781818182",0.096,0.096,0.325,0.167,31.3,"53.9",14.1801247135534,-10.757691917729195,28.18049898891339,0.6875,34.84530894702562,31.1298985636963
21,445276,"Jansen, Kenley","2025-06-24",777376,21,100,0,0,0,0,0.138,0.224,0.084,0,4,87.6,32.8,2504,92.1,93.17,3,13,8,1.1000000000000085,7.04,114,147,113,146,312,325,305,"0.079","-0.079","67.8","7.1",5,4,0,0,0,0,0,0,1,20,1.41286,1.30048,-0.04762,-0.05619,"91.0",151,0,0,0,6.42,-2,0.09,2.73,0.2,0,"-0.376190476",0.267,0.165,"0.376190476",-0.084,-0.067,-0.165,-0.086,23.1,"55.4",6.842701456886291,0.1473030177095728,27.951484871621037,0.5384615384615384,33.80687146479914,29.61669155105839
20,445276,"Jansen, Kenley","2025-05-20",777843,20,100,0.4,0,0.667,0.4,0.353,0.366,0.388,2,5,74.7,37,2480,91.5,92.51,4,10,10,1,7.1,109,147,121,152,302,333,305,"-0.277","0.277","69.7","6.6",5,3,2,0,0,0,2,40,0,0,1.308,1.4455,-0.387,0.074,"90.5",200,0,0,0,6.46,-1.74,0.08,3.34,0.4,0,"1.385",0.388,0.443,"-1.385",0.012,0.01200000000000001,-0.043,-0.013,40,"63.2",6.380839770280841,5.165178918149244,27.678188079011107,0.5,32.69154541876524,24.77677300391576
20,445276,"Jansen, Kenley","2025-04-08",778417,20,100,0.4,0,0.667,0.4,0.353,0.167,0.184,2,5,68.8,-4,2606,92.6,93.29,5,10,10,0.7000000000000028,6.72,95,125,93,130,297,312,282,"0.49","-0.49","68.1","6.2",5,3,2,0,0,0,2,40,0,0,1.1265,1.542,-0.1375,-0.0225,"89.0",104,0,0,0,6.34,-2.14,-0.21,2.89,0.4,0,"-2.45",0.184,0.19,"2.45",0.216,0.21600000000000003,0.21,0.186,50,"52.1",0.7587991142934383,15.893225832975352,24.35614349396601,0.3333333333333333,34.216133199182224,21.977021488876904
20,445276,"Jansen, Kenley","2025-09-11",776362,20,100,0,0,0,0,0.173,0.36,0.276,0,3,100.6,18,2612,92.9,93.73,2,11,9,0.7999999999999972,6.88,101,146,116,147,297,332,296,"0.391","-0.391","78.5","7.7",4,3,0,0,0,0,0,0,1,25,1.1375,1.5175,-0.1065,-0.0625,"95.1",191,100,0,0,6.34,-2.05,-0.36,2.86,0.25,0,"-1.955",0.457,0.304,"1.955",-0.276,-0.20700000000000002,-0.304,-0.187,18.2,"52.7",9.217568001204889,-8.360882585620576,31.633282188887176,0.7272727272727273,36.00092413177945,36.17159938972122
