"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
31,690993,"Keith, Colt","2025-07-02",777284,31,100,0.6,0.2,0.6,0.8,0.603,0.446,0.481,3,5,91,15.4,2000,88.2,88.95,0,16,15,0.7999999999999972,6.55,111,149,127,153,300,323,305,"-0.986","0.986","67.9","6.2",5,5,2,1,0,0,0,0,0,0,2.39129,0.54452,0.62433,-0.62433,"90.9",136,60,0,0,5.52,-2.21,-0.2,2.57,0.6,0,"3.180645161",0.481,0.542,"-3.180645161",0.119,0.119,0.258,0.157,0,"23.7",4.131346102171323,8.902387931446441,30.04977003149998,0.3125,38.58620051892647,26.695658244822297
29,690993,"Keith, Colt","2025-08-10",776806,29,100,0.333,0,0.5,0.333,0.453,0.407,0.24,1,3,92.2,13,2149,91.8,92.11,2,14,15,0.29999999999999716,6.3,105,143,139,149,301,342,308,"-0.722","0.722","64.6","6.5",5,2,1,0,0,0,1,20,2,40,2.01655,0.68103,0.84172,-0.84172,"92.2",173,50,0,0,5.61,-2.05,-0.3,2.32,0.6,0,"2.489655172",0.544,0.275,"-2.489655172",0.093,0.05599999999999994,0.058,0.046,14.3,"34.3",8.719789975757333,2.0906265826737576,33.26102291849469,0.21428571428571427,39.04806215460516,27.888742532479576
28,690993,"Keith, Colt","2025-09-05",776452,28,100,0.2,0,0.333,0.2,0.176,0.302,0.269,1,5,85.6,16,2142,91.4,92.06,5,12,16,0.6999999999999886,6.61,114,145,118,149,299,321,297,"0.762","-0.762","63.6","5.8",5,3,1,0,0,0,2,40,0,0,2.10821,0.65714,0.33741,-0.54704,"90.4",213,33.33333333333333,0,0,5.37,-0.92,-0.36,2.67,0.2,0,"-2.721428571",0.269,0.437,"2.721428571",-0.069,-0.069,-0.237,-0.126,41.7,"33.0",-0.8652195994940417,14.902293466353292,26.709856461560843,0.5,41.04657732082575,24.22070626651696
26,690993,"Keith, Colt","2025-07-12",777145,26,100,0.333,0,0.333,0.333,0.453,0.535,0.465,1,3,90,1.7,2185,91.6,91.88,2,9,17,0.30000000000001137,6.35,122,144,125,150,286,328,301,"-0.542","0.542","68.2","6.7",5,3,1,0,0,0,0,0,2,40,2.25077,0.48231,0.36692,-0.36692,"91.7",118,66.66666666666666,0,0,5.46,-1.97,-0.08,2.49,0.6,0,"2.084615385",0.679,0.504,"-2.084615385",-0.132,-0.07900000000000007,-0.171,-0.082,22.2,"33.4",9.663697963073774,1.3576412466208387,31.44885031970227,0.5555555555555556,36.656338382527686,29.277573203107714
25,690993,"Keith, Colt","2025-06-21",777420,25,100,0.25,0,0.333,0.25,0.315,0.281,0.178,1,4,88.8,0,2384,91.6,92.88,2,10,15,1.3000000000000114,6.85,118,147,120,153,289,326,294,"0.061","-0.061","72.0","6.5",5,3,1,0,0,0,1,20,1,20,1.7936,0.916,0.648,-0.648,"88.9",167,0,0,0,5.66,-1.28,-0.44,2.6,0.4,0,"-0.244",0.342,0.233,"0.244",0.072,0.057999999999999996,0.017,0.034,20,"35.5",5.085174969322021,4.786044835515453,31.96427018096803,0.2,41.038729034639445,25.615757759076025
25,690993,"Keith, Colt","2025-06-24",777386,25,100,0.2,0,0.333,0.2,0.176,0.202,0.214,1,5,101.3,15,2334,90.3,90.18,2,12,13,-0.09999999999999432,6.26,109,148,133,151,299,330,293,"0.697","-0.697","66.3","6.7",5,3,1,0,0,0,2,40,0,0,2.0944,0.7544,0.1456,-0.0192,"93.8",111,100,0,0,5.8,-1.11,-0.04,2.53,0.2,0,"-2.788",0.214,0.259,"2.788",-0.014,-0.013999999999999985,-0.059,-0.026,16.7,"41.4",10.030432986057416,0.9209579348715538,30.87097029071173,0.4166666666666667,36.52560985153796,27.680039935862926
25,690993,"Keith, Colt","2025-03-29",778533,25,100,0,0,0,0,0.173,0.213,0.059,0,3,70.2,-44,1616,87.7,88.2,4,15,10,0.5,6.61,125,149,136,154,289,315,307,"0.581","-0.581","63.7","6.4",4,1,0,0,0,0,2,50,1,25,2.6296,0.36,0.398,-0.4228,"89.3",79,0,0,0,5.9,-1.65,-0.33,2.12,0.25,0,"-2.324",0.294,0.059,"2.324",-0.059,-0.043999999999999984,-0.059,-0.04,26.7,"41.9",7.689445673595214,8.059469460109085,32.5130699424197,0.3333333333333333,42.30530378266044,25.785451693741464
25,690993,"Keith, Colt","2025-07-21",777060,25,100,0,0,0,0,0.173,0.251,0.112,0,3,75.2,-42,2149,89.8,90.02,4,12,13,0.20000000000000284,6.38,122,145,118,151,291,307,300,"0.505","-0.505","68.5","7.6",4,2,0,0,0,0,1,25,1,25,2.4976,0.3436,0.594,-0.594,"91.4",27,0,0,0,5.68,-2.5,-0.3,1.57,0.25,0,"-2.02",0.334,0.119,"2.02",-0.112,-0.08400000000000002,-0.119,-0.078,33.3,"27.8",19.075441324071363,-17.654723415984133,39.32120089375214,0.2,37.06158147642865,38.605601168640455
24,690993,"Keith, Colt","2025-06-19",777464,24,100,0.25,0.75,0,1,0.546,0.564,0.305,1,4,88.6,2.8,2188,90.9,91.22,0,11,13,0.29999999999999716,6.52,120,145,110,150,280,317,294,"-0.664","0.664","70.4","6.7",5,4,0,0,0,1,0,0,1,20,2.19375,0.6175,0.59417,-0.59417,"91.7",174,50,25,20,5.59,-2.27,-0.36,2.1,0.4,1,"2.766666667",0.444,0.991,"-2.766666667",-0.055,-0.043999999999999984,0.009,-0.018,0,"30.6",6.92103925756244,3.736186214975082,35.923421630566075,0.4,38.20576371239936,26.950163612569312
24,690993,"Keith, Colt","2025-06-20",777431,24,100,0.2,0.6,0,0.8,0.407,0.313,0.183,1,5,91.7,33.2,2478,89.7,89.99,2,9,15,0.29999999999999716,6.42,114,145,133,152,290,323,295,"-0.453","0.453","68.2","7.0",5,5,0,0,0,1,0,0,0,0,2.11292,0.73375,0.07125,-0.07125,"93.9",219,40,20,20,5.92,-1.69,0.23,2.73,0.2,1,"1.8875",0.183,0.581,"-1.8875",0.017,0.017000000000000015,0.219,0.094,22.2,"38.9",12.300072649603928,-6.283096796362432,31.689787789497515,0.3333333333333333,39.95231359049054,32.72835654782412
23,690993,"Keith, Colt","2025-10-10",813054,23,100,0,0,0,0,0.12,0.259,0.177,0,5,84.8,8,2071,88.3,88.49,4,9,14,0.20000000000000284,6.54,127,147,112,149,286,318,290,"0.989","-0.989","63.5","7.1",6,2,0,0,0,0,3,50,0,0,2.86043,0.10864,0.25783,-0.25783,"88.7",97,0,0,0,5.44,-1.93,0.28,1.74,0.167,0,"-4.3",0.314,0.199,"4.3",-0.177,-0.147,-0.199,-0.139,44.4,"32.0",19.954840655036683,-13.267993615201902,32.22930008573596,0.3333333333333333,35.52826486923406,36.59589438477711
