"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
104,657746,"Ryan, Joe","2025-08-31",776513,104,100,0.185,0.074,0.263,0.259,0.209,0.268,0.238,5,27,87.8,6.8,2399,91.4,91.76,17,56,48,0.3999999999999915,6.71,118,149,118,151,302,330,297,"1.904","-1.904","69.0","6.5",28,19,3,2,0,0,8,28.6,1,3.6,2.14106,0.63933,0.70731,-0.05731,"90.7",157,36.84210526315789,5.263157894736842,3.571428571428571,4.73,-2.54,0.06,2.4,0.214,1,"-1.830769231",0.266,0.342,"1.830769231",-0.053,-0.05200000000000002,-0.083,-0.059,30.4,"26.4",2.18122343358951,11.712709556715824,30.78639730013753,0.35185185185185186,36.87145152940604,23.396050120969146
102,657746,"Ryan, Joe","2025-08-13",776760,102,100,0.167,0.167,0.188,0.333,0.248,0.369,0.221,4,24,98.4,27,2375,92.2,92.72,10,41,61,0.5,6.7,117,148,117,152,302,331,283,"0.478","-0.478","75.6","7.5",26,17,2,1,0,1,7,26.9,2,7.7,1.87882,0.83216,0.85436,-0.4399,"95.5",197,70.58823529411765,23.52941176470588,15.384615384615385,4.78,-2.57,-0.01,2.38,0.231,4,"-0.468627451",0.281,0.61,"0.468627451",-0.054,-0.05000000000000002,-0.277,-0.121,24.4,"25.4",10.433727770196937,4.272550457891383,30.687291957061174,0.6829268292682927,38.775843300291164,24.078174977591644
101,657746,"Ryan, Joe","2025-06-20",777434,101,100,0.188,0.063,0.3,0.25,0.255,0.335,0.242,3,16,90.5,15.6,2320,90.7,91.33,11,50,51,0.5999999999999943,6.76,116,148,111,149,300,327,292,"0.945","-0.945","68.5","7.2",20,10,2,1,0,0,7,35,3,15,2.00119,0.80317,0.59238,-0.01812,"91.1",169,50,10,5,4.84,-2.44,0.33,2.37,0.3,1,"-0.935643564",0.377,0.34,"0.935643564",-0.054,-0.07700000000000001,-0.09,-0.08,22,"26.5",6.132771196518305,-0.5078903934472458,26.420577157003823,0.44,38.889304366101925,28.879949067512904
101,657746,"Ryan, Joe","2025-04-14",778324,101,100,0.167,0.111,0.3,0.278,0.238,0.22,0.139,3,18,92.5,24.7,2200,89.1,89.3,16,49,52,0.20000000000000284,6.66,117,148,114,151,300,327,293,"1.298","-1.298","70.4","7.3",20,10,1,2,0,0,8,40,2,10,2.26198,0.6911,0.67228,-0.27386,"91.3",160,40,10,5,4.85,-2.61,0.1,2.46,0.25,1,"-1.285148515",0.226,0.256,"1.285148515",0.028,0.023999999999999994,0.022,0.018,32.7,"23.5",10.309052605158811,-1.5784734611809352,27.961649440597597,0.6304347826086957,38.85115154141859,28.72097029584009
99,657746,"Ryan, Joe","2025-05-16",777898,99,100,0.1,0.05,0.182,0.15,0.161,0.246,0.153,2,20,92,22.3,2310,90.9,91.77,13,48,51,0.8999999999999915,7.03,115,150,111,149,303,321,289,"3.123","-3.123","72.3","7.1",22,11,1,1,0,0,9,40.9,1,4.5,2.09616,0.7103,0.70101,-0.14909,"90.4",182,45.45454545454545,18.181818181818183,9.090909090909092,4.61,-2.37,0.21,2.45,0.182,2,"-3.154545455",0.23,0.325,"3.154545455",-0.053,-0.048000000000000015,-0.175,-0.085,27.1,"26.0",7.8943386365137425,3.8767786906870603,30.0236587357463,0.5319148936170213,35.09494245889851,28.301024949905962
98,657746,"Ryan, Joe","2025-08-01",776924,98,100,0.217,0,0.263,0.217,0.213,0.233,0.212,5,23,86,16.1,2400,89.2,90.09,9,53,45,0.8999999999999915,6.66,119,145,111,152,296,318,292,"2.179","-2.179","68.8","6.9",24,19,5,0,0,0,4,16.7,1,4.2,2.06633,0.81163,0.4102,-0.25265,"92.1",186,36.84210526315789,5.263157894736842,4.166666666666666,4.68,-2.55,0.12,2.36,0.25,1,"-2.223469388",0.245,0.286,"2.223469388",0.005,0.0050000000000000044,-0.069,-0.02,17,"28.0",8.871262686137229,-0.8856455851957149,30.820639635726387,0.5625,33.05605085988684,31.601754420200255
98,657746,"Ryan, Joe","2025-04-27",778144,98,100,0.167,0.083,0.308,0.25,0.198,0.243,0.153,4,24,92.1,36.5,2409,89.4,89.92,26,56,42,0.5,6.73,118,152,120,148,297,327,294,"2.722","-2.722","70.2","7.1",25,13,2,2,0,0,11,44,1,4,2.28184,0.63742,0.16418,0.19724,"92.3",177,38.46153846153847,23.076923076923077,12,4.81,-2.48,0.11,2.38,0.2,3,"-2.77755102",0.187,0.39,"2.77755102",0.014,0.013000000000000012,-0.14,-0.045,46.4,"25.3",7.7605941629817465,4.6737299297230726,33.76469975837327,0.5555555555555556,35.43382260869657,24.927348857950086
97,657746,"Ryan, Joe","2025-07-06",777220,98,99,0.273,0.182,0.385,0.455,0.327,0.202,0.162,6,22,84.1,31.9,2388,91.4,91.89,21,52,45,0.5,6.66,113,147,116,150,301,326,295,"0.265","-0.265","70.6","7.1",23,14,4,1,0,1,8,34.8,1,4.3,1.96845,0.79639,0.67448,-0.32823,"91.4",185,28.57142857142857,0,0,4.81,-2.51,0.29,2.44,0.304,0,"-0.273195876",0.199,0.26,"0.273195876",0.111,0.10499999999999998,0.195,0.125,40.4,"26.0",6.850078437758889,2.810426601673175,29.42553955874775,0.5,36.83113084653297,28.535884917827712
97,657746,"Ryan, Joe","2025-06-02",777669,97,100,0.286,0.238,0.313,0.524,0.412,0.359,0.234,6,21,89.9,12.1,2325,91.5,91.67,9,48,49,0.20000000000000284,6.71,109,147,116,148,306,324,287,"-2.293","2.293","69.9","6.7",26,17,3,2,0,1,4,15.4,3,11.5,2.07196,0.70629,0.77186,-0.03887,"91.3",157,35.294117647058826,11.76470588235294,7.6923076923076925,4.73,-2.44,0.36,2.38,0.423,2,"2.363917526",0.381,0.423,"-2.363917526",0.052,0.04199999999999998,0.101,0.053,18.8,"23.6",2.2138095454061055,8.731692653414814,31.432083514286944,0.3125,36.98078784539599,24.73552832070758
93,657746,"Ryan, Joe","2025-09-13",776337,93,100,0.25,0.25,0.273,0.5,0.358,0.328,0.204,4,16,84,26.3,2378,89.3,89.95,11,49,44,0.7000000000000028,6.8,120,147,119,152,299,330,295,"-0.333","0.333","70.1","7.0",18,12,2,1,0,1,4,22.2,2,11.1,2.29785,0.61355,0.5728,0.03172,"91.3",192,41.66666666666667,16.666666666666664,11.11111111111111,4.84,-2.53,0.4,2.26,0.333,2,"0.358064516",0.293,0.485,"-0.358064516",0.046,0.040000000000000036,0.015,0.03,22.4,"26.8",8.735465061167549,-0.47211584100780973,33.016783170183196,0.46808510638297873,35.27872139319612,30.860227066062016
93,657746,"Ryan, Joe","2025-06-25",777363,93,100,0.143,0,0.231,0.143,0.153,0.237,0.181,3,21,92.7,-3.6,2343,89.7,89.91,12,45,48,0.20000000000000284,6.7,116,147,119,153,299,328,296,"1.874","-1.874","69.7","7.1",22,13,3,0,0,0,8,36.4,0,0,2.14817,0.73548,0.51366,-0.28269,"91.2",133,38.46153846153847,7.6923076923076925,4.545454545454546,4.79,-2.52,0.25,2.11,0.182,1,"-2.015053763",0.218,0.325,"2.015053763",-0.038,-0.036000000000000004,-0.182,-0.084,26.7,"23.5",9.612590579578104,-1.1987282738355538,32.13276282697947,0.45454545454545453,36.59856832434836,31.075418762085796
93,657746,"Ryan, Joe","2025-06-14",777510,93,100,0.087,0.13,0.067,0.217,0.172,0.314,0.243,2,23,87.2,10.3,2360,89.2,88.92,14,46,47,-0.29999999999999716,6.53,115,152,118,150,291,325,281,"2.206","-2.206","69.9","7.3",25,16,1,0,0,1,7,28,2,8,2.32387,0.62,0.55161,0.41333,"91.9",171,43.75,12.5,8,5.01,-2.38,0.53,2.39,0.16,2,"-2.372043011",0.303,0.422,"2.372043011",-0.156,-0.143,-0.205,-0.142,30.4,"26.4",9.720431085671153,-4.202050046024928,29.332928303370153,0.45652173913043476,38.99674291394266,32.905954870249886
93,657746,"Ryan, Joe","2025-04-20",778249,93,100,0.348,0.435,0.333,0.783,0.492,0.414,0.317,8,23,96.5,10.1,2273,89,89.16,9,49,44,0.20000000000000284,6.61,114,148,121,153,300,329,298,"-3.974","3.974","69.7","7.1",25,18,4,1,0,3,5,20,1,4,2.34699,0.60076,0.62624,-0.06989,"93.5",168,66.66666666666666,22.22222222222222,16,4.96,-2.51,0.24,2.58,0.4,4,"4.27311828",0.371,0.605,"-4.27311828",0.031,0.029000000000000026,0.178,0.078,18.4,"23.5",9.768493585955637,-0.6480076000104463,31.329900385825244,0.5625,35.47114016708794,32.39593738429051
