"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
30,695243,"Miller, Mason","2025-08-26",776577,30,100,0.25,0,0.5,0.25,0.315,0.405,0.358,1,4,89,11.5,2553,95.6,96.3,4,16,14,0.7000000000000028,6.57,109,151,126,151,307,326,301,"0.118","-0.118","68.2","7.3",5,2,1,0,0,0,2,40,1,20,1.827,0.71724,0.01233,0.24233,"90.2",205,0,0,0,6.13,-1.78,0.09,2.53,0.4,0,"-0.393333333",0.486,0.398,"0.393333333",-0.108,-0.08599999999999997,-0.148,-0.09,25,"35.6",6.844434802818458,3.7577238871389493,29.316135082214014,0.5,34.99233491486933,25.852343530254004
28,695243,"Miller, Mason","2025-05-03",778075,28,100,0.5,1,1,1.5,0.771,0.642,0.427,2,4,103.9,17,2448,96.3,96.89,4,11,17,0.6000000000000085,6.89,103,150,118,146,300,321,307,"-2.281","2.281","63.6","6.5",7,2,0,1,0,1,2,28.6,2,28.6,1.58393,1.048,0.31179,-0.17536,"92.8",237,100,50,14.285714285714285,6.08,-1.7,0.58,2.54,0.714,1,"8.146428571",0.673,1.007,"-8.146428571",0.073,0.040999999999999925,0.493,0.129,36.4,"34.4",7.4553738096709115,9.677823926828886,27.134150695054945,0.2727272727272727,37.275244605036576,20.201910135861052
27,695243,"Miller, Mason","2025-05-23",777804,27,100,0.667,0.167,0.8,0.833,0.65,0.344,0.345,4,6,83.4,3.8,2447,94,94.04,4,18,9,0,6.76,102,139,108,138,301,324,286,"-1.779","1.779","61.0","6.8",6,5,3,1,0,0,1,16.7,0,0,2.01593,0.66577,-0.06,0.00667,"90.4",201,40,0,0,6.18,-1.63,0.65,2.47,0.667,0,"6.588888889",0.345,0.426,"-6.588888889",0.322,0.32200000000000006,0.407,0.306,22.2,"36.7",2.1468911747381814,11.192707067240617,29.141664737097386,0.29411764705882354,37.75488014491532,22.782873769575758
27,695243,"Miller, Mason","2025-05-05",778038,27,100,0,0,0,0,0.277,0.285,0.009,0,3,86.8,38,2390,95.5,96.24,5,14,13,0.7000000000000028,6.79,115,149,115,150,295,320,308,"0.116","-0.116","67.3","7.1",5,2,0,0,0,0,1,20,2,40,1.67963,0.86111,0.18481,-0.22704,"89.4",217,0,0,0,6.08,-2.01,0.24,2.95,0.4,0,"-0.42962963",0.406,0.021,"0.42962963",-0.009,-0.006000000000000005,-0.021,-0.008,35.7,"32.3",9.337159945511806,-4.421533975029776,29.408101023707687,0.5,35.3187259958025,32.901553279953276
27,695243,"Miller, Mason","2025-10-01",813064,27,100,0,0,,0,0.12,0.12,,0,5,,,2481,94.7,95.14,6,10,17,0.3999999999999915,6.56,125,151,113,151,297,326,298,"0.961","-0.961","66.5","6.9",6,0,0,0,0,0,5,83.3,0,0,2.12148,0.46111,-0.24593,-0.06444,"88.0",217,,,,6.3,-1.78,0.09,2.66,0.167,,"-3.559259259",0.167,,"3.559259259",,0,,0,60,"36.9",9.702895965986006,-0.07455804505296526,28.388671642334156,0.5,37.93995806488555,29.418061721767227
26,695243,"Miller, Mason","2025-05-10",777972,26,100,0.167,0.333,0.5,0.5,0.264,0.265,0.163,1,6,96.8,12.5,2439,92.9,93.41,6,9,17,0.5,6.75,121,148,125,149,300,335,305,"0.369","-0.369","62.9","7.7",6,2,0,0,1,0,4,66.7,0,0,2.04923,0.65269,0.14885,-0.03269,"93.8",151,50,50,16.666666666666664,6.09,-2.02,0.02,2.6,0.167,1,"-1.419230769",0.163,0.495,"1.419230769",0.004,0.0040000000000000036,0.005,-0.001,66.7,"32.2",15.409305118711496,-5.254028214181197,31.46307548096564,0.2222222222222222,40.78167732996811,29.226570704545296
25,695243,"Miller, Mason","2025-06-13",777529,25,100,0.333,0.667,0.333,1,0.495,0.502,0.178,1,3,98.4,37.7,2572,96.7,97.71,1,10,15,1,6.79,111,151,117,149,313,331,305,"-1.036","1.036","66.8","7.0",6,3,0,0,1,0,1,16.7,2,33.3,1.6172,0.8476,0.152,0.1696,"94.8",166,66.66666666666666,33.33333333333333,16.666666666666664,6.17,-1.83,0.37,2.63,0.5,1,"4.144",0.515,0.275,"-4.144",0.155,-0.015000000000000013,0.725,-0.007,10,"36.3",7.141892570446055,-6.418950994876094,27.405486890879423,0.7,31.030083904668945,32.72410770997674
25,695243,"Miller, Mason","2025-09-26",776170,25,100,0,0,0,0,0.138,0.14,0.003,0,4,84.4,65,2519,94.5,94.47,5,8,17,0,6.46,112,148,121,152,289,318,295,"0.588","-0.588","62.4","6.4",5,1,0,0,0,0,3,60,1,20,1.9476,0.6608,-0.0948,-0.0484,"88.0",77,0,0,0,6.29,-1.86,-0.2,2.96,0.2,0,"-2.352",0.202,0.003,"2.352",-0.003,-0.0020000000000000018,-0.003,-0.002,62.5,"37.5",8.202196484734774,11.799338048083964,27.74699082327622,0.25,31.992344073539204,24.348206179466892
25,695243,"Miller, Mason","2025-06-06",777613,25,100,0,0,0,0,0.115,0.163,0.059,0,5,89.5,3.5,2591,95.4,95.69,8,15,10,0.29999999999999716,6.77,107,148,122,150,312,334,296,"0.935","-0.935","67.2","7.3",6,2,0,0,0,0,3,50,1,16.7,1.8608,0.74208,-0.0188,0.042,"88.9",164,0,0,0,6.24,-1.85,0.3,2.63,0.167,0,"-3.74",0.215,0.074,"3.74",-0.059,-0.04799999999999999,-0.074,-0.048,53.3,"35.6",15.177955433811077,-5.965405576121982,30.928150230631513,0.26666666666666666,35.869389358683186,32.80938559565731
24,695243,"Miller, Mason","2025-08-05",776852,24,100,0.25,0.75,0,1,0.546,0.66,0.384,1,4,107.1,22.5,2515,97,97.87,4,12,12,0.9000000000000057,6.79,119,151,114,152,301,320,300,"-1.779","1.779","69.2","7.3",5,2,0,0,0,1,2,40,1,20,1.70625,0.7525,0.15417,0.02,"93.4",242,100,50,20,6.03,-1.8,0.08,2.86,0.4,1,"7.4125",0.507,1.234,"-7.4125",-0.134,-0.10699999999999998,-0.234,-0.114,33.3,"34.9",13.551182105969625,-4.735938410589972,31.91699019790536,0.5833333333333334,35.659819424093605,31.012970513621678
