"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
103,668678,"Gallen, Zac","2025-09-26",776170,103,100,0.333,0.19,0.353,0.524,0.407,0.425,0.285,7,21,88.1,10.8,2141,88.3,88.2,9,54,49,-0.09999999999999432,6.46,109,149,121,150,285,318,293,"-1.741","1.741","67.8","7.3",24,18,5,1,0,1,3,12.5,3,12.5,2.46922,0.5148,0.1999,-0.25738,"91.9",164,44.44444444444444,16.666666666666664,12.5,6,-3.03,-0.05,2.05,0.417,3,"1.690291262",0.374,0.643,"-1.690291262",0.048,0.04299999999999998,-0.119,-0.018,16.7,"42.1",9.118297382013536,-6.98809970823318,35.51822492992855,0.5098039215686274,39.1310705680479,32.19274886681112
103,668678,"Gallen, Zac","2025-09-20",776246,103,100,0.16,0.2,0.188,0.36,0.243,0.257,0.183,4,25,87.9,4.9,2129,87.9,88.14,14,45,58,0.19999999999998863,6.51,114,149,123,151,293,324,300,"-0.056","0.056","72.8","7.8",28,17,1,2,0,1,9,32.1,2,7.1,2.62932,0.36214,0.23117,-0.18476,"92.1",113,41.17647058823529,11.76470588235294,7.142857142857142,5.93,-2.99,-0.14,1.79,0.214,2,"0.054368932",0.244,0.32,"-0.054368932",-0.023,-0.03,0.04,-0.014,31.1,"40.5",13.0091565342879,-7.742903041988726,34.4022820474319,0.4888888888888889,38.85169664403333,35.258626051977814
103,668678,"Gallen, Zac","2025-04-19",778257,103,100,0.28,0.36,0.278,0.64,0.405,0.332,0.207,7,25,90.7,22.7,2204,88.4,88.57,10,48,55,0.19999999999998863,6.47,111,148,118,149,298,313,304,"-3.01","3.01","70.1","7.3",27,20,3,1,1,2,5,18.5,2,7.4,2.32864,0.6233,0.18971,-0.24136,"92.3",170,40,20,14.814814814814813,5.99,-2.8,-0.13,2.29,0.333,4,"2.922330097",0.266,0.526,"-2.922330097",0.073,0.067,0.114,0.073,20.8,"40.3",11.598591788853676,-2.648015648525978,34.0750466732274,0.5319148936170213,37.25859322693299,30.812373938005113
103,668678,"Gallen, Zac","2025-07-07",777203,103,100,0.227,0,0.385,0.227,0.243,0.309,0.263,5,22,95.7,9.6,2240,90.3,90.11,13,42,61,-0.20000000000000284,6.46,107,146,119,150,296,317,294,"1.834","-1.834","67.4","7.4",24,13,5,0,0,0,9,37.5,1,4.2,2.07544,0.77476,0.37981,0.01534,"93.7",155,61.53846153846154,0,0,6.03,-2.81,-0.08,2.01,0.292,0,"-1.780582524",0.325,0.375,"1.780582524",-0.036,-0.03300000000000003,-0.148,-0.066,31,"43.6",10.706121456309017,-5.8436879823111525,33.70167831429222,0.5714285714285714,36.895510011557974,32.073080269616575
103,668678,"Gallen, Zac","2025-04-25",778177,103,100,0.211,0.105,0.308,0.316,0.269,0.225,0.173,4,19,89.7,28.8,2326,89.3,89.59,7,45,58,0.29999999999999716,6.51,113,151,121,151,306,324,300,"0.545","-0.545","70.6","7.2",21,13,2,2,0,0,6,28.6,2,9.5,2.25748,0.64029,0.05563,-0.0133,"90.6",151,38.46153846153847,0,0,5.96,-2.56,0.02,2.67,0.286,0,"-0.529126214",0.252,0.236,"0.529126214",0.038,0.033999999999999975,0.08,0.044,15.6,"43.1",9.199986718119458,-1.4168774452584854,31.450711580762675,0.4634146341463415,36.43924652182952,32.70390980085657
103,668678,"Gallen, Zac","2025-09-09",776394,103,100,0.217,0.304,0.158,0.522,0.339,0.336,0.246,5,23,91.2,7.8,2062,89,89.49,11,49,54,0.5,6.68,108,148,117,148,296,323,298,"0.108","-0.108","71.5","7.5",27,21,2,1,0,2,3,11.1,3,11.1,2.23942,0.67738,0.4101,-0.23225,"92.8",138,52.38095238095239,9.523809523809524,7.4074074074074066,6.1,-2.86,-0.3,1.96,0.296,2,"-0.104854369",0.321,0.476,"0.104854369",-0.029,-0.025000000000000022,0.046,0.003,22.4,"43.1",11.033588555353221,-5.030988403721213,31.30060872696823,0.6170212765957447,38.60289173193669,32.35406984150699
101,668678,"Gallen, Zac","2025-04-02",778484,101,100,0.125,0.042,0.273,0.167,0.126,0.185,0.162,3,24,88.5,18.4,2200,87.5,87.59,24,42,59,0.09999999999999432,6.63,113,149,118,150,299,329,290,"3.344","-3.344","69.5","8.0",24,11,2,1,0,0,13,54.2,0,0,2.67931,0.3562,-0.01782,-0.20297,"93.2",130,36.36363636363637,9.090909090909092,4.166666666666666,5.89,-2.78,0.15,2,0.125,1,"-3.310891089",0.162,0.271,"3.310891089",-0.037,-0.037000000000000005,-0.104,-0.059,57.1,"40.3",15.886733521372753,-10.292088399217487,34.816077908800004,0.6341463414634146,36.86037037582508,33.7328008859859
101,668678,"Gallen, Zac","2025-05-06",778032,101,100,0.091,0,0.125,0.091,0.154,0.256,0.195,2,22,84.9,15.5,2333,89.7,90.24,8,44,57,0.5,6.59,114,150,117,151,304,319,302,"3.638","-3.638","70.2","7.0",25,16,2,0,0,0,6,24,3,12,2.1995,0.6601,0.02752,-0.06713,"90.9",137,31.25,0,0,5.95,-2.81,-0.04,2.5,0.2,0,"-3.601980198",0.291,0.266,"3.601980198",-0.104,-0.09099999999999997,-0.175,-0.102,18.2,"41.9",8.212652174316396,3.6488417747430435,31.765919155726937,0.5227272727272727,37.0637673532499,24.99133431639233
101,668678,"Gallen, Zac","2025-07-01",777278,101,100,0.2,0.2,0.286,0.4,0.252,0.257,0.219,5,25,96.1,19.5,2253,88.9,89.43,16,48,53,0.5,6.65,117,149,121,150,301,325,304,"1.29","-1.29","69.1","7.6",25,15,2,2,0,1,10,40,0,0,2.29267,0.63,0.1582,-0.007,"93.6",158,66.66666666666666,6.666666666666667,4,5.97,-2.72,-0.04,1.77,0.2,1,"-1.277227723",0.219,0.39,"1.277227723",-0.019,-0.01899999999999999,0.01,-0.005,33.3,"44.9",12.064454065103172,-4.747152451280749,33.483627913898275,0.7021276595744681,37.06291667980429,32.43270667429609
100,668678,"Gallen, Zac","2025-05-23",777797,102,98,0.167,0.111,0.214,0.278,0.279,0.334,0.226,3,18,87.3,14.8,2251,89.1,89.79,11,42,58,0.7000000000000028,6.84,109,146,109,148,309,320,311,"0.685","-0.685","68.3","7.3",24,15,2,0,1,0,4,16.7,4,16.7,2.205,0.7013,0.1275,-0.1623,"93.8",175,46.666666666666664,13.333333333333334,8.333333333333332,5.89,-2.8,0.4,2,0.348,2,"-0.685",0.394,0.366,"0.685",-0.059,-0.04600000000000004,-0.088,-0.055,26.2,"41.7",8.892652672441631,1.9455085455184349,31.558385489742097,0.4878048780487805,37.11908963375634,32.45171252054522
