"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
27,547973,"Chapman, Aroldis","2025-09-20",776247,27,100,0,0,0,0,0.173,0.305,0.192,0,3,85.2,-1,2312,96.7,98.66,4,18,9,2,7.19,112,150,114,147,288,303,264,"0.457","-0.457","68.8","6.8",4,2,0,0,0,0,1,25,1,25,1.20074,1.23222,0.38926,-0.24852,"90.2",204,50,0,0,6.21,0.55,-0.05,2.63,0.25,0,"-1.692592593",0.394,0.218,"1.692592593",-0.192,-0.14400000000000002,-0.218,-0.132,22.2,"51.3",5.2130797812313405,6.126498849795443,29.5341918364699,0.3333333333333333,38.40258628005698,20.927434580481812
25,547973,"Chapman, Aroldis","2025-05-17",777893,25,100,0.25,0,1,0.25,0.315,0.319,0.23,1,4,107.2,11,2372,95.7,97.7,4,10,15,2,7.39,109,148,120,146,279,326,299,"0.035","-0.035","72.0","7.0",5,1,1,0,0,0,3,60,1,20,1.4124,1.1004,0.2176,0.0336,"92.9",203,100,0,0,6.14,0.29,-0.21,2.61,0.4,0,"-0.14",0.384,0.292,"0.14",0.02,0.016000000000000014,-0.042,-0.004,40,"54.2",2.55909232493069,13.749188244504262,28.694170396804616,0.6666666666666666,40.52540564562588,22.433582514617708
24,547973,"Chapman, Aroldis","2025-08-27",776579,24,100,0,0,,0,0,0,,0,3,,,2250,92.5,94.05,5,13,11,1.5999999999999943,7.26,121,150,123,150,302,330,289,"0.774","-0.774","73.4","7.6",3,0,0,0,0,0,3,100,0,0,1.77,0.93708,-0.09583,-0.29333,"88.3",111,,,,6.25,0.54,-0.14,2.03,0,,"-3.225",,,"3.225",,,,0,38.5,"51.0",15.340361401923403,-15.968268448795301,38.88077467101345,0.6363636363636364,34.008697527776185,39.63260858834693
24,547973,"Chapman, Aroldis","2025-02-26",778772,24,100,0,0,0,0,0.346,,,0,2,,,,,,2,8,16,,,,,,,,,,"-0.078","0.078",,,4,1,0,0,0,0,1,25,2,50,,,,,,,,,,,,,,0.5,,"0.325",,,"-0.325",,,,,25,,,,,,,
24,547973,"Chapman, Aroldis","2025-09-30",813074,24,100,0.429,0,0.6,0.429,0.378,0.264,0.273,3,7,91.2,22.6,2375,96.9,98.1,4,16,8,1.1999999999999886,7.2,109,150,106,147,298,322,283,"-0.421","0.421","71.2","7.6",7,5,3,0,0,0,2,28.6,0,0,1.17958,1.29042,0.08583,-0.06333,"90.6",238,20,0,0,6.25,0.35,-0.21,2.56,0.429,0,"1.754166667",0.273,0.337,"-1.754166667",0.156,0.15599999999999997,0.092,0.114,25,"50.2",7.835117360118632,1.3068966304857756,28.60218130571138,0.6875,38.94333850459522,25.2569024849532
23,547973,"Chapman, Aroldis","2025-09-07",776415,23,100,0,0,,0,0,0,,0,4,,,2281,92.3,94,6,15,8,1.7000000000000028,7.34,99,154,115,148,308,326,280,"0.32","-0.32","67.4","7.5",4,0,0,0,0,0,4,100,0,0,1.82957,0.87957,0.1487,-0.1487,"88.2",149,,,,6.22,0.22,-0.05,2.17,0,,"-1.391304348",,,"1.391304348",,,,0,40,"53.5",11.007848891052424,-5.24466297624271,30.127163428626286,0.4666666666666667,38.7008770296043,29.77489575165898
23,547973,"Chapman, Aroldis","2025-07-21",777063,23,100,0.25,0,0.333,0.25,0.221,0.51,0.394,1,4,94.5,25.3,2375,95.5,97.11,4,14,9,1.5999999999999943,7.43,95,148,112,147,293,318,278,"0.333","-0.333","72.5","7.3",4,3,1,0,0,0,1,25,0,0,1.54261,1.04682,0.20783,-0.04,"91.1",223,33.33333333333333,33.33333333333333,25,6.39,0.25,-0.27,2.37,0.25,1,"-1.447826087",0.394,0.818,"1.447826087",-0.144,-0.14400000000000002,-0.568,-0.289,28.6,"53.5",8.937956111209148,2.0490159580074367,32.034300877033246,0.6428571428571429,35.093452407110895,26.612406889974125
20,547973,"Chapman, Aroldis","2025-03-01",778774,20,100,0,0,0,0,0.277,,,0,3,,,,,,2,3,17,,,,,,,,,,"0.145","-0.145",,,5,1,0,0,0,0,2,40,2,40,,,,,,,,,,,,,,0.4,,"-0.725",,,"0.725",,,,,66.7,,,,,,,
20,547973,"Chapman, Aroldis","2025-06-24",777376,20,100,0.25,0,1,0.25,0.315,0.184,0.062,1,4,76.3,-52,2337,96.9,98.88,6,11,9,2,7.48,95,151,123,146,318,335,293,"0.079","-0.079","71.3","7.3",5,1,1,0,0,0,3,60,1,20,1.283,1.1685,0.3835,-0.3835,"88.0",164,0,0,0,6.21,0.25,0.12,2.47,0.4,0,"-0.395",0.25,0.063,"0.395",0.188,0.15000000000000002,0.187,0.131,54.5,"52.4",7.502850619191285,3.9941936434225265,31.804588643741294,0.6363636363636364,38.022500040130254,23.58106673381283
20,547973,"Chapman, Aroldis","2025-09-13",776344,20,100,0.4,0.2,0.4,0.6,0.427,0.36,0.347,2,5,94.1,13.6,2401,92,93.59,0,11,9,1.5999999999999943,7.23,117,150,113,151,277,320,314,"-0.455","0.455","64.5","6.8",5,5,1,1,0,0,0,0,0,0,1.9015,0.8195,-0.2535,-0.1815,"93.3",226,40,0,0,6.17,0.42,0.11,2.75,0.4,0,"2.275",0.347,0.494,"-2.275",0.053,0.05300000000000005,0.106,0.067,0,"51.9",10.441758621262473,3.105117153296461,25.550488616982456,0.45454545454545453,33.95189015833592,26.051631180355344
