"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
27,664040,"Lowe, Brandon","2025-04-23",778199,27,100,0,0,0,0,0,0.117,0.122,0,6,90.3,13.3,2028,91.6,91.73,6,17,10,0.10000000000000853,6.37,118,150,111,153,298,312,301,"1.588","-1.588","69.7","6.8",6,3,0,0,0,0,3,50,0,0,2.10185,0.63741,0.73963,-0.61,"90.0",164,33.33333333333333,0,0,5.78,-0.77,-0.35,2.2,0,0,"-5.881481481",0.122,0.14,"5.881481481",-0.122,-0.122,-0.14,-0.117,35.3,"39.4",8.784495928017435,7.121442211195168,34.0875769963175,0.29411764705882354,37.20546836651554,28.45492793917893
25,664040,"Lowe, Brandon","2025-08-20",776664,25,100,0,0,0,0,0.277,0.365,0.151,0,3,84.8,17,2408,92.3,92.7,5,13,12,0.4000000000000057,6.45,121,146,128,152,284,318,286,"0.103","-0.103","74.5","7.1",5,2,0,0,0,0,1,20,2,40,2.1448,0.5676,0.4856,-0.4856,"89.3",151,50,0,0,5.96,-1.87,-0.15,2.09,0.4,0,"-0.412",0.491,0.189,"0.412",-0.151,-0.09099999999999997,-0.189,-0.088,38.5,"35.1",11.952663109846757,-0.9691464227872642,34.383585984976094,0.5384615384615384,35.254026658634174,33.53102181125734
25,664040,"Lowe, Brandon","2025-09-16",776305,25,100,0.4,0.6,0.333,1,0.584,0.359,0.316,2,5,88.3,8.3,2311,89.2,88.9,2,17,8,-0.29999999999999716,6.08,105,139,126,149,285,319,296,"-0.828","0.828","74.6","6.8",5,4,1,0,0,1,1,20,0,0,2.4572,0.4312,0.3932,-0.3932,"89.8",125,25,25,20,5.9,-1.58,-0.38,2.62,0.4,1,"3.312",0.316,0.537,"-3.312",0.084,0.08400000000000002,0.463,0.225,11.8,"39.9",10.054203540883732,1.820715612152958,31.185834711154133,0.35294117647058826,35.527891346332225,31.482551817312405
24,664040,"Lowe, Brandon","2025-06-13",777528,24,100,0.75,0,0.75,0.75,0.668,0.443,0.359,3,4,96.1,3,2054,88.6,88.23,2,11,13,-0.3999999999999915,6.13,125,147,115,154,295,330,302,"-1.39","1.39","74.4","7.4",5,4,3,0,0,0,0,0,1,20,2.70917,0.22708,0.085,-0.085,"95.2",134,50,25,20,6.04,-1.58,0.01,2.55,0.8,1,"5.791666667",0.487,0.533,"-5.791666667",0.391,0.31300000000000006,0.217,0.225,18.2,"41.4",17.309186400967985,-3.860874637551822,35.18665723409342,0.45454545454545453,34.95399923011453,36.399324714589525
24,664040,"Lowe, Brandon","2025-04-01",778493,24,100,0.75,0.75,0.667,1.5,0.899,0.721,0.517,3,4,91.3,5.8,2140,88.8,89.01,4,12,12,0.20000000000000284,6.33,99,131,104,134,281,313,282,"-2.407","2.407","72.3","7.1",5,4,2,0,0,1,0,0,1,20,2.36125,0.54542,0.39125,-0.37625,"92.7",158,50,25,20,5.67,-0.54,0.17,2.07,0.8,1,"10.029166667",0.614,1.234,"-10.029166667",0.233,0.18600000000000005,0.266,0.178,33.3,"36.3",14.971346749932104,-2.3294829933910712,33.94738962869668,0.75,35.20213212409563,33.19703708660888
23,664040,"Lowe, Brandon","2025-05-04",778057,23,100,0.25,0,1,0.25,0.378,0.276,0.076,1,4,100.2,-5,2105,89,89.84,6,8,15,0.7999999999999972,6.77,116,146,100,151,292,314,294,"-0.188","0.188","68.6","6.9",6,1,1,0,0,0,3,50,2,33.3,2.26739,0.63739,0.51348,-0.41696,"99.8",22,100,0,0,5.75,-1.07,-0.58,1.77,0.5,0,"0.817391304",0.384,0.09,"-0.817391304",0.174,0.11599999999999999,0.16,0.102,75,"34.1",12.542929349850716,5.439642250964866,31.960427705082143,0.25,38.35365590910227,29.077976528064134
23,664040,"Lowe, Brandon","2025-08-15",776729,23,100,0,0,0,0,0,0.075,0.1,0,4,92,11,2318,88.5,88.55,6,14,9,0.09999999999999432,6.28,98,135,107,137,282,317,298,"1.158","-1.158","72.2","7.0",5,3,0,0,0,0,2,40,0,0,2.5813,0.37217,0.40609,-0.41826,"91.8",157,33.33333333333333,0,0,5.61,-1.42,-0.25,1.78,0,0,"-5.034782609",0.082,0.111,"5.034782609",-0.1,-0.082,-0.111,-0.075,42.9,"29.1",12.19425404395456,1.4395626766610174,33.69244466168568,0.5,37.716761129864885,29.630034985672093
23,664040,"Lowe, Brandon","2025-04-26",778160,23,100,0.25,0.75,0,1,0.546,0.38,0.156,1,4,93.5,51,2435,88.7,88.36,8,10,13,-0.29999999999999716,6.3,119,148,124,152,297,323,298,"-1.267","1.267","65.1","7.3",5,2,0,0,0,1,2,40,1,20,2.14174,0.83174,0.33913,-0.03739,"94.8",245,50,50,20,6.07,-0.78,-0.19,2.37,0.4,1,"5.508695652",0.325,0.593,"-5.508695652",0.094,0.07500000000000001,0.407,0.166,80,"45.8",18.801726637573108,-9.565352218363842,33.407580654765376,0.4,36.20081439258591,37.990883661228025
23,664040,"Lowe, Brandon","2025-04-24",778188,23,100,0,0,0,0,0.138,0.246,0.149,0,4,92.4,39,2396,87.6,88.13,5,10,13,0.5,6.65,99,146,111,151,298,318,301,"0.595","-0.595","70.6","7.4",5,2,0,0,0,0,2,40,1,20,2.74522,0.27348,0.04261,-0.04261,"90.9",128,50,0,0,5.86,-1.15,-0.43,2.33,0.2,0,"-2.586956522",0.319,0.161,"2.586956522",-0.149,-0.119,-0.161,-0.108,50,"44.6",18.36421404900557,-12.037452042079876,35.08192763202166,0.3,32.216726893386294,38.9365224408947
22,664040,"Lowe, Brandon","2025-09-02",776485,22,100,0.333,0.333,0.5,0.667,0.486,0.382,0.265,1,3,101.3,25.5,2165,91.5,91.73,4,13,9,0.20000000000000284,6.22,97,135,118,144,284,317,295,"-0.657","0.657","75.8","7.4",4,2,0,1,0,0,1,25,1,25,1.96864,0.75909,0.64318,-0.70045,"92.6",154,50,0,0,5.13,-0.94,-0.29,2.31,0.5,0,"2.986363636",0.449,0.392,"-2.986363636",0.068,0.05099999999999999,0.275,0.104,30.8,"24.7",17.769574482100225,-10.23765331371881,35.67005200861136,0.46153846153846156,32.77672080513918,38.16094767965269
