"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
33,641329,"Baker, Bryan","2025-06-22",777406,33,100,0.5,0.167,0.5,0.667,0.53,0.559,0.443,3,6,99,6.5,2211,91.5,91.6,1,15,18,0.09999999999999432,6.49,98,140,116,145,298,327,287,"-1.866","1.866","72.7","7.4",7,6,2,1,0,0,0,0,1,14.3,1.78667,0.97364,0.20121,-0.1697,"93.7",206,50,16.666666666666664,14.285714285714285,6.6,-0.69,-0.17,2.38,0.571,1,"5.654545455",0.522,0.829,"-5.654545455",0.057,0.04899999999999993,-0.162,-0.029,6.7,"55.5",8.844370646871338,2.6812963329273516,29.465175600732472,0.4666666666666667,36.60360536018249,26.425592648530895
31,641329,"Baker, Bryan","2025-09-28",776145,31,100,0.429,0.714,0.667,1.143,0.649,0.217,0.115,3,7,95.1,18.8,2220,94.1,94.13,5,18,13,0,6.4,117,151,119,151,301,323,302,"-1.559","1.559","72.4","7.0",7,4,0,2,0,1,3,42.9,0,0,1.40968,1.19452,0.33419,0.12387,"92.3",209,50,25,14.285714285714285,6.58,-0.56,0.12,2.66,0.429,1,"5.029032258",0.115,0.417,"-5.029032258",0.314,0.314,0.726,0.432,27.8,"55.1",6.826467849874324,6.662548844815643,25.778153376378516,0.6111111111111112,36.080425762757535,24.0994479147297
29,641329,"Baker, Bryan","2025-07-10",777170,29,100,0.4,0.2,0.5,0.6,0.502,0.483,0.428,2,5,89.5,11.3,2111,88.8,89.26,4,10,19,0.5,6.6,109,143,103,142,277,314,304,"-1.171","1.171","71.7","7.5",7,4,1,1,0,0,1,14.3,2,28.6,2.00724,0.92552,0.51207,-0.25897,"92.9",142,50,0,0,6.48,-0.75,0.36,2.38,0.571,0,"4.037931034",0.592,0.489,"-4.037931034",-0.028,-0.02100000000000002,0.111,0.019,40,"56.6",6.170087625026256,3.7394568668680934,29.754694575471394,0.5,40.7097877352108,30.666415454892743
29,641329,"Baker, Bryan","2025-03-30",778525,29,100,0.167,0.167,0.5,0.333,0.209,0.292,0.153,1,6,100.3,30.5,2284,92,92.1,5,15,14,0.09999999999999432,6.46,110,147,124,151,287,326,298,"0.707","-0.707","69.3","6.8",6,2,0,1,0,0,4,66.7,0,0,1.66517,1.06103,0.24,-0.32966,"93.7",193,100,50,16.666666666666664,6.44,-1.12,-0.03,2.52,0.167,1,"-2.437931034",0.153,0.568,"2.437931034",0.014,0.014000000000000012,-0.235,-0.083,33.3,"51.9",3.6190358483491925,-1.084217134333937,24.67069966577099,0.2857142857142857,36.70051315625839,28.703455142167066
28,641329,"Baker, Bryan","2025-09-21",776236,28,100,0.571,0,0.667,0.571,0.504,0.357,0.377,4,7,89.1,28.8,2137,92,92.16,2,16,12,0.20000000000000284,6.32,100,145,105,148,298,328,289,"-0.909","0.909","72.2","7.2",7,6,4,0,0,0,1,14.3,0,0,1.71929,0.9875,0.63429,-0.08643,"90.2",177,33.33333333333333,0,0,6.61,-0.6,-0.09,2.27,0.571,0,"3.246428571",0.377,0.437,"-3.246428571",0.194,0.19399999999999995,0.134,0.147,12.5,"53.9",6.670444478822505,2.506788114987562,31.5203347653483,0.2,37.73704061242885,29.00605975245149
27,641329,"Baker, Bryan","2025-04-19",778262,27,100,0,0,0,0,0.277,0.449,0.296,0,3,81.6,31,2182,89.3,89.66,4,11,16,0.4000000000000057,6.42,113,146,119,146,300,317,298,"0.316","-0.316","70.1","6.8",5,2,0,0,0,0,1,20,2,40,2.15815,0.73692,0.18778,-0.04704,"90.3",176,0,0,0,6.57,-1.11,-0.24,2.73,0.4,0,"-1.17037037",0.578,0.37,"1.17037037",-0.296,-0.17799999999999994,-0.37,-0.172,36.4,"53.2",9.58338193980255,8.085269468843778,30.6649583376173,0.5454545454545454,36.77511158499371,29.75707455239159
25,641329,"Baker, Bryan","2025-07-20",777076,25,100,0.25,0.25,0.5,0.5,0.313,0.346,0.24,1,4,93.3,16.5,2184,91.2,91.97,6,15,10,0.7999999999999972,6.53,108,149,113,149,297,318,291,"0.187","-0.187","65.9","7.2",4,2,0,1,0,0,2,50,0,0,1.7644,0.9816,0.3884,-0.166,"90.9",192,50,50,25,6.53,-0.69,-0.17,2.71,0.25,1,"-0.748",0.24,0.589,"0.748",0.01,0.010000000000000009,-0.089,-0.033,40,"54.5",8.885534224724006,-0.2520256082850376,27.028535527577016,0.4666666666666667,32.398886640560825,27.2579235190413
24,641329,"Baker, Bryan","2025-05-04",778062,24,100,0.6,1.2,0.333,1.8,0.991,0.68,0.386,3,5,97.5,10.6,2265,92.4,92.86,2,12,12,0.5,6.5,115,152,121,146,311,325,294,"-2.068","2.068","72.4","7.2",5,5,1,0,0,2,0,0,0,0,1.63875,1.05,0.14542,0.00375,"93.7",199,60,60,60,6.58,-1.02,0.21,2.51,0.6,3,"8.616666667",0.386,1.286,"-8.616666667",0.214,0.21399999999999997,0.514,0.311,16.7,"52.8",6.99836955702026,1.7234883368412672,28.693831478185118,0.5833333333333334,37.29020396680752,25.860593960066435
24,641329,"Baker, Bryan","2025-09-24",776203,24,100,0.4,0,0.5,0.4,0.409,0.381,0.324,2,5,99.9,12.5,2098,91.9,91.98,3,12,12,0.09999999999999432,6.4,96,148,120,150,302,329,304,"-0.608","0.608","69.3","6.9",6,4,2,0,0,0,1,16.7,1,16.7,1.89333,0.83708,0.37708,-0.21958,"93.9",168,75,0,0,6.64,-0.78,0.15,2.19,0.5,0,"2.533333333",0.437,0.411,"-2.533333333",0.076,0.063,-0.011,0.028,25,"54.8",7.926206586739404,-0.39168780152748994,32.02646743089372,0.6666666666666666,35.089337094934756,29.078100223439108
23,641329,"Baker, Bryan","2025-07-30",776938,23,100,0.667,0.5,0.6,1.167,0.781,0.428,0.375,4,6,88.5,17.2,2086,91.7,92.04,0,11,12,0.29999999999999716,6.45,102,138,104,140,298,324,300,"-1.869","1.869","71.5","7.7",6,6,3,0,0,1,0,0,0,0,1.66435,1.07043,0.42,-0.4287,"92.7",153,50,16.666666666666664,16.666666666666664,6.58,-0.72,0.06,2.46,0.667,1,"8.126086957",0.375,0.626,"-8.126086957",0.292,0.29200000000000004,0.541,0.353,0,"54.9",9.40575750287857,-7.555866461631255,27.613960598737485,0.8181818181818182,35.34670647111537,28.66027710104303
