"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
31,650333,"Arraez, Luis","2025-08-30",776530,31,100,0.25,0,0.25,0.25,0.315,0.446,0.404,1,4,77.1,9,2005,86.5,86.47,1,15,16,0,6.32,112,146,117,153,286,328,296,"-0.673","0.673","56.0","5.3",6,5,1,0,0,0,0,0,1,16.7,2.73355,0.88355,0.74355,-0.74355,"89.3",162,20,0,0,5.96,-1.49,-0.49,2.71,0.4,0,"2.170967742",0.523,0.479,"-2.170967742",-0.154,-0.123,-0.229,-0.131,6.7,"39.7",0.4087707951579344,11.20925096922145,31.251913827011265,0.35714285714285715,39.81118750840047,27.01068552410261
30,650333,"Arraez, Luis","2025-05-02",778090,30,100,0.6,0.2,0.6,0.8,0.603,0.439,0.466,3,5,87.8,12.6,2416,88.3,88.31,1,19,11,0,6.39,99,145,113,151,261,312,302,"-1.382","1.382","62.2","6.0",5,5,2,1,0,0,0,0,0,0,2.569,0.406,0.03033,-0.021,"88.9",150,0,0,0,5.87,-0.19,-0.06,2.12,0.6,0,"4.606666667",0.466,0.533,"-4.606666667",0.134,0.13399999999999995,0.267,0.164,5.3,"37.3",8.48312170125609,-0.4860069571512813,37.36165129622659,0.47368421052631576,33.89375848109466,33.96865552174634
27,650333,"Arraez, Luis","2025-07-23",777037,27,100,0.25,0,0.25,0.25,0.221,0.103,0.11,1,4,86.4,11.3,2378,93.9,93.3,0,13,14,-0.6000000000000085,6.06,121,148,118,151,280,304,287,"0.38","-0.38","61.1","5.7",4,4,1,0,0,0,0,0,0,0,2.01963,0.61423,0.74296,-0.74296,"89.0",151,25,0,0,5.85,-1.83,-0.4,2.3,0.25,0,"-1.407407407",0.11,0.136,"1.407407407",0.14,0.14,0.114,0.118,0,"33.0",2.9330193462254197,10.462487499666537,40.52763704774948,0.23076923076923078,36.465794347888135,27.27409096840156
26,650333,"Arraez, Luis","2025-06-10",777560,26,100,0.6,0.4,0.6,1,0.677,0.448,0.481,3,5,90,3.6,2056,87.2,87.09,0,15,11,-0.10000000000000853,6.38,105,148,118,151,278,309,307,"-1.552","1.552","63.0","6.0",5,5,1,2,0,0,0,0,0,0,2.52962,0.82885,0.28692,-0.28692,"89.2",146,20,0,0,6.07,-2.08,-0.21,2.66,0.6,0,"5.969230769",0.481,0.533,"-5.969230769",0.119,0.119,0.467,0.229,0,"41.0",6.930807792660505,6.151746133033216,34.36560484140619,0.23076923076923078,38.90663307556954,32.30373598128568
25,650333,"Arraez, Luis","2025-08-12",776767,25,100,0,0,0,0,0.138,0.196,0.075,0,4,88.6,2.3,2300,91.4,91.37,2,12,13,0,6.27,119,149,111,149,256,309,288,"0.767","-0.767","58.4","5.7",5,3,0,0,0,0,1,20,1,20,1.8824,0.8596,0.4024,0.0272,"88.6",151,0,0,0,6.21,1.65,-0.12,2.11,0.2,0,"-3.068",0.26,0.102,"3.068",-0.075,-0.06,-0.102,-0.058,16.7,"46.2",2.6535876648579317,6.225435406080873,34.0333637797337,0.36363636363636365,37.06840860247641,26.476719746528328
24,650333,"Arraez, Luis","2025-08-16",776717,24,100,0.333,0.333,0.333,0.667,0.486,0.264,0.132,1,3,78,28,2364,93.5,94.1,3,12,12,0.5999999999999943,6.69,109,148,115,151,278,303,298,"-0.568","0.568","53.2","5.0",4,3,0,1,0,0,0,0,1,25,1.55542,1.07375,0.41375,0.41375,"88.4",158,0,0,0,6.3,2.17,0.09,2.94,0.5,0,"2.366666667",0.349,0.151,"-2.366666667",0.201,0.15100000000000002,0.516,0.222,25,"49.9",1.6241722221973593,3.977295573436499,32.82287976159214,0.25,28.492314130696407,28.55811939596902
24,650333,"Arraez, Luis","2025-07-05",777223,24,100,0.8,0,0.8,0.8,0.706,0.633,0.686,4,5,82.4,12.4,2070,88.7,88.71,0,14,10,0,6.63,119,150,111,154,272,308,303,"-1.408","1.408","58.9","5.7",5,5,4,0,0,0,0,0,0,0,2.36167,0.59792,0.68083,0.68083,"88.4",162,0,0,0,5.88,3,0.11,2.19,0.8,0,"5.866666667",0.686,0.748,"-5.866666667",0.114,0.11399999999999999,0.052,0.073,0,"29.3",5.556348951698159,2.9935594956506604,40.0222438247059,0.16666666666666666,31.249262810254358,31.7879561306527
24,650333,"Arraez, Luis","2025-08-01",776906,24,100,0.5,0,0.5,0.5,0.441,0.42,0.459,2,4,81.6,-10.8,2461,87.6,87.32,0,12,12,-0.29999999999999716,6.43,120,147,108,151,259,309,295,"-0.379","0.379","61.6","5.7",4,4,2,0,0,0,0,0,0,0,2.85375,0.21292,0.02583,-0.03417,"88.9",184,0,0,0,6.58,0.33,-0.62,2.32,0.5,0,"1.579166667",0.459,0.487,"-1.579166667",0.041,0.04099999999999998,0.013,0.021,0,"49.3",-0.5995072468124114,20.11835606866657,35.204693943826264,0.18181818181818182,44.25747513824911,24.29356805083007
23,650333,"Arraez, Luis","2025-09-06",776431,23,100,0.5,0,0.5,0.5,0.441,0.403,0.438,3,6,84.7,8.5,2389,91.1,91.94,0,12,11,0.8000000000000114,6.42,130,150,111,151,288,325,305,"-0.469","0.469","61.4","5.6",6,6,3,0,0,0,0,0,0,0,2.19391,0.60136,0.43217,-0.43217,"89.3",129,16.666666666666664,0,0,5.78,-2.3,-0.24,2.38,0.5,0,"2.039130435",0.438,0.484,"-2.039130435",0.062,0.062,0.016,0.038,0,"33.1",4.078738177381276,7.183243773620589,38.019246892698256,0.4166666666666667,35.255515399790724,29.286390779494806
23,650333,"Arraez, Luis","2025-06-07",777597,23,100,0.2,0.2,0.2,0.4,0.25,0.047,0.043,1,5,83.4,31.4,2262,90.6,90.96,0,11,12,0.4000000000000057,6.65,118,146,110,151,288,318,302,"0.144","-0.144","55.3","5.3",5,5,0,1,0,0,0,0,0,0,2.05304,0.78478,0.47565,0.23913,"88.1",204,0,0,0,5.86,1.16,-0.3,2.23,0.2,0,"-0.626086957",0.043,0.067,"0.626086957",0.157,0.15700000000000003,0.333,0.203,0,"43.4",-1.1049787038128875,8.166871041386571,32.16712861113361,0.2727272727272727,38.41807898455357,27.48485253442803
