"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
114,645261,"Alcantara, Sandy","2025-08-20",776670,114,100,0.179,0.143,0.222,0.321,0.229,0.309,0.234,5,28,96.2,14.9,2321,93.3,92.69,20,61,53,-0.5999999999999943,6.1,110,150,123,151,318,328,299,"0.518","-0.518","73.5","7.5",29,19,3,1,0,1,9,31,1,3.4,2.11825,0.53535,0.93526,0.08667,"94.2",170,57.89473684210527,15.789473684210526,10.344827586206897,5.92,-1.89,0.12,2.1,0.207,3,"-0.454385965",0.26,0.478,"0.454385965",-0.055,-0.05300000000000002,-0.157,-0.08,32.8,"32.4",9.06855210948574,0.4644600556714051,32.30750365103545,0.4745762711864407,37.56626392310041,29.19157053872985
108,645261,"Alcantara, Sandy","2025-07-09",777183,108,100,0.375,0.208,0.421,0.583,0.431,0.322,0.26,9,24,91.5,4.9,2233,91.6,91.18,8,52,56,-0.3999999999999915,5.98,104,149,118,149,291,326,288,"-2.649","2.649","70.0","7.3",26,20,6,2,0,1,4,15.4,2,7.7,2.21852,0.51259,0.76336,0.12467,"93.1",132,45,5,3.8461538461538463,6.11,-1.51,-0.05,1.87,0.423,1,"2.452777778",0.317,0.425,"-2.452777778",0.115,0.10599999999999998,0.158,0.109,15.4,"33.2",11.138146342276464,-1.6301997495952052,34.22118673244303,0.48,35.626127677507704,33.16684810618968
107,645261,"Alcantara, Sandy","2025-05-11",777966,107,100,0.304,0.174,0.429,0.478,0.376,0.275,0.209,7,23,94.5,19.3,2332,93.4,93.1,8,41,66,-0.30000000000001137,6.13,104,146,114,149,293,319,285,"-0.765","0.765","68.7","7.0",26,15,5,1,0,1,8,30.8,3,11.5,2.08561,0.55187,1.02308,0.0072,"92.4",183,60,6.666666666666667,3.8461538461538463,5.96,-1.58,-0.13,2.23,0.385,1,"0.714953271",0.301,0.302,"-0.714953271",0.095,0.08400000000000002,0.176,0.101,19.5,"30.7",6.858091353871684,9.246651386555275,29.66209979195612,0.4,39.21855964352705,25.919961415546723
104,645261,"Alcantara, Sandy","2025-09-18",776270,104,100,0.208,0.25,0.214,0.458,0.327,0.321,0.23,5,24,94.6,21.6,2269,91.2,91.64,11,64,40,0.3999999999999915,6.12,113,150,120,149,312,342,319,"-1.588","1.588","69.2","7.1",27,16,3,0,0,2,8,29.6,2,7.4,2.27279,0.44577,0.63183,0.4124,"92.0",164,50,12.5,7.4074074074074066,6,-1.85,-0.17,2.62,0.296,2,"1.526923077",0.316,0.415,"-1.526923077",-0.022,-0.020000000000000018,0.043,0.006,17.2,"32.0",6.949747236852568,-2.7567169647310967,33.771174011696424,0.484375,35.593525216347096,27.997996105077615
104,645261,"Alcantara, Sandy","2025-08-31",776519,104,100,0.16,0.04,0.211,0.2,0.197,0.242,0.183,4,25,89.6,10.8,2295,94.4,93.5,17,57,47,-0.9000000000000057,5.95,115,149,116,152,307,340,308,"3.341","-3.341","71.3","7.3",27,19,3,1,0,0,6,22.2,1,3.7,2.00125,0.59612,1.03731,-0.25827,"92.0",154,42.10526315789473,5.263157894736842,3.7037037037037033,6.01,-1.54,-0.15,2.34,0.222,1,"-3.2125",0.244,0.299,"3.2125",-0.023,-0.021999999999999992,-0.099,-0.045,29.8,"33.8",9.263535885172342,0.5682225821313717,32.1230602854251,0.5740740740740741,35.562666462649176,27.15009351004646
104,645261,"Alcantara, Sandy","2025-08-26",776581,104,100,0.125,0.167,0.125,0.292,0.214,0.287,0.218,3,24,89.6,7.2,2310,91.8,91.15,13,51,53,-0.5999999999999943,6.05,115,148,116,149,302,326,299,"1.321","-1.321","70.6","7.7",26,17,1,1,0,1,7,26.9,2,7.7,2.30933,0.43048,0.86144,0.05452,"93.0",149,47.05882352941176,5.88235294117647,3.8461538461538463,5.92,-1.77,0.2,2.25,0.192,1,"-1.270192308",0.278,0.377,"1.270192308",-0.093,-0.08600000000000002,-0.085,-0.073,25.5,"31.2",14.41987835490694,-4.4350810205565265,35.42078129636501,0.5833333333333334,35.03555512115276,33.70271671057635
102,645261,"Alcantara, Sandy","2025-09-06",776433,102,100,0.304,0.217,0.316,0.522,0.365,0.338,0.263,7,23,89.9,18.3,2271,91.6,91.23,10,51,51,-0.3999999999999915,6.13,109,148,119,149,309,330,299,"-1.128","1.128","71.3","7.2",26,20,4,2,0,1,4,15.4,1,3.8,2.24784,0.5064,0.79255,0.13922,"93.2",155,50,5,3.8461538461538463,5.98,-1.74,0.15,2.15,0.346,1,"1.105882353",0.333,0.425,"-1.105882353",0.041,0.012999999999999956,0.097,0.027,19.6,"33.1",9.955895734684798,-0.3146862226607134,34.264967728193284,0.4489795918367347,33.14348523293099,30.583648496398382
102,645261,"Alcantara, Sandy","2025-04-23",778208,102,100,0.217,0.174,0.222,0.391,0.293,0.357,0.292,5,23,91.3,-1.6,2272,93.4,92.75,17,53,49,-0.6000000000000085,6.14,111,143,115,146,300,327,295,"0.728","-0.728","68.9","7.0",25,19,3,1,0,1,4,16,2,8,2.08245,0.56775,1.20275,-0.37412,"92.6",136,52.63157894736842,10.526315789473683,8,5.88,-1.56,0.06,2.12,0.28,2,"-0.71372549",0.348,0.47,"0.71372549",-0.075,-0.06799999999999995,-0.079,-0.064,32.1,"31.8",7.087440070700203,-5.681823597687941,32.468775555087085,0.5769230769230769,37.97475841467264,31.34768084145792
101,645261,"Alcantara, Sandy","2025-05-17",777889,101,100,0.25,0.05,0.294,0.3,0.299,0.319,0.234,5,20,85.8,7.4,2274,93.9,93.13,9,45,56,-0.8000000000000114,6.09,110,145,113,146,292,319,289,"0.551","-0.551","69.7","7.2",23,17,4,1,0,0,3,13,2,8.7,2.08485,0.5539,1.02337,-0.19089,"91.4",117,41.17647058823529,5.88235294117647,4.3478260869565215,5.88,-1.57,-0.2,2.34,0.348,1,"-0.545544554",0.334,0.376,"0.545544554",0.016,0.013999999999999957,-0.076,-0.02,20,"31.4",8.551422413870695,2.6635375077537438,32.70124805031225,0.3953488372093023,38.30185680988791,30.52193633463902
100,645261,"Alcantara, Sandy","2025-09-26",776173,101,99,0.231,0.154,0.227,0.385,0.293,0.332,0.292,6,26,92.7,-5.5,2221,90.6,90.56,10,53,47,0,6.31,117,145,116,149,308,329,295,"1.003","-1.003","72.2","7.2",28,23,4,1,0,1,3,10.7,2,7.1,2.2969,0.5123,0.7364,-0.2258,"93.6",117,56.52173913043478,8.695652173913043,7.142857142857142,5.97,-1.71,-0.29,2.19,0.286,2,"-1.003",0.343,0.408,"1.003",-0.061,-0.05700000000000005,-0.023,-0.039,18.9,"32.4",9.392593273469965,0.7570783130055867,31.981032977588622,0.5384615384615384,36.884912250107845,27.164718206194287
100,645261,"Alcantara, Sandy","2025-05-23",777798,100,100,0.25,0.25,0.286,0.5,0.35,0.291,0.172,5,20,91.7,8.9,2253,93,92.34,7,42,58,-0.7000000000000028,6.05,109,146,117,143,307,318,294,"-0.444","0.444","70.5","7.1",25,15,2,2,0,1,6,24,2,8,2.1588,0.5133,1.05495,0.48545,"91.3",124,40,13.333333333333334,8,5.91,-1.72,-0.37,2.26,0.333,2,"0.444",0.271,0.4,"-0.444",0.078,0.062,0.1,0.059,16.7,"29.8",9.667571555361722,2.476307125902517,34.98244496100305,0.375,33.01341816514022,27.151855180776757
100,645261,"Alcantara, Sandy","2025-08-04",776875,100,100,0.3,0.133,0.36,0.433,0.326,0.35,0.315,9,30,91,10.6,2337,90.9,90.52,11,53,47,-0.4000000000000057,6.18,113,149,120,150,310,327,293,"0.5","-0.5","73.9","7.5",31,25,5,4,0,0,5,16.1,1,3.2,2.4274,0.37343,0.6467,0.2593,"94.5",161,48,4,3.225806451612903,5.96,-1.84,-0.07,1.97,0.323,1,"-0.5",0.337,0.475,"0.5",-0.015,-0.014000000000000012,-0.042,-0.024,20.8,"33.2",12.257031476483029,-6.007456763599775,33.95793361111428,0.56,35.78167815941717,33.71290399032471
100,645261,"Alcantara, Sandy","2025-06-16",777483,100,100,0.25,0.4,0.231,0.65,0.388,0.427,0.323,5,20,96.6,16.8,2318,92.5,91.44,12,52,48,-1.0999999999999943,5.86,115,150,121,151,302,324,292,"-0.702","0.702","71.8","7.4",21,15,1,2,0,2,5,23.8,1,4.8,2.2143,0.4929,0.7771,-0.2385,"92.2",171,60,26.666666666666668,19.047619047619047,5.92,-1.53,-0.11,2.3,0.286,4,"0.702",0.355,0.671,"-0.702",-0.073,-0.069,-0.021,-0.039,23.1,"31.9",10.81834316375903,0.8862575664366851,33.46563022164037,0.48,36.86177759622033,28.915189462706213
98,645261,"Alcantara, Sandy","2025-07-23",777037,98,100,0.174,0.043,0.211,0.217,0.17,0.297,0.268,4,23,91.6,4.1,2314,91.9,91.46,11,50,48,-0.4000000000000057,6.13,111,150,120,150,303,314,289,"3","-3","69.5","7.2",23,19,3,1,0,0,4,17.4,0,0,2.35235,0.38333,0.69,0.00542,"92.8",137,52.63157894736842,5.263157894736842,4.3478260869565215,5.91,-1.99,-0.16,1.98,0.174,1,"-3.06122449",0.268,0.423,"3.06122449",-0.094,-0.09400000000000003,-0.206,-0.127,22,"30.9",7.000983865604488,0.345078245146105,34.519188013468636,0.3469387755102041,36.35695996919378,31.24621452373505
97,645261,"Alcantara, Sandy","2025-07-18",777109,97,100,0.333,0.167,0.333,0.5,0.383,0.399,0.328,8,24,87,1.8,2303,94,93.14,6,49,48,-0.9000000000000057,5.96,106,149,117,150,309,314,288,"-0.754","0.754","71.0","7.1",26,22,6,1,0,1,2,7.7,2,7.7,1.94907,0.66474,0.86361,-0.03247,"92.8",129,38.095238095238095,14.285714285714285,11.538461538461538,5.99,-1.82,-0.14,2.06,0.385,3,"0.777319588",0.382,0.546,"-0.777319588",0.005,0.0030000000000000027,-0.046,-0.016,12.2,"33.3",3.44495058912339,-5.354952308961628,30.567004579111863,0.46808510638297873,36.442442416196236,29.703189033177235
96,645261,"Alcantara, Sandy","2025-09-12",776366,96,100,0.16,0.16,0.188,0.32,0.202,0.194,0.172,4,25,87.1,10.8,2266,91.9,91.81,16,54,42,-0.10000000000000853,6.25,121,149,125,152,315,330,303,"1.593","-1.593","69.7","7.4",25,17,2,1,0,1,8,32,0,0,2.15313,0.57125,0.805,-0.34063,"91.3",153,29.411764705882355,5.88235294117647,4,6.01,-1.73,-0.02,2.26,0.16,1,"-1.659375",0.172,0.278,"1.659375",-0.012,-0.011999999999999983,0.042,0.008,29.6,"33.4",13.152526879555182,-7.951462473994242,36.96301895582226,0.48148148148148145,35.645498394012485,31.956295207160473
96,645261,"Alcantara, Sandy","2025-07-04",777254,96,100,0.227,0.045,0.263,0.273,0.248,0.372,0.308,5,22,86.5,6.1,2274,92.8,92.01,6,41,55,-0.7999999999999972,6.04,112,149,112,149,303,318,290,"0.889","-0.889","71.3","7.2",25,19,4,1,0,0,4,16,1,4,2.1575,0.53073,0.87777,-0.21883,"92.6",156,52.63157894736842,5.263157894736842,4,5.98,-1.58,-0.12,2.16,0.28,1,"-0.926041667",0.362,0.476,"0.926041667",-0.081,-0.08199999999999996,-0.203,-0.124,14.6,"32.0",5.5571456853029355,-1.661359442126892,33.49713106957878,0.5384615384615384,37.029861807103,27.886522092689628
95,645261,"Alcantara, Sandy","2025-06-22",777402,95,100,0.25,0.083,0.3,0.333,0.285,0.287,0.21,6,24,90.9,6.4,2332,92.6,91.95,6,50,45,-0.5999999999999943,6.06,110,148,118,149,304,329,295,"0.631","-0.631","72.2","7.2",26,20,4,2,0,0,4,15.4,2,7.7,2.11589,0.58404,0.77611,-0.25147,"92.3",151,42.10526315789473,10.526315789473683,7.6923076923076925,5.94,-1.64,-0.31,2.24,0.308,2,"-0.664210526",0.273,0.386,"0.664210526",0.04,0.034999999999999976,-0.053,-0.002,12,"31.2",9.595182778905324,2.2413074941140736,32.500748330276984,0.6041666666666666,37.06015131680222,31.12579222135728
94,645261,"Alcantara, Sandy","2025-07-29",776946,94,100,0.188,0,0.25,0.188,0.294,0.376,0.266,3,16,83.7,20.5,2270,91.4,90.98,9,41,53,-0.4000000000000057,5.99,106,150,121,149,313,319,296,"0.743","-0.743","72.1","7.8",21,12,3,0,0,0,4,19,3,14.3,2.45511,0.30076,0.6783,0.24021,"91.7",150,25,8.333333333333332,4.761904761904762,5.93,-1.97,-0.14,1.96,0.381,1,"-0.790425532",0.441,0.365,"0.790425532",-0.078,-0.06,-0.177,-0.082,22,"32.3",10.76088241172506,-3.7784640143174544,35.54528550381072,0.6,35.67270511854118,33.37561534656455
91,645261,"Alcantara, Sandy","2025-03-27",778562,91,100,0.125,0,0.222,0.125,0.227,0.248,0.143,2,16,89.4,-9.1,2295,93.5,92.45,16,43,48,-1,6.03,108,149,119,151,295,320,284,"1.65","-1.65","71.1","7.2",20,9,2,0,0,0,7,35,4,20,2.08813,0.57374,1.21489,0.55933,"90.9",134,33.33333333333333,0,0,5.87,-1.76,-0.47,2.45,0.3,0,"-1.813186813",0.314,0.169,"1.813186813",-0.018,-0.014000000000000012,-0.044,-0.021,37.2,"30.2",10.326623973983603,-4.292206855072662,32.57495819032403,0.37209302325581395,35.82103048498099,32.770632982626196
91,645261,"Alcantara, Sandy","2025-08-09",776819,91,100,0.35,0.3,0.357,0.65,0.469,0.441,0.308,7,20,92,19.3,2296,91.6,91.23,8,41,50,-0.3999999999999915,6,107,146,117,148,317,324,290,"-2.332","2.332","71.2","7.5",24,16,5,0,0,2,4,16.7,4,16.7,2.20989,0.52689,0.77385,-0.38593,"91.9",172,43.75,12.5,8.333333333333332,6.16,-1.87,-0.11,2,0.458,2,"2.562637363",0.423,0.623,"-2.562637363",0.042,0.03500000000000003,0.027,0.028,19.5,"33.5",10.208322948243275,-1.606720803824611,33.79678990606013,0.475,38.07894238397066,31.060394329406414
91,645261,"Alcantara, Sandy","2025-06-28",777318,91,100,0.37,0.222,0.375,0.593,0.394,0.422,0.399,10,27,93.4,18.6,2350,91.6,90.83,6,53,38,-0.7999999999999972,5.85,111,150,115,150,304,336,301,"-2.519","2.519","72.5","7.3",30,25,6,3,0,1,4,13.3,0,0,2.24769,0.49462,0.64462,-0.07758,"92.9",170,56.00000000000001,12,10,5.88,-1.63,-0.16,2.52,0.367,3,"2.768131868",0.393,0.635,"-2.768131868",-0.029,-0.026000000000000023,-0.042,-0.028,11.3,"29.6",10.807581310242652,-0.7285578591199308,31.67983337244786,0.6078431372549019,36.34482636090236,31.438900566906266
87,645261,"Alcantara, Sandy","2025-04-12",778354,87,100,0.238,0,0.25,0.238,0.287,0.432,0.318,5,21,92.9,5.3,2348,92.6,92.33,3,32,55,-0.29999999999999716,6.13,108,147,116,150,292,314,289,"0.179","-0.179","68.4","7.3",25,20,5,0,0,0,1,4,4,16,2.15333,0.52172,0.85872,-0.1764,"94.2",141,55.00000000000001,15,12,5.9,-1.73,0.11,1.94,0.36,3,"-0.205747126",0.427,0.587,"0.205747126",-0.08,-0.067,-0.349,-0.145,9.4,"30.7",7.374099959650275,0.2021322355877846,35.942197558823565,0.34375,36.379209229451966,28.791529109505618
87,645261,"Alcantara, Sandy","2025-05-05",778047,88,98.9,0.286,0.333,0.267,0.619,0.394,0.361,0.285,6,21,94.4,22.7,2300,93.3,92.51,11,47,40,-0.7999999999999972,5.97,112,148,124,151,303,313,289,"-1.133","1.133","71.6","7.2",22,17,3,1,0,2,4,18.2,1,4.5,2.05874,0.59943,0.98953,-0.29447,"92.8",192,58.82352941176471,11.76470588235294,9.090909090909092,5.89,-1.55,-0.09,2.2,0.318,2,"1.302298851",0.317,0.533,"-1.302298851",0.001,0.0010000000000000009,0.086,0.033,23.4,"31.6",9.623608666471718,2.7357120098822127,34.86856947811627,0.5106382978723404,39.23721738506264,28.643934536701135
86,645261,"Alcantara, Sandy","2025-08-15",776741,86,100,0.1,0.05,0.154,0.15,0.135,0.189,0.17,2,20,88.9,1.5,2278,91.3,90.68,9,46,40,-0.5999999999999943,5.93,112,150,125,150,290,334,300,"3.016","-3.016","72.0","7.6",21,13,1,1,0,0,7,33.3,1,4.8,2.33919,0.42447,0.80565,0.17835,"92.2",123,38.46153846153847,0,0,5.93,-1.91,0.13,1.85,0.143,0,"-3.506976744",0.21,0.202,"3.506976744",-0.07,-0.067,-0.052,-0.054,19.6,"33.8",11.695178508958458,-4.670072777494195,32.710984520958995,0.41304347826086957,34.885785569927656,33.93759133420169
85,645261,"Alcantara, Sandy","2025-06-10",777566,85,100,0.143,0.095,0.2,0.238,0.185,0.196,0.165,3,21,83.5,19.1,2347,91.6,90.69,10,48,37,-0.8999999999999915,5.7,114,150,114,150,302,327,291,"2.891","-2.891","68.9","7.2",22,15,1,2,0,0,6,27.3,1,4.5,2.41012,0.33247,0.64741,-0.02035,"90.3",162,13.333333333333334,0,0,5.98,-1.71,-0.24,2.13,0.182,0,"-3.401176471",0.203,0.237,"3.401176471",-0.022,-0.02100000000000002,0.001,-0.011,20.8,"30.8",5.502295612286265,0.7420737062143276,37.668808801002,0.48936170212765956,34.50590500408667,26.00677292651898
79,645261,"Alcantara, Sandy","2025-04-29",778123,79,100,0.5,0.429,0.5,0.929,0.595,0.589,0.48,7,14,89.1,14.5,2201,90.9,90.28,9,34,45,-0.6000000000000085,5.89,107,142,118,145,291,306,292,"-4.46","4.46","71.9","7.6",20,13,3,3,0,1,2,10,5,25,2.34772,0.42468,0.96308,-0.2959,"92.2",169,30.76923076923077,15.384615384615385,10,5.93,-1.66,-0.02,1.76,0.6,2,"5.64556962",0.601,0.861,"-5.64556962",0.02,-0.0010000000000000009,0.068,0.006,26.5,"31.5",13.472454702510781,-7.9891649533558455,37.065206541216625,0.48484848484848486,37.25525191769812,33.666737213933516
71,645261,"Alcantara, Sandy","2025-05-28",777726,71,100,0.438,0.125,0.412,0.563,0.461,0.443,0.366,7,16,92.7,11.3,2234,92.1,91.43,1,29,42,-0.6999999999999886,6.04,109,144,112,146,300,323,294,"-2.572","2.572","70.5","7.2",21,17,5,2,0,0,0,0,4,19,2.19113,0.52662,1.00114,0.19429,"93.0",152,35.294117647058826,5.88235294117647,4.761904761904762,5.94,-1.71,-0.46,1.95,0.524,1,"3.622535211",0.473,0.577,"-3.622535211",0.072,0.051000000000000045,-0.014,0.018,3.4,"30.3",8.010189742660204,-0.7621200521830738,35.02689795822607,0.48148148148148145,35.35272641742413,31.541636228585713
70,645261,"Alcantara, Sandy","2025-06-03",777666,70,100,0.182,0.045,0.211,0.227,0.191,0.253,0.24,4,22,84.7,-9.5,2300,92.8,92.09,8,34,36,-0.7000000000000028,6.04,111,150,112,148,310,316,287,"1.799","-1.799","67.4","6.8",24,19,3,1,0,0,4,16.7,1,4.2,2.23643,0.44957,0.82886,0.27486,"91.7",118,21.052631578947366,0,0,5.9,-1.65,-0.07,2.05,0.208,0,"-2.57",0.266,0.298,"2.57",-0.058,-0.058000000000000024,-0.071,-0.062,23.5,"31.2",8.83510296292382,-1.2032383359712968,31.746277770358997,0.5,36.061597201332006,26.635281711301655
70,645261,"Alcantara, Sandy","2025-04-01",778497,70,100,0.167,0.222,0.154,0.389,0.232,0.225,0.18,3,18,89.4,0,2147,91.1,90.55,7,34,36,-0.5999999999999943,6.01,113,145,119,148,294,309,291,"1.562","-1.562","70.5","7.4",18,14,1,1,0,1,4,22.2,0,0,2.29814,0.472,0.92757,0.32757,"92.9",136,42.857142857142854,7.142857142857142,5.555555555555555,5.93,-1.75,-0.11,2.24,0.167,1,"-2.231428571",0.18,0.358,"2.231428571",-0.013,-0.012999999999999984,0.031,0.007,20.6,"31.4",10.208936384709325,-1.300485375742771,32.25650910904912,0.5625,38.011311555096746,29.406033379519148
61,645261,"Alcantara, Sandy","2025-04-18",778274,61,100,0.444,0.333,0.375,0.778,0.506,0.456,0.382,4,9,92.4,15.8,2338,93.4,92.36,5,31,30,-1,5.98,108,143,121,144,289,320,292,"-2.19","2.19","71.3","7.4",12,9,3,0,0,1,1,8.3,2,16.7,1.92574,0.73328,1.05689,-0.08934,"90.5",164,55.55555555555556,11.11111111111111,8.333333333333332,6.08,-1.65,0.12,1.93,0.5,1,"3.590163934",0.454,0.692,"-3.590163934",0.062,0.045999999999999985,0.086,0.05,16.1,"31.0",5.390131321781425,-1.193499012243042,36.52294207093132,0.3333333333333333,37.53831261983271,27.50701661916206
57,645261,"Alcantara, Sandy","2025-03-10",779067,57,100,0.4,0.1,0.5,0.5,0.354,,,4,10,88,19.6,2192,94.4,92.98,6,24,33,-1.4000000000000057,5.8,115,142,114,142,275,315,286,"-0.102","0.102",,,11,8,3,1,0,0,3,27.3,0,0,2.0207,0.59071,1.09404,-0.11228,"91.5",163,25,0,0,5.97,-1.77,-0.27,1.97,0.364,0,"0.178947368",,,"-0.178947368",,,,,25,,,,,,,
48,645261,"Alcantara, Sandy","2025-03-15",778718,48,100,0.167,0,0.2,0.167,0.189,,,2,12,,,,,,8,26,22,,,,,,,,,,"1.351","-1.351",,,13,10,2,0,0,0,2,15.4,1,7.7,,,,,,,,,,,,,,0.231,,"-2.814583333",,,"2.814583333",,,,,30.8,,,,,,,
45,645261,"Alcantara, Sandy","2025-03-05",779074,45,100,0,0,0,0,0.154,,,0,7,79.5,14.7,2236,95.6,94.32,6,23,22,-1.2999999999999972,5.79,112,144,114,147,279,315,292,"0.828","-0.828",,,9,6,0,0,0,0,1,11.1,2,22.2,1.91156,0.63091,1.17289,-0.08267,"90.4",148,16.666666666666664,0,0,5.93,-1.69,-0.36,2.11,0.222,0,"-1.84",,,"1.84",,,,,26.1,,,,,,,
30,645261,"Alcantara, Sandy","2025-02-28",779080,30,100,0.25,0,0.4,0.25,0.221,,,2,8,87.8,4.2,2275,96.2,95.54,5,14,16,-0.7000000000000028,5.8,109,149,116,151,270,309,271,"0.796","-0.796",,,8,5,2,0,0,0,3,37.5,0,0,1.764,0.70133,1,0.032,"92.3",129,40,0,0,6,-1.86,-0.12,2.27,0.25,0,"-2.653333333",,,"2.653333333",,,,,35.7,,,,,,,
17,645261,"Alcantara, Sandy","2025-02-23",778897,17,100,0.25,0,0.333,0.25,0.221,,,1,4,85.1,10.7,2256,96.8,95.92,3,12,5,-0.8999999999999915,5.9,102,148,120,151,290,303,297,"0.45","-0.45",,,4,3,1,0,0,0,1,25,0,0,1.65235,0.79824,1.13,0.70647,"91.0",110,33.33333333333333,0,0,6.11,-1.81,-0.28,1.93,0.25,0,"-2.647058824",,,"2.647058824",,,,,25,,,,,,,
