"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
35,693307,"Dingler, Dillon","2025-08-16",776716,35,100,0.25,0,0.333,0.25,0.315,0.233,0.132,1,4,64,22.3,2185,91.9,91.78,3,18,17,-0.10000000000000853,6.25,106,139,109,132,298,334,297,"0.254","-0.254","72.1","7.2",5,3,1,0,0,0,1,20,1,20,2.02657,0.69914,0.71514,0.71514,"89.9",134,0,0,0,5.74,-1.97,-0.27,2.32,0.4,0,"-0.725714286",0.305,0.134,"0.725714286",0.118,0.09500000000000003,0.116,0.082,16.7,"35.5",9.008378889207226,-0.0401305217916077,36.27413775588251,0.4117647058823529,35.121005140910206,24.957433442620847
27,693307,"Dingler, Dillon","2025-05-13",777940,27,100,0,0,0,0,0,0.115,0.119,0,5,84.9,43,2355,90.1,90.27,5,9,18,0.20000000000000284,6.6,117,149,116,147,299,332,290,"1.33","-1.33","69.2","7.5",5,2,0,0,0,0,3,60,0,0,2.38926,0.48296,0.00269,0.00269,"88.6",210,0,0,0,5.35,-1.61,0.65,2.16,0,0,"-4.925925926",0.119,0.145,"4.925925926",-0.119,-0.119,-0.145,-0.115,55.6,"36.0",7.47426206886706,1.8742958043346518,39.493318339895495,0.4444444444444444,39.3831207722928,24.992155316600666
26,693307,"Dingler, Dillon","2025-08-23",776625,26,100,0,0,0,0,0,0.118,0.129,0,3,103,-4,1923,88.2,89.26,3,14,12,1.0999999999999943,6.7,113,152,131,149,290,319,278,"0.861","-0.861","71.1","7.7",3,1,0,0,0,0,2,66.7,0,0,2.19769,0.74308,0.43654,0.43654,"90.8",138,100,0,0,6.29,-1.47,0.37,2.61,0,0,"-3.311538462",0.129,0.159,"3.311538462",-0.129,-0.129,-0.159,-0.118,21.4,"47.8",12.733385781540706,-3.349263652527847,41.76818977045563,0.42857142857142855,38.476571922111226,29.194919691546275
26,693307,"Dingler, Dillon","2025-10-01",813071,26,100,0,0,0,0,0.277,0.447,0.312,0,3,93.7,5,2513,90.1,91.04,3,11,15,0.9000000000000057,6.76,116,153,131,147,294,319,308,"0.214","-0.214","69.5","7.6",5,2,0,0,0,0,1,20,2,40,2.32808,0.5296,-0.19,-0.37923,"89.9",108,50,0,0,6.07,-1.47,0.46,2.05,0.4,0,"-0.823076923",0.587,0.337,"0.823076923",-0.312,-0.18699999999999994,-0.337,-0.17,27.3,"48.8",8.24038463782584,9.896888315832332,39.183458347883665,0.6363636363636364,40.31821985073203,23.688360181469037
26,693307,"Dingler, Dillon","2025-04-20",778246,26,100,0,0,0,0,0,0.075,0.08,0,5,83.3,9.3,2087,86.8,86.8,3,8,18,0,6.48,101,153,115,149,297,324,286,"0.597","-0.597","72.7","7.9",5,3,0,0,0,0,2,40,0,0,2.44038,0.65808,-0.0532,-0.0532,"89.0",72,0,0,0,5.82,-1.71,0.4,2.25,0,0,"-2.296153846",0.08,0.09,"2.296153846",-0.08,-0.08,-0.09,-0.075,37.5,"41.9",12.58603744242974,-0.17014913835912493,35.94284921117046,0.875,43.38482726726474,25.828752214273848
23,693307,"Dingler, Dillon","2025-08-22",776649,23,100,0,0,0,0,0,0.211,0.196,0,4,97.3,16.5,2325,88.3,88.83,4,11,12,0.5,6.58,120,153,131,149,299,327,277,"1.076","-1.076","70.0","7.8",4,2,0,0,0,0,2,50,0,0,2.23913,0.71565,0.00565,0.00478,"91.1",116,50,0,0,5.51,-0.87,0.09,2.41,0,0,"-4.67826087",0.196,0.287,"4.67826087",-0.196,-0.196,-0.287,-0.211,36.4,"43.9",12.593324276292996,-3.0327717497450144,39.775880241426016,0.36363636363636365,40.15038192008205,28.594264213767474
23,693307,"Dingler, Dillon","2025-10-10",813054,23,100,0.333,0.167,0.4,0.5,0.356,0.422,0.381,2,6,100.8,11.6,2382,88.4,89.24,2,12,11,0.7999999999999972,6.77,113,152,120,142,297,317,284,"-0.08","0.08","71.7","8.0",6,5,1,1,0,0,1,16.7,0,0,2.76783,0.16783,-0.39217,-0.39217,"95.1",111,100,0,0,5.51,-1.62,0.17,2.53,0.333,0,"0.347826087",0.381,0.631,"-0.347826087",-0.048,-0.04799999999999999,-0.131,-0.066,16.7,"33.9",14.915841849615457,-2.490512649713421,39.11990125090842,0.75,39.41810716721736,28.010502103566733
23,693307,"Dingler, Dillon","2025-06-24",777386,23,100,0.25,0.75,0,1,0.509,0.499,0.381,1,4,87.4,19.5,2409,89.8,89.56,1,14,9,-0.20000000000000284,6.22,110,150,128,149,303,326,292,"-0.815","0.815","69.8","7.8",4,4,0,0,0,1,0,0,0,0,2.24217,0.62478,-0.15348,-0.26391,"91.1",164,50,25,25,5.71,-1.98,0.27,2.45,0.25,1,"3.543478261",0.381,0.81,"-3.543478261",-0.131,-0.131,0.19,0.01,7.1,"36.1",10.974573236173763,1.5738947389770848,40.16815694092172,0.38461538461538464,40.255362176686624,26.12253695648537
23,693307,"Dingler, Dillon","2025-08-14",776744,23,100,0,0,0,0,0,0.038,0.03,0,4,86.9,37,2311,85.5,86.11,3,10,13,0.5999999999999943,6.73,114,154,120,147,306,338,293,"1.103","-1.103","68.8","7.4",4,2,0,0,0,0,2,50,0,0,2.62957,0.55739,-0.06696,-0.06696,"88.2",154,0,0,0,5.9,-1.68,0.19,2.49,0,0,"-4.795652174",0.03,0.059,"4.795652174",-0.03,-0.03,-0.059,-0.038,30,"33.1",5.8051146425691345,4.29233547216209,39.83064390975166,0.3,39.92076375317116,23.932980555150436
22,693307,"Dingler, Dillon","2025-09-10",776383,22,100,0.6,0.2,0.75,0.8,0.603,0.4,0.434,3,5,97,2.5,2104,78.9,77.92,2,10,12,-1,5.47,108,152,132,149,299,318,282,"-0.91","0.91","73.1","7.8",5,4,2,1,0,0,1,20,0,0,4.64909,0.80591,0.45909,-0.13182,"92.6",75,50,0,0,6.42,0.56,-0.1,2.1,0.6,0,"4.136363636",0.434,0.479,"-4.136363636",0.166,0.16599999999999998,0.321,0.203,20,"40.5",14.841091501585739,-3.383496598101102,41.7537367649922,0.7,37.03372036515151,29.33258817818851
