"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
32,624413,"Alonso, Pete","2025-06-08",777583,32,100,0.5,1,0.5,1.5,0.826,0.393,0.282,3,6,102.7,10.8,2555,93.2,93.31,6,20,12,0.09999999999999432,6.21,97,152,129,145,308,348,304,"-1.939","1.939","72.8","6.8",6,4,1,0,0,2,2,33.3,0,0,2.04844,0.59344,0.04344,0.04344,"93.1",215,75,25,16.666666666666664,5.68,-1.83,0.31,2.6,0.5,1,"6.059375",0.282,0.663,"-6.059375",0.218,0.21800000000000003,0.837,0.433,30,"37.2",7.783570611424028,3.740238218059286,31.56329765289011,0.5,39.31692156399374,24.468017160603026
29,624413,"Alonso, Pete","2025-05-23",777808,29,100,0,0,0,0,0.138,0.485,0.327,0,3,91.5,27.7,2503,87.2,87.34,3,10,19,0.09999999999999432,6.45,106,154,122,147,299,327,289,"0.619","-0.619","73.5","6.7",5,3,0,0,0,0,1,20,1,20,2.51,0.53103,-0.35138,-0.11345,"91.0",166,33.33333333333333,33.33333333333333,20,5.95,0.1,-0.02,2.47,0.2,1,"-2.134482759",0.398,1.086,"2.134482759",-0.327,-0.198,-1.086,-0.347,30,"44.6",9.065813854423762,6.077599765516348,29.911133749552214,0.7,37.19723178534753,25.803688063691745
29,624413,"Alonso, Pete","2025-03-31",778509,29,100,0.5,0.75,0.333,1.25,0.722,0.597,0.329,2,4,99.7,31.5,2210,89,88.89,2,11,18,-0.09999999999999432,6.3,104,142,117,138,307,318,293,"-0.939","0.939","75.1","7.2",5,4,1,0,0,1,0,0,1,20,2.39931,0.51862,0.30379,0.30379,"96.2",205,75,25,20,5.94,-1.18,0.21,1.91,0.6,1,"3.237931034",0.464,1.076,"-3.237931034",0.171,0.13599999999999995,0.174,0.125,18.2,"38.4",11.84657840517604,0.01201065728102152,32.372300592846265,0.6363636363636364,40.11283020814323,31.05906747538258
28,624413,"Alonso, Pete","2025-04-02",778481,28,100,0.75,1.25,0.667,2,1.047,1.05,0.733,3,4,112,16.5,2514,85.9,85.37,2,14,14,-0.5,6.21,107,149,120,148,293,316,288,"-3.231","3.231","74.8","7.5",5,4,0,2,0,1,0,0,1,20,2.89143,0.29357,-0.28964,-0.16964,"97.1",192,100,100,80,5.79,-1.13,0.58,1.69,0.8,4,"11.539285714",0.787,2.041,"-11.539285714",0.017,0.013000000000000012,-0.041,-0.003,14.3,"47.0",13.78283455036542,-5.411672589465142,33.24059630199965,0.3076923076923077,42.61725088217407,34.38837586667926
28,624413,"Alonso, Pete","2025-04-30",778117,28,100,0,0,0,0,0.559,0.636,0.425,0,1,107.4,-3,2460,89.8,90.04,1,8,20,0.20000000000000284,6.71,110,153,124,147,307,328,296,"-0.78","0.78","75.8","7.2",5,1,0,0,0,0,0,0,3,60,2.43571,0.45786,0.25185,0.25185,"93.3",159,100,0,0,5.54,-1.62,0.22,2.04,0.8,0,"2.785714286",0.885,0.453,"-2.785714286",-0.425,-0.08499999999999996,-0.453,-0.077,12.5,"31.2",9.629057362453032,-2.5918070099061916,33.25290135535578,0.625,36.41473063401601,32.876634505607186
28,624413,"Alonso, Pete","2025-05-14",777919,28,100,0.333,0,0.5,0.333,0.393,0.407,0.187,1,3,96.7,26,2112,89,89.74,1,13,15,0.7000000000000028,6.89,102,152,121,145,317,326,298,"-0.142","0.142","73.4","6.9",4,2,1,0,0,0,1,25,1,25,2.06321,0.92037,0.23929,0.12286,"91.7",168,100,50,25,5.78,0.02,0.05,2.64,0.5,1,"0.507142857",0.391,0.579,"-0.507142857",0.146,0.10899999999999999,-0.246,-0.014,7.7,"48.1",10.57338854761775,-4.25622492231457,33.35948420775963,0.7692307692307693,31.332979799496954,32.93719838554636
28,624413,"Alonso, Pete","2025-04-13",778333,28,100,0,0,0,0,0.138,0.217,0.106,0,4,83.9,-32.7,2261,91.2,91.46,2,13,15,0.29999999999999716,6.42,116,145,119,143,301,319,295,"0.68","-0.68","68.7","6.6",5,3,0,0,0,0,1,20,1,20,2.21643,0.56071,0.18714,0.18714,"90.6",177,33.33333333333333,0,0,5.65,-1.98,0.44,2.45,0.2,0,"-2.428571429",0.285,0.111,"2.428571429",-0.106,-0.08499999999999996,-0.111,-0.079,15.4,"31.6",5.751909436312557,10.856439418869657,30.963117966756126,0.46153846153846156,35.034490988007256,25.25229028782795
26,624413,"Alonso, Pete","2025-04-12",778346,26,100,0,0,0,0,0,0.031,0.034,0,4,40.8,-8,2151,91.7,91.67,4,14,12,0,6.44,101,145,124,140,296,319,297,"1.033","-1.033","73.1","7.1",4,1,0,0,0,0,3,75,0,0,2.42154,0.3575,0.45923,0.45923,"88.7",140,0,0,0,5.71,-1.46,-0.07,2.26,0,0,"-3.973076923",0.034,0.038,"3.973076923",-0.034,-0.034,-0.038,-0.031,28.6,"41.2",5.936405749337556,4.489080149577543,36.06711385436493,0.2857142857142857,36.061309384559394,26.67112241107834
26,624413,"Alonso, Pete","2025-05-04",778068,26,100,0.25,0,0.333,0.25,0.315,0.411,0.348,1,4,101.5,0.3,2291,90,90.5,1,11,15,0.5,6.65,99,149,123,145,307,331,297,"0.245","-0.245","76.8","6.9",5,3,1,0,0,0,1,20,1,20,2.48462,0.37231,0.315,0.315,"94.4",124,66.66666666666666,0,0,5.95,-1.98,-0.38,2.34,0.4,0,"-0.942307692",0.478,0.421,"0.942307692",-0.098,-0.07799999999999996,-0.171,-0.096,9.1,"48.3",7.041175471164316,0.459143836765727,35.717821514500095,0.45454545454545453,30.376818085204462,28.286142711445336
25,624413,"Alonso, Pete","2025-07-10",777181,25,100,0,0,0,0,0,0.252,0.317,0,3,86.4,22,2375,89.9,89.8,4,13,12,-0.10000000000000853,6.35,105,138,115,132,314,327,306,"0.95","-0.95","75.2","7.3",4,4,0,0,0,0,0,0,0,0,2.468,0.404,0.3428,0.0844,"92.9",197,25,0,0,5.96,-1.72,-0.02,1.74,0,0,"-3.8",0.245,0.415,"3.8",-0.317,-0.245,-0.415,-0.252,30.8,"40.3",9.212106453709692,0.7012128705735413,38.057688290435564,0.5384615384615384,34.64614820434597,27.07478328692299
