"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
114,678394,"Bello, Brayan","2025-06-15",777500,114,100,0.13,0.043,0.2,0.174,0.196,0.24,0.162,3,23,85.9,7.1,2235,91.8,92.02,13,53,61,0.20000000000000284,6.47,117,148,118,151,278,320,304,"2.331","-2.331","71.5","7.5",26,15,2,1,0,0,8,30.8,3,11.5,2.23982,0.48044,0.76628,-0.38487,"90.7",148,46.666666666666664,6.666666666666667,3.8461538461538463,5.19,-1.75,-0.14,2.28,0.231,1,"-2.044736842",0.259,0.26,"2.044736842",-0.032,-0.027999999999999997,-0.086,-0.044,24.5,"31.7",6.8433881963934615,1.3838503531738553,32.77790915557478,0.5660377358490566,39.12264917058038,25.34558866498662
107,678394,"Bello, Brayan","2025-07-08",777196,107,100,0.161,0.097,0.2,0.258,0.212,0.275,0.216,5,31,90.7,17.6,2239,91.4,91.56,15,55,52,0.19999999999998863,6.38,111,151,125,150,280,317,300,"3.306","-3.306","71.7","7.4",33,21,4,0,0,1,10,30.3,1,3,2.28944,0.45458,0.58907,0.07879,"92.0",189,38.095238095238095,9.523809523809524,6.0606060606060606,5.32,-1.63,-0.05,2.24,0.212,2,"-3.089719626",0.264,0.366,"3.089719626",-0.055,-0.05200000000000002,-0.108,-0.063,27.3,"32.7",12.511987443282583,-2.234710952278657,34.38012982591634,0.5272727272727272,36.48148337049674,30.44129180756893
106,678394,"Bello, Brayan","2025-08-10",776789,106,100,0.286,0.095,0.429,0.381,0.353,0.263,0.179,6,21,93.1,14.5,2174,89.8,89.35,13,49,57,-0.5,6.22,111,151,117,149,295,319,305,"-0.851","0.851","68.3","7.1",25,14,4,2,0,0,7,28,3,12,2.47991,0.38708,0.60562,-0.05152,"92.3",152,64.28571428571429,0,0,5.49,-1.78,-0.07,2.05,0.4,0,"0.802830189",0.31,0.24,"-0.802830189",0.107,0.09000000000000002,0.141,0.09,26.5,"33.7",11.177590141649771,-3.294486359522962,34.42466658170787,0.44680851063829785,38.10843492552828,32.879467097114876
105,678394,"Bello, Brayan","2025-07-13",777130,106,99.1,0.25,0.042,0.3,0.292,0.246,0.276,0.242,6,24,83.5,15.3,2245,92.2,92.13,11,60,45,-0.10000000000000853,6.26,111,148,105,148,277,313,299,"1.162","-1.162","69.8","7.2",26,20,5,1,0,0,5,19.2,0,0,2.15362,0.54933,0.64543,-0.20352,"89.5",153,15,5,3.8461538461538463,5.35,-1.65,0.01,2.34,0.269,1,"-1.106666667",0.277,0.324,"1.106666667",0.008,-0.008000000000000007,-0.032,-0.03,18.3,"33.4",5.4429246412982355,4.1981080824489965,31.663253282396425,0.6101694915254238,35.75902727631685,27.79408246998324
104,678394,"Bello, Brayan","2025-06-27",777345,104,100,0.32,0,0.333,0.32,0.326,0.325,0.269,8,25,89.1,8.1,2228,92.1,92.13,9,48,56,0,6.4,105,149,118,149,278,317,293,"0.171","-0.171","66.3","6.6",28,24,8,0,0,0,1,3.6,3,10.7,2.22519,0.48135,0.75865,0.08192,"91.5",139,29.166666666666668,4.166666666666666,3.571428571428571,5.21,-1.8,-0.09,2.13,0.393,1,"-0.164423077",0.347,0.388,"0.164423077",0.051,0.04600000000000004,-0.068,0.001,18.8,"30.8",3.006834698348945,-1.0020002613009402,32.53003419192583,0.425531914893617,36.56747694594867,26.418749989274072
103,678394,"Bello, Brayan","2025-06-03",777667,103,100,0.25,0,0.3,0.25,0.274,0.314,0.236,6,24,83.1,-2.3,2315,92.2,92.03,6,42,61,-0.20000000000000284,6.29,101,146,111,143,279,321,296,"-0.308","0.308","68.7","7.0",27,20,6,0,0,0,4,14.8,2,7.4,2.46214,0.2501,0.63534,0.20524,"90.9",103,30,10,7.4074074074074066,5.2,-1.67,-0.03,2.14,0.333,2,"0.299029126",0.32,0.383,"-0.299029126",0.014,0.013000000000000012,-0.133,-0.04,14.3,"31.3",6.941618531977428,3.7044888992108342,35.75733841421695,0.4634146341463415,34.41054061201053,27.031829247333306
102,678394,"Bello, Brayan","2025-05-02",778089,102,100,0.167,0.125,0.167,0.292,0.215,0.265,0.213,4,24,93.9,-0.2,2142,91.7,91.66,12,44,58,0,6.36,110,151,124,148,278,321,298,"1.925","-1.925","71.6","7.2",25,19,3,0,0,1,5,20,1,4,2.31216,0.42167,0.78735,0.05931,"95.4",128,52.63157894736842,10.526315789473683,8,5.27,-1.5,-0.16,2.15,0.2,2,"-1.887254902",0.245,0.373,"1.887254902",-0.046,-0.044999999999999984,-0.081,-0.05,27.3,"32.9",11.165844899817486,-3.3959127090448367,32.823207009627446,0.4146341463414634,35.139297827716454,29.727546791108818
102,678394,"Bello, Brayan","2025-08-04",776880,102,100,0.261,0.087,0.316,0.348,0.269,0.302,0.292,6,23,83.7,14.4,2234,91.8,91.98,9,50,52,0.20000000000000284,6.28,109,150,114,149,274,313,292,"0.706","-0.706","69.2","7.3",25,19,4,2,0,0,5,20,1,4,2.27529,0.43333,0.55892,-0.16422,"90.9",161,31.57894736842105,5.263157894736842,4,5.4,-1.51,0.1,2.24,0.28,1,"-0.692156863",0.309,0.394,"0.692156863",-0.031,-0.02899999999999997,-0.046,-0.033,18,"34.6",9.027057603811835,-2.7130416540400586,31.1762690719723,0.6,35.86655974506112,30.317044982646312
100,678394,"Bello, Brayan","2025-09-01",776505,100,100,0.286,0.095,0.353,0.381,0.338,0.42,0.396,6,21,90.4,7.4,2092,90.8,90.97,13,49,51,0.20000000000000284,6.39,117,145,108,151,276,316,296,"0.05","-0.05","69.9","7.3",24,17,4,2,0,0,4,16.7,3,12.5,2.291,0.4875,0.6702,-0.6702,"92.3",148,47.05882352941176,0,0,5.4,-1.63,-0.08,1.91,0.375,0,"-0.05",0.471,0.482,"0.05",-0.11,-0.09599999999999997,-0.101,-0.082,26.5,"35.9",14.648931373138822,-7.421142825143394,36.72351910992731,0.4489795918367347,35.1525142299248,36.542185306899476
99,678394,"Bello, Brayan","2025-04-27",778157,99,100,0.273,0.227,0.294,0.5,0.371,0.421,0.331,6,22,86.5,5.9,2120,91,91.03,10,50,49,0,6.4,112,145,113,148,292,316,297,"-0.283","0.283","67.9","7.1",26,19,3,2,0,1,4,15.4,3,11.5,2.51767,0.26449,0.59163,-0.2614,"93.8",164,36.84210526315789,10.526315789473683,7.6923076923076925,5.23,-1.84,0,2.37,0.36,2,"0.285858586",0.412,0.575,"-0.285858586",-0.058,-0.05199999999999999,-0.075,-0.05,20,"29.9",10.452888619561731,-5.324032096717953,33.678630446293695,0.5416666666666666,34.822635063377746,32.72968443175438
