"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
36,642207,"Williams, Devin","2025-03-27",778557,36,100,0.5,0.25,0.667,0.75,0.471,0.625,0.296,2,4,104.1,19.3,2591,87.5,88.46,4,16,20,1,7.27,116,148,104,152,284,323,283,"-0.571","0.571","68.1","7.0",6,3,1,1,0,0,2,33.3,1,16.7,2.7725,0.26861,1.42444,-0.37944,"92.2",183,100,66.66666666666666,33.33333333333333,5.34,-2.35,-0.26,2.14,0.5,2,"1.586111111",0.479,0.749,"-1.586111111",0.204,0.02100000000000002,0.001,-0.154,25,"21.1",6.035377176952002,8.063836244400337,29.54370779316206,0.5,37.56365464855384,27.282999528055537
34,642207,"Williams, Devin","2025-09-03",776472,34,100,0.333,0.333,1,0.667,0.554,0.457,0.247,1,3,92.7,11,2736,87.8,88.44,6,14,20,0.6000000000000085,7.22,111,145,118,150,281,326,278,"-1.134","1.134","74.2","7.7",6,1,0,1,0,0,2,33.3,3,50,2.94647,0.09441,1.49265,0.63971,"89.5",40,0,0,0,5.25,-2.47,0.02,2.05,0.667,0,"3.335294118",0.624,0.267,"-3.335294118",0.086,0.04300000000000004,0.4,0.097,42.9,"17.5",13.915538817366677,-6.940752509381275,31.41768889559108,0.5,34.692444618674244,34.878057878924665
33,642207,"Williams, Devin","2025-04-09",778387,33,100,0.5,0,1,0.5,0.525,0.462,0.376,2,4,89.3,11.5,2558,89.6,90.52,3,12,21,0.9000000000000057,7.16,111,150,120,151,294,329,286,"-1.506","1.506","72.9","7.7",6,2,2,0,0,0,2,33.3,2,33.3,2.10758,0.78758,1.16182,0.02303,"92.5",141,50,0,0,5.15,-2.32,0.17,2.06,0.667,0,"4.563636364",0.584,0.413,"-4.563636364",0.124,0.08300000000000007,0.087,0.063,25,"25.2",12.367095817937496,-4.46140465474072,37.130686180058646,0.5833333333333334,35.5793300536817,32.125895411172394
30,642207,"Williams, Devin","2025-06-03",777664,30,100,0.4,0.2,0.5,0.6,0.427,0.121,0.114,2,5,93.8,23,2590,89.1,90.65,5,20,10,1.6000000000000085,7.52,115,149,130,153,291,315,281,"-0.527","0.527","70.2","7.7",5,4,1,1,0,0,1,20,0,0,2.52967,0.403,1.34967,-0.74767,"91.5",135,25,0,0,5.32,-2.32,-0.14,2.31,0.4,0,"1.756666667",0.114,0.171,"-1.756666667",0.286,0.28600000000000003,0.429,0.306,25,"22.7",16.29528493559528,-2.3640176603179235,28.272586456703113,0.55,41.98068635278875,34.74093952256654
29,642207,"Williams, Devin","2025-08-05",776855,29,100,0.5,0.25,0.5,0.75,0.586,0.523,0.422,2,4,83.1,-1,2550,88.6,89.68,3,14,15,1.1000000000000085,7.21,111,147,119,148,308,337,292,"-1.1","1.1","70.1","7.6",6,4,1,1,0,0,0,0,2,33.3,2.57759,0.39517,1.35276,-0.26793,"90.6",171,50,0,0,5.21,-2.51,-0.17,2.53,0.667,0,"3.793103448",0.615,0.585,"-3.793103448",0.078,0.052000000000000046,0.165,0.063,21.4,"21.2",8.126747550975622,-5.569579147855212,29.53634113586471,0.38461538461538464,37.734613902191796,32.78750385351533
28,642207,"Williams, Devin","2025-05-25",777768,28,100,0.25,0,1,0.25,0.315,0.32,0.239,1,4,94.4,13,2541,88.4,90.35,8,14,14,1.8999999999999915,7.41,105,149,121,151,308,335,303,"0.115","-0.115","73.4","7.3",5,1,1,0,0,0,3,60,1,20,2.46179,0.48179,1.06036,0.22107,"89.3",145,0,0,0,5.24,-2.68,0.06,2.49,0.4,0,"-0.410714286",0.391,0.279,"0.410714286",0.011,0.009000000000000008,-0.029,-0.005,57.1,"23.1",11.532367323394073,-1.4411548136242787,35.85175481227092,0.5,36.80701969123487,28.90756195554267
26,642207,"Williams, Devin","2025-10-07",813061,26,100,0.2,0,0.333,0.2,0.176,0.335,0.235,1,5,86.9,26.7,2445,92.9,93.89,3,12,14,1,7.24,113,148,121,152,289,326,285,"0.58","-0.58","72.8","7.2",5,3,1,0,0,0,2,40,0,0,1.87231,0.82462,1.20846,0.29,"90.0",134,33.33333333333333,33.33333333333333,20,5.35,-2.47,0.33,2.86,0.2,1,"-2.230769231",0.235,0.571,"2.230769231",-0.035,-0.034999999999999976,-0.371,-0.159,25,"21.5",4.02899947757449,0.4576625104531171,24.38434999948033,0.5833333333333334,36.69636041290887,31.47748215159365
25,642207,"Williams, Devin","2025-07-02",777274,28,89.3,0.25,0,0.333,0.25,0.315,0.546,0.39,1,4,88.8,7,2567,89.4,90.73,3,11,14,1.2999999999999972,7.38,118,149,121,152,289,330,286,"-0.367","0.367","68.7","7.4",6,3,1,0,0,0,1,16.7,2,33.3,2.5464,0.3716,1.364,-0.0016,"90.5",173,33.33333333333333,33.33333333333333,16.666666666666664,5.18,-2.5,0.18,2.55,0.5,1,"1.468",0.593,0.819,"-1.468",-0.14,-0.09299999999999997,-0.569,-0.231,27.3,"20.5",14.11312206785159,-5.184810202570199,28.471931643151354,0.5454545454545454,39.941621156908994,32.52005166296415
25,642207,"Williams, Devin","2025-07-29",776949,25,100,0.2,0.4,0.25,0.6,0.379,0.309,0.238,1,5,86.8,-12.3,2505,88.9,90.19,5,12,13,1.2999999999999972,7.4,110,150,110,148,293,324,278,"-0.784","0.784","72.8","7.3",6,4,0,0,1,0,1,16.7,1,16.7,2.5948,0.3656,1.2808,-0.3864,"91.7",118,50,0,0,5.32,-2.51,-0.01,2.41,0.333,0,"3.136",0.365,0.29,"-3.136",-0.038,-0.03199999999999997,0.31,0.07,41.7,"20.8",11.62325534222202,-5.463784471662992,32.64696630043551,0.4166666666666667,37.06364029627633,34.99052166389694
24,642207,"Williams, Devin","2025-09-25",776184,24,100,0.25,0,0.5,0.25,0.315,0.428,0.351,1,4,99.2,14,2539,89.2,90.31,3,11,13,1.0999999999999943,7.36,109,149,135,152,288,324,279,"0.12","-0.12","69.3","7.4",5,2,1,0,0,0,2,40,1,20,2.54,0.39458,1.4525,0.54833,"91.7",122,50,50,20,5.26,-2.55,-0.09,2.5,0.4,1,"-0.5",0.481,0.491,"0.5",-0.101,-0.08099999999999996,-0.241,-0.113,27.3,"18.8",8.756891862554523,-9.403248353541546,32.455648740957486,0.5454545454545454,35.65831413387345,33.5451548069887
