"pitches","player_id","player_name","game_date","game_pk","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
31,656986,"Sousa, Bennett","2025-06-27",777336,31,100,0.167,0.167,0.333,0.333,0.278,0.295,0.181,1,6,95.6,16.7,2288,88.4,88.39,6,18,13,0,6.54,110,149,113,148,298,327,294,"0.007","-0.007","67.7","7.6",7,3,0,1,0,0,3,42.9,1,14.3,2.51903,0.44871,-0.08194,0.0129,"90.4",162,66.66666666666666,0,0,6.43,1.2,0.05,1.95,0.286,0,"-0.022580645",0.298,0.376,"0.022580645",-0.014,-0.01200000000000001,-0.043,-0.017,33.3,"54.8",18.326749156448876,-15.326668859614571,33.42908474648128,0.5,34.51144139606852,40.44850204422646
29,656986,"Sousa, Bennett","2025-05-05",778042,29,100,0.5,0.167,0.75,0.667,0.53,0.314,0.234,3,6,96.2,21.3,2310,90.4,90.33,4,10,19,-0.10000000000000853,6.46,111,149,119,145,306,328,288,"-1.296","1.296","60.9","7.3",7,4,2,1,0,0,2,28.6,1,14.3,2.1331,0.7,0.01536,0.01107,"95.6",278,66.66666666666666,0,0,6.27,0.93,-0.24,1.65,0.571,0,"4.468965517",0.362,0.338,"-4.468965517",0.266,0.20899999999999996,0.329,0.216,40,"55.8",13.761277613609018,1.5238440270493834,31.97492640853345,0.5,35.75523692931384,30.607864184729564
29,656986,"Sousa, Bennett","2025-03-24",787927,29,100,0.333,0.333,0.333,0.667,0.486,,,1,3,100.4,3,2140,89.4,89.41,0,17,12,0,6.51,100,141,113,138,294,318,293,"-0.274","0.274","71.6","7.7",4,3,0,1,0,0,0,0,1,25,2.22931,0.68821,0.00586,-0.00586,"91.2",160,66.66666666666666,0,0,6.43,1.11,0.21,2.03,0.5,0,"0.944827586",,,"-0.944827586",,,,,0,,12.60443509818363,-4.665279590460706,31.790929893611974,0.47058823529411764,37.506295184294416,31.903945560342574
28,656986,"Sousa, Bennett","2025-03-19",778715,28,100,0.444,0.111,0.5,0.556,0.459,,,4,9,,,,,,6,14,14,,,,,,,,,,"-1.092","1.092",,,10,8,3,1,0,0,1,10,1,10,,,,,,,,,,,,,,0.5,,"3.9",,,"-3.9",,,,,42.9,,,,,,,
28,656986,"Sousa, Bennett","2025-05-12",777948,28,100,0.143,0,0.167,0.143,0.126,0.307,0.294,1,7,90.1,35.5,2339,90.7,90.6,5,18,10,-0.10000000000000853,6.5,103,149,127,147,285,323,299,"1.105","-1.105","73.1","7.3",7,6,1,0,0,0,1,14.3,0,0,2.05,0.77071,0.02714,0.00714,"91.2",207,33.33333333333333,0,0,6.4,1.22,0.12,2.35,0.143,0,"-3.946428571",0.294,0.418,"3.946428571",-0.151,-0.151,-0.275,-0.181,27.8,"54.1",10.332471583638865,-8.141342270537862,29.753417431360145,0.3333333333333333,36.30511393746966,32.66656973196472
27,656986,"Sousa, Bennett","2025-04-14",778325,27,100,0.167,0.167,0.25,0.333,0.179,0.303,0.172,1,6,90.5,6.8,2213,90.5,90.52,8,14,13,0,6.44,115,144,115,141,303,315,304,"0.811","-0.811","72.1","7.7",7,4,0,1,0,0,3,42.9,0,0,1.93889,0.91115,0.07111,-0.00741,"94.6",176,50,25,14.285714285714285,6.33,0.85,-0.09,2.17,0.143,1,"-3.003703704",0.228,0.203,"3.003703704",-0.005,-0.08500000000000002,0.13,-0.124,57.1,"53.7",8.28066756883265,-3.9524558233576084,31.167325739674343,0.38461538461538464,40.51587746310332,32.29346874172717
27,656986,"Sousa, Bennett","2025-06-10",777567,27,100,0,0,0,0,0.099,0.158,0.076,0,6,79.6,-23.5,2346,89.3,89.5,6,13,14,0.20000000000000284,6.61,112,148,114,149,299,323,304,"1.114","-1.114","66.5","7.4",7,2,0,0,0,0,4,57.1,1,14.3,2.42481,0.47556,-0.06778,-0.05074,"88.0",127,0,0,0,6.4,1.34,0.25,2.13,0.143,0,"-4.125925926",0.208,0.083,"4.125925926",-0.076,-0.065,-0.083,-0.059,46.2,"54.4",15.737490935608989,-3.9627489583806654,34.83534928919738,0.38461538461538464,37.87261007233614,34.52126752196519
26,656986,"Sousa, Bennett","2025-03-06",778893,26,100,0.4,0,1,0.4,0.353,,,2,5,102.8,9,2086,90.9,90.69,5,16,10,-0.20000000000000284,6.32,107,151,117,147,294,311,301,"-0.094","0.094",,,5,2,2,0,0,0,3,60,0,0,1.87577,0.925,0.22538,-0.12385,"93.1",220,100,0,0,6.45,1.08,0.12,2.25,0.4,0,"0.361538462",,,"-0.361538462",,,,,31.3,,,,,,,
26,656986,"Sousa, Bennett","2025-04-29",778124,26,100,0.167,0,0.333,0.167,0.147,0.198,0.209,1,6,94.4,17.3,2324,89.3,89.57,6,13,13,0.29999999999999716,6.6,110,147,114,145,285,319,313,"1.009","-1.009","73.0","7.9",6,3,1,0,0,0,3,50,0,0,2.28577,0.64,0.02462,0.10154,"93.8",165,66.66666666666666,0,0,6.45,1.01,0.07,2.17,0.167,0,"-3.880769231",0.209,0.239,"3.880769231",-0.042,-0.04199999999999998,-0.072,-0.051,46.2,"54.7",21.616029625987842,-13.32806623075561,38.09690060046727,0.4166666666666667,34.72642995986472,39.81335859027514
25,656986,"Sousa, Bennett","2025-03-01",779051,25,100,0.667,0.5,0.75,1.167,0.781,,,4,6,94.7,7.2,2152,89.4,89.72,2,11,14,0.29999999999999716,6.4,110,142,118,141,299,308,288,"-2.5","2.5","72.4","7.6",6,5,3,0,0,1,1,16.7,0,0,2.1292,0.7404,0.1988,0.082,"94.2",181,60,20,16.666666666666664,6.35,1.32,-0.01,1.88,0.667,1,"10",,,"-10",,,,,18.2,,13.655833843542926,-8.929996052754786,31.390836204099713,0.7272727272727273,37.07189768065113,32.99751181435689
